Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-11-11,25-337,POR,@,ATL,L (-2),0,6:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
2,2,1976-11-13,25-339,POR,@,SAS,L (-12),0,16:00,2,5,.400,0,0,,1,3,4,2,0,1,2,4,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
3,3,1976-11-16,25-342,POR,@,NOJ,L (-2),0,12:00,0,4,.000,3,6,.500,4,3,7,0,0,0,1,3,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
4,4,1976-11-19,25-345,POR,,MIL,W (+13),0,13:00,2,3,.667,0,0,,0,2,2,3,0,0,2,4,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
5,5,1976-11-21,25-347,POR,,BUF,W (+23),0,13:00,3,6,.500,1,1,1.000,2,0,2,1,1,0,3,7,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
6,6,1976-11-24,25-350,POR,,CHI,W (+2),0,15:00,5,7,.714,0,0,,1,1,2,0,0,0,4,10,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
7,7,1976-11-26,25-352,POR,@,LAL,L (-3),0,10:00,0,3,.000,0,0,,1,3,4,0,0,0,2,0,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
8,8,1976-11-27,25-353,POR,,WSB,W (+8),0,14:00,2,7,.286,0,0,,2,1,3,2,0,2,4,4,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
9,9,1976-11-28,25-354,POR,,IND,W (+30),0,20:00,7,9,.778,5,8,.625,2,1,3,4,0,3,3,19,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
10,10,1976-11-30,25-356,POR,@,MIL,L (-9),0,18:00,4,6,.667,3,5,.600,0,3,3,0,0,0,2,11,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
11,11,1976-12-01,25-357,POR,@,IND,W (+1),0,18:00,4,6,.667,0,0,,0,4,4,2,0,0,1,8,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
12,12,1976-12-03,25-359,POR,@,PHO,W (+14),0,17:00,3,5,.600,0,0,,1,0,1,0,0,0,3,6,1977,nealll01,https://www.basketball-reference.com/players/n/nealll01/gamelog/1977
