Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1946-11-07,24-217,PHW,,PIT,W (+6),,,5,,,2,3,.667,,,1,12,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
2,2,1946-11-14,24-224,PHW,,WSC,W (+3),,,2,,,1,3,.333,,,2,5,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
3,3,1946-11-19,24-229,PHW,,STB,L (-3),,,1,,,0,1,.000,,,0,2,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
4,4,1946-11-21,24-231,PHW,,CHS,L (-2),,,0,,,0,1,.000,,,1,0,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
5,5,1946-11-26,24-236,PHW,,BOS,W (+12),,,3,,,0,0,,,,3,6,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
6,6,1946-11-28,24-238,PHW,,DTF,L (-13),,,1,,,1,1,1.000,,,0,3,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
7,7,1946-11-30,24-240,PHW,@,NYK,L (-4),,,1,,,1,,,,,,3,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
8,8,1946-12-03,24-243,PHW,,PRO,W (+8),,,1,,,0,1,.000,,,1,2,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
9,9,1946-12-05,24-245,PHW,,NYK,W (+11),,,4,,,2,3,.667,,,1,10,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
10,10,1946-12-07,24-247,PHW,@,STB,W (+10),,,2,10,.200,1,2,.500,,,2,5,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
11,11,1946-12-08,24-248,PHW,@,CLR,L (-6),,,2,,,3,3,1.000,,,2,7,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
12,12,1946-12-10,24-250,PHW,@,TRH,W (+12),,,0,,,1,2,.500,,,2,1,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
13,13,1946-12-12,24-252,PHW,,WSC,L (-15),,,0,,,0,0,,,,0,0,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
14,14,1946-12-14,24-254,PHW,@,BOS,L (-12),,,3,,,3,4,.750,,,1,9,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
15,15,1946-12-17,24-257,PHW,,DTF,W (+8),,,3,,,2,4,.500,,,0,8,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
16,16,1946-12-19,24-259,PHW,,CLR,W (+14),,,4,,,2,2,1.000,,,,10,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
17,17,1946-12-21,24-261,PHW,@,WSC,L (-12),,,0,,,0,0,,,,1,0,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
18,18,1946-12-26,24-266,PHW,,PIT,W (+7),,,0,,,1,3,.333,,,1,1,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
19,19,1946-12-27,24-267,PHW,@,BOS,W (+3),,,1,,,1,,,,,,3,1947,senesge01,https://www.basketball-reference.com/players/s/senesge01/gamelog/1947
