Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1985-01-11,22-232,IND,@,DET,L (-11),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
2,2,1985-03-30,22-310,IND,@,CLE,L (-23),0,19:00,1,3,0.333,0,0,,0,0,,0,1,1,1,0,0,0,4,2,-0.3,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
3,3,1985-03-31,22-311,IND,,WSB,L (-6),0,15:00,0,3,0.0,0,0,,2,2,1.0,2,4,6,0,1,0,0,4,2,1.9,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
4,4,1985-04-02,22-313,IND,,DET,L (-3),0,19:00,1,2,0.5,0,0,,0,0,,1,1,2,2,2,0,1,6,2,2.0,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
5,5,1985-04-03,22-314,IND,@,BOS,L (-16),0,15:00,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,5,0,0.0,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
6,6,1985-04-06,22-317,IND,,PHI,W (+4),0,15:00,0,1,0.0,0,0,,1,2,0.5,1,2,3,0,0,0,0,4,1,-0.4,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
7,7,1985-04-08,22-319,IND,,CHI,W (+4),0,9:00,1,1,1.0,0,0,,0,0,,0,2,2,1,0,1,1,4,2,1.1,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
8,8,1985-04-10,22-321,IND,@,DET,L (-2),0,4:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,2,0,-1.2,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
9,9,1985-04-12,22-323,IND,@,PHI,L (-6),0,28:00,0,1,0.0,0,0,,0,2,0.0,2,4,6,3,0,3,0,5,0,3.3,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
10,10,1985-04-13,22-324,IND,@,ATL,L (-5),0,18:00,1,2,0.5,0,0,,0,2,0.0,2,1,3,2,0,0,0,5,2,1.3,1985,edelike01,https://www.basketball-reference.com/players/e/edelike01/gamelog/1985
