Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-17,23-126,PHO,,SEA,W (+17),0,5:00,0,0,,0,0,,0,0,0,1,1,0,0,0,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
2,2,1974-10-25,23-134,PHO,@,SEA,L (-9),0,5:00,1,4,.250,0,0,,2,1,3,0,0,0,2,2,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
3,3,1974-10-27,23-136,PHO,@,LAL,L (-7),0,10:00,3,6,.500,0,0,,1,1,2,0,1,0,0,6,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
4,4,1974-10-30,23-139,PHO,@,PHI,W (+5),0,3:00,3,4,.750,4,4,1.000,1,0,1,1,1,0,2,10,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
5,5,1974-11-02,23-142,PHO,@,WSB,L (-14),0,5:00,1,4,.250,0,0,,0,0,0,0,0,0,2,2,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
6,6,1974-11-03,23-143,PHO,@,CLE,L (-3),0,3:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
7,7,1974-11-07,23-147,PHO,@,ATL,L (-1),0,5:00,0,0,,0,0,,0,0,0,0,1,0,0,0,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
8,8,1974-11-15,23-155,PHO,,CHI,L (-7),0,3:00,0,0,,1,2,.500,0,1,1,0,0,0,2,1,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
9,9,1974-11-17,23-157,PHO,,GSW,L (-1),0,2:00,0,0,,0,0,,0,1,1,0,0,0,0,0,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
10,10,1974-11-19,23-159,PHO,@,MIL,L (-14),0,14:00,2,5,.400,1,2,.500,1,2,3,1,1,1,1,5,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
11,11,1974-11-20,23-160,PHO,@,DET,W (+8),1,17:00,2,7,.286,0,0,,1,3,4,2,0,0,1,4,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
12,12,1974-11-22,23-162,PHO,@,BOS,L (-1),1,6:00,0,1,.000,0,0,,0,0,0,1,0,0,1,0,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
13,13,1974-11-23,23-163,PHO,@,BUF,L (-13),1,7:00,2,6,.333,1,1,1.000,1,1,2,1,2,0,2,5,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
14,14,1974-11-26,23-166,PHO,,NOJ,W (+10),1,24:00,3,5,.600,0,0,,1,3,4,1,4,1,5,6,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
15,15,1974-11-28,23-168,PHO,,POR,L (-3),1,28:00,5,13,.385,0,0,,3,6,9,3,3,0,3,10,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
16,16,1974-11-30,23-170,PHO,,HOU,W (+12),1,22:00,5,9,.556,1,3,.333,0,4,4,3,0,0,1,11,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
17,17,1974-12-01,23-171,PHO,@,LAL,L (-6),1,18:00,3,10,.300,0,0,,1,5,6,4,0,1,2,6,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
18,18,1974-12-03,23-173,PHO,,ATL,L (-6),1,23:00,4,7,.571,2,2,1.000,1,3,4,1,2,0,5,10,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
19,19,1974-12-05,23-175,PHO,,GSW,W (+2),0,2:00,0,2,.000,0,0,,0,0,0,0,0,0,0,0,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
20,20,1974-12-08,23-178,PHO,@,LAL,L (-5),0,6:00,0,0,,0,0,,0,1,1,2,0,0,0,0,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
21,21,1974-12-11,23-181,PHO,,POR,W (+4),0,16:00,5,8,.625,0,0,,0,1,1,1,0,0,5,10,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
22,22,1974-12-13,23-183,PHO,,CLE,W (+1),0,16:00,0,7,.000,2,2,1.000,2,3,5,0,1,0,3,2,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
23,23,1974-12-19,23-189,PHO,,MIL,L (-4),0,1:00,0,0,,0,0,,0,0,0,1,0,0,0,0,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
24,24,1974-12-21,23-191,PHO,,LAL,W (+10),0,15:00,1,2,.500,0,0,,0,0,0,1,1,0,2,2,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
25,25,1974-12-23,23-193,PHO,@,GSW,L (-17),0,17:00,2,8,.250,0,0,,4,1,5,1,0,0,5,4,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
26,26,1974-12-25,23-195,PHO,,BOS,W (+14),0,8:00,1,2,.500,0,0,,1,0,1,1,0,0,2,2,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
27,27,1974-12-27,23-197,PHO,,BUF,L (-16),0,24:00,4,10,.400,0,0,,1,4,5,2,0,1,2,8,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
28,28,1975-01-02,23-203,PHO,@,NYK,L (-4),0,16:00,5,8,.625,0,0,,2,2,4,1,0,0,0,10,1975,saundfr01,https://www.basketball-reference.com/players/s/saundfr01/gamelog/1975
