Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-22,25-050,PHI,,SAS,L (-3),1,17:00,1,2,.500,0,2,.000,,,2,0,1,1,2,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
2,2,1976-10-23,25-051,PHI,@,BUF,L (-3),0,14:00,0,0,,0,0,,,,6,0,,,6,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
3,3,1976-10-27,25-055,PHI,@,HOU,W (+22),0,6:00,1,1,1.000,0,0,,,,3,0,,0,2,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
4,4,1976-11-05,25-064,PHI,@,POR,L (-42),0,6:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
5,5,1976-11-07,25-066,PHI,@,SEA,L (-7),0,3:00,0,0,,0,0,,,,1,0,,,0,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
6,6,1976-11-10,25-069,PHI,,CHI,W (+15),0,3:00,0,1,.000,0,0,,,,1,0,,1,0,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
7,7,1976-11-13,25-072,PHI,@,WSB,W (+5),0,6:00,0,1,.000,0,0,,,,2,0,0,,0,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
8,8,1976-11-19,25-078,PHI,,NOJ,W (+5),0,11:00,2,2,1.000,0,1,.000,,,3,1,,,1,4,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
9,9,1976-11-20,25-079,PHI,@,ATL,W (+17),0,15:00,0,0,,0,0,,,,3,0,,,1,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
10,10,1976-11-23,25-082,PHI,,BOS,W (+14),0,7:00,0,0,,0,0,,,,2,0,,,3,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
11,11,1976-11-24,25-083,PHI,@,DET,L (-1),0,4:00,0,0,,0,0,,0,0,0,0,,,1,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
12,12,1976-11-26,25-085,PHI,,NYK,W (+11),0,6:00,0,1,.000,0,0,,0,0,0,0,,,0,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
13,13,1976-11-27,25-086,PHI,@,CLE,L (-7),0,5:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
14,14,1976-11-28,25-087,PHI,@,KCK,L (-12),0,13:00,1,3,.333,4,4,1.000,,,7,0,0,2,1,6,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
15,15,1976-12-01,25-090,PHI,,DEN,W (+12),0,33:00,1,2,.500,0,0,,0,10,10,2,1,4,3,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
16,16,1976-12-03,25-092,PHI,,SEA,L (-9),0,21:00,1,2,.500,4,6,.667,,,7,0,,,3,6,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
17,17,1976-12-08,25-097,PHI,,BUF,W (+21),1,17:00,0,0,,0,0,,,,3,1,,,4,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
18,18,1976-12-11,25-100,PHI,,POR,W (+1),1,16:00,0,1,.000,0,0,,0,3,3,0,0,2,5,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
19,19,1976-12-12,25-101,PHI,@,MIL,W (+5),1,29:00,4,6,.667,3,4,.750,,,4,1,3,2,3,11,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
20,20,1976-12-14,25-103,PHI,@,CHI,L (-13),0,12:00,0,0,,2,2,1.000,1,1,2,0,0,0,4,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
21,21,1976-12-15,25-104,PHI,,PHO,W (+10),1,30:00,1,2,.500,0,0,,2,7,9,1,1,3,4,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
22,22,1976-12-17,25-106,PHI,,GSW,L (-3),1,20:00,1,1,1.000,2,2,1.000,0,5,5,0,0,1,3,4,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
23,23,1976-12-18,25-107,PHI,@,IND,W (+4),1,43:00,6,9,.667,4,6,.667,2,9,11,1,2,1,2,16,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
24,24,1976-12-21,25-110,PHI,@,DEN,L (-14),1,31:00,2,3,.667,0,0,,2,5,7,0,2,3,5,4,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
25,25,1976-12-25,25-114,PHI,@,NYK,W (+1),1,32:00,1,2,.500,1,2,.500,2,7,9,4,,,4,3,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
26,26,1976-12-28,25-117,PHI,@,SAS,L (-11),0,20:00,4,5,.800,0,0,,,,4,0,1,2,4,8,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
27,27,1976-12-29,25-118,PHI,@,HOU,L (-2),1,19:00,0,2,.000,0,0,,,,5,0,0,0,5,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
28,28,1977-01-02,25-122,PHI,@,NYN,W (+29),1,13:00,0,0,,1,2,.500,1,1,2,0,1,1,3,1,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
29,29,1977-01-05,25-125,PHI,,LAL,W (+23),1,28:00,3,7,.429,0,0,,6,7,13,2,,,3,6,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
30,30,1977-01-07,25-127,PHI,,CLE,W (+20),1,10:00,1,2,.500,0,0,,0,2,2,2,0,0,0,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
31,31,1977-01-08,25-128,PHI,@,MIL,L (-5),1,19:00,1,4,.250,0,0,,,,5,0,,,2,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
32,32,1977-01-11,25-131,PHI,@,KCK,W (+2),1,31:00,3,9,.333,2,3,.667,,,14,0,1,2,3,8,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
33,33,1977-01-12,25-132,PHI,,HOU,W (+5),1,23:00,1,3,.333,0,0,,,,4,1,0,0,5,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
34,34,1977-01-14,25-134,PHI,,KCK,W (+5),1,18:00,1,4,.250,3,4,.750,,,11,1,0,0,4,5,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
35,35,1977-01-16,25-136,PHI,,NOJ,W (+21),1,13:00,2,4,.500,1,1,1.000,,,5,0,,,1,5,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
36,36,1977-01-19,25-139,PHI,,ATL,W (+20),1,28:00,3,5,.600,0,0,,,,9,3,,,4,6,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
37,37,1977-01-22,25-142,PHI,,BOS,W (+15),1,31:00,1,3,.333,0,0,,,,11,1,,,4,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
38,38,1977-01-23,25-143,PHI,@,BOS,W (+8),1,16:00,0,0,,0,0,,,,5,0,,,1,0,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
39,39,1977-01-27,25-147,PHI,@,PHO,L (-17),1,21:00,1,3,.333,1,2,.500,2,2,4,2,0,0,4,3,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
40,40,1977-01-28,25-148,PHI,@,LAL,L (-13),1,14:00,3,3,1.000,0,0,,0,0,0,2,,,5,6,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
41,41,1977-01-30,25-150,PHI,@,DEN,W (+6),1,4:00,1,1,1.000,0,0,,0,0,0,1,0,1,1,2,1977,catchha01,https://www.basketball-reference.com/players/c/catchha01/gamelog/1977
