Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-21,23-264,HOU,@,ATL,W (+16),0,5:00,0,2,.000,0,0,,0,0,0,0,,0,1,0,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
2,2,1976-10-27,23-270,HOU,,PHI,L (-22),0,2:00,0,0,,0,0,,,,1,1,,0,0,0,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
3,3,1977-01-12,23-347,CHI,@,WSB,W (+14),0,2:00,0,1,.000,0,0,,0,1,1,0,0,0,1,0,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
4,4,1977-01-16,23-351,CHI,@,MIL,W (+19),0,2:00,0,2,.000,0,0,,0,1,1,1,0,0,0,0,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
5,5,1977-01-18,23-353,CHI,@,HOU,L (-18),0,11:00,2,4,.500,0,0,,2,7,9,0,0,0,1,4,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
6,6,1977-01-19,23-354,CHI,@,SAS,L (-8),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
7,7,1977-01-21,23-356,CHI,,BUF,W (+21),0,4:00,2,3,.667,0,0,,0,0,0,1,0,0,0,4,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
8,8,1977-01-23,23-358,CHI,@,NYN,L (-9),0,6:00,0,3,.000,0,0,,1,1,2,0,0,0,2,0,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
9,9,1977-01-25,23-360,CHI,@,NYK,L (-17),0,9:00,2,6,.333,0,0,,2,0,2,1,0,0,2,4,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
10,10,1977-01-29,23-364,CHI,,DET,W (+8),0,6:00,3,5,.600,0,0,,1,0,1,1,0,0,0,6,1977,hicksph01,https://www.basketball-reference.com/players/h/hicksph01/gamelog/1977
