Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-22,27-254,SAS,@,PHI,W (+3),0,28:00,3,12,.250,13,15,.867,,,8,6,3,0,3,19,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
2,2,1976-10-23,27-255,SAS,@,NYK,L (-19),0,22:00,6,12,.500,7,7,1.000,,,3,1,2,1,2,19,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
3,3,1976-10-27,27-259,SAS,,PHO,W (+9),0,26:00,2,8,.250,5,6,.833,0,2,2,5,2,0,2,9,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
4,4,1976-11-06,27-269,SAS,,IND,W (+19),1,20:00,1,3,.333,4,4,1.000,0,0,0,2,0,1,4,6,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
5,5,1977-01-05,27-329,SAS,,DEN,W (+4),0,28:00,9,15,.600,10,11,.909,0,0,0,3,1,0,0,28,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
6,6,1977-01-07,27-331,SAS,@,SEA,L (-7),0,25:00,3,13,.231,10,12,.833,,,3,4,1,0,3,16,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
7,7,1977-01-09,27-333,SAS,@,POR,L (-37),0,19:00,3,6,.500,8,11,.727,0,1,1,2,0,0,2,14,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
8,8,1977-01-12,27-336,SAS,,MIL,L (-6),1,30:00,6,15,.400,8,8,1.000,,,4,5,1,1,3,20,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
9,9,1977-01-14,27-338,SAS,,LAL,L (-3),0,29:00,9,17,.529,6,8,.750,,,3,6,2,0,2,24,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
10,10,1977-01-16,27-340,SAS,,IND,W (+7),0,16:00,1,2,.500,2,2,1.000,0,0,0,1,1,0,1,4,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
11,11,1977-02-06,27-361,SAS,,NYK,W (+23),0,13:00,3,7,.429,1,2,.500,0,0,0,3,0,0,2,7,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
12,12,1977-02-08,27-363,SAS,@,CHI,L (-22),0,18:00,1,4,.250,0,0,,0,3,3,3,0,0,1,2,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
13,13,1977-02-09,27-364,SAS,@,DET,W (+6),0,4:00,0,1,.000,1,4,.250,0,0,0,0,0,0,1,1,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
14,14,1977-02-11,28-000,SAS,@,HOU,W (+3),0,4:00,0,3,.000,0,0,,,,1,0,0,0,0,0,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
15,15,1977-02-15,28-004,SAS,,SEA,W (+3),0,5:00,0,1,.000,0,0,,0,0,0,1,0,0,2,0,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
16,16,1977-02-17,28-006,SAS,,HOU,L (-14),0,11:00,2,3,.667,0,0,,,,2,1,0,0,0,4,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
17,17,1977-02-22,28-011,SAS,,LAL,W (+32),0,7:00,1,2,.500,1,1,1.000,0,0,0,1,0,0,0,3,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
18,18,1977-02-26,28-015,SAS,@,ATL,L (-8),0,25:00,6,14,.429,7,8,.875,,,1,2,0,0,5,19,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
19,19,1977-03-29,28-046,SAS,,WSB,W (+6),0,7:00,2,3,.667,0,3,.000,0,0,0,0,0,0,1,4,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
20,20,1977-03-31,28-048,SAS,@,GSW,L (-9),0,9:00,1,2,.500,2,2,1.000,0,1,1,3,0,0,1,4,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
21,21,1977-04-01,28-049,SAS,@,LAL,L (-5),0,5:00,0,0,,0,0,,,,1,1,0,0,0,0,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
22,22,1977-04-03,28-051,SAS,,ATL,L (-8),0,9:00,2,2,1.000,2,3,.667,0,0,0,0,0,0,1,6,1977,silasja01,https://www.basketball-reference.com/players/s/silasja01/gamelog/1977
