Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,28-295,LAL,@,PHI,L (-8),0,12:00,2,6,.333,0,0,,1,1,2,1,1,0,0,1,4,2.9,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
2,2,1978-10-14,28-296,LAL,@,NJN,L (-2),0,11:00,2,4,.500,0,0,,1,1,2,0,1,0,0,1,4,3.6,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
3,3,1978-10-17,28-299,LAL,@,CLE,L (-2),0,10:00,0,1,.000,0,0,,0,0,0,2,0,0,0,3,0,-0.5,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
4,4,1978-10-22,28-304,LAL,,SAS,W (+13),0,12:00,2,5,.400,2,3,.667,2,1,3,0,0,0,0,1,6,4.2,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
5,5,1978-10-24,28-306,LAL,@,SDC,L (-1),0,12:00,1,2,.500,0,0,,,,5,2,,0,2,1,2,,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
6,6,1978-10-27,28-309,LAL,,SDC,W (+12),0,17:00,2,8,.250,0,0,,0,3,3,0,1,0,0,2,4,0.3,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
7,7,1978-10-29,28-311,LAL,,WSB,W (+16),0,9:00,1,2,.500,1,1,1.000,0,1,1,1,0,1,0,0,3,3.7,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
8,8,1978-10-31,28-313,LAL,,DEN,W (+27),0,8:00,2,4,.500,0,0,,1,0,1,1,0,0,0,0,4,3.4,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
9,9,1978-11-03,28-316,LAL,,NYK,W (+23),0,9:00,0,2,.000,2,2,1.000,0,2,2,1,1,1,1,2,2,1.8,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
10,10,1978-11-05,28-318,LAL,,CLE,W (+10),0,4:00,0,2,.000,0,0,,0,0,0,1,0,1,0,0,0,0.0,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
11,11,1978-11-07,28-320,LAL,@,CHI,W (+1),0,14:00,3,6,.500,0,0,,2,1,3,1,1,1,0,0,6,7.1,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
12,12,1978-11-08,28-321,LAL,@,IND,W (+2),0,8:00,0,2,.000,0,0,,1,0,1,1,0,0,1,0,0,-1.0,1979,robisda01,https://www.basketball-reference.com/players/r/robisda01/gamelog/1979
