Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1950-11-01,25-124,FTW,,BOS,W (+23),,,3,8,.375,8,10,.800,5,4,5,14,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
2,2,1950-11-02,25-125,FTW,@,SYR,L (-15),,,4,,,5,6,.833,,,2,13,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
3,3,1950-11-04,25-127,FTW,@,ROC,L (-24),,,6,,,2,5,.400,,,,14,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
4,4,1950-11-05,25-128,FTW,,INO,W (+5),,,2,,,7,9,.778,,,,11,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
5,5,1950-11-08,25-131,FTW,,TRI,W (+8),,,3,,,4,5,.800,,,5,10,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
6,6,1950-11-09,25-132,FTW,@,PHW,L (-15),,,6,20,.300,8,10,.800,6,2,3,20,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
7,7,1950-11-11,25-134,FTW,@,BLB,L (-8),,,2,,,3,5,.600,,,,7,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
8,8,1950-11-12,25-135,FTW,,WSC,W (+14),,,4,,,10,11,.909,,,3,18,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
9,9,1950-11-15,25-138,FTW,,ROC,W (+4),,,5,,,4,4,1.000,,,4,14,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
10,10,1950-11-18,25-141,FTW,@,WSC,L (-43),,,2,,,3,3,1.000,,,,7,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
11,11,1950-11-19,25-142,FTW,,BLB,W (+4),,,2,,,2,3,.667,,,,6,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
12,12,1950-11-22,25-145,FTW,@,MNL,W (+1),,,0,1,.000,3,3,1.000,0,1,0,3,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
13,13,1950-11-23,25-146,FTW,,MNL,W (+10),,,2,,,2,3,.667,,,3,6,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
14,14,1950-11-25,25-148,FTW,@,TRI,L (-14),,,6,12,.500,8,9,.889,,,3,20,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
15,15,1950-11-26,25-149,FTW,,INO,W (+9),,,5,,,5,6,.833,,,,15,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
16,16,1950-11-28,25-151,FTW,@,INO,L (-24),,,2,,,6,8,.750,,,,10,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
17,17,1950-12-03,25-156,FTW,,ROC,W (+1),,,2,,,6,6,1.000,,,,10,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
18,18,1950-12-06,25-159,FTW,,PHW,W (+19),,,7,,,3,4,.750,,,6,17,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
19,19,1950-12-07,25-160,FTW,@,TRI,W (+1),,,9,16,.563,4,6,.667,,,0,22,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
20,20,1950-12-10,25-163,FTW,,WSC,W (+16),,,4,,,4,9,.444,,,1,12,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
21,21,1950-12-12,25-165,FTW,@,BOS,L (-6),,,8,,,4,4,1.000,,,,20,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
22,22,1950-12-14,25-167,FTW,@,PHW,L (-12),,,5,21,.238,7,8,.875,15,4,4,17,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
23,23,1950-12-16,25-169,FTW,@,NYK,L (-9),,,9,11,.818,1,2,.500,,2,1,19,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
24,24,1950-12-17,25-170,FTW,,TRI,L (-4),,,8,,,10,13,.769,,,5,26,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
25,25,1950-12-19,25-172,FTW,@,INO,W (+1),,,7,,,12,12,1.000,,,,26,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
26,26,1950-12-21,25-174,FTW,,SYR,W (+25),,,4,,,2,4,.500,,,4,10,1951,schaufr01,https://www.basketball-reference.com/players/s/schaufr01/gamelog/1951
