Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1995-12-06,28-168,PHI,,DAL,W (+21),1,31:00,6,15,0.4,0,4,0.0,5,8,0.625,2,9,11,1,0,2,1,5,17,10.9,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
2,2,1995-12-08,28-170,PHI,@,CLE,L (-28),1,42:00,10,14,0.714,2,3,0.667,5,5,1.0,2,11,13,7,1,1,3,1,27,29.1,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
3,3,1995-12-09,28-171,PHI,,BOS,L (-26),1,13:00,3,5,0.6,0,0,,0,0,,0,1,1,2,0,0,0,1,6,5.0,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
4,4,1995-12-29,28-191,PHI,@,SAC,L (-20),1,25:00,3,10,0.3,1,1,1.0,0,2,0.0,0,4,4,6,0,1,1,2,7,4.7,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
5,5,1996-01-03,28-196,PHI,@,GSW,L (-11),1,29:00,5,14,0.357,0,0,,4,6,0.667,1,7,8,1,0,1,2,5,14,5.6,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
6,6,1996-01-05,28-198,PHI,@,VAN,L (-1),1,20:00,2,5,0.4,0,0,,2,4,0.5,1,6,7,1,0,0,2,2,6,2.9,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
7,7,1996-02-17,28-241,PHI,@,CLE,L (-15),1,37:00,3,14,0.214,1,2,0.5,3,4,0.75,3,6,9,5,2,1,3,2,10,7.3,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
8,8,1996-02-20,28-244,PHI,@,ORL,L (-19),1,14:00,2,6,0.333,1,3,0.333,0,0,,0,2,2,0,0,0,2,0,5,0.2,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
9,9,1996-02-21,28-245,PHI,,MIA,L (-9),1,39:00,8,17,0.471,0,3,0.0,0,1,0.0,1,6,7,1,0,3,6,4,16,4.6,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
10,10,1996-02-23,28-247,PHI,@,IND,L (-7),1,25:00,2,9,0.222,1,3,0.333,1,2,0.5,1,5,6,3,1,1,2,4,6,2.5,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
11,11,1996-02-25,28-249,PHI,@,MIA,L (-7),1,19:00,4,9,0.444,1,2,0.5,0,0,,2,2,4,4,0,0,6,4,9,1.5,1996,colemde01,https://www.basketball-reference.com/players/c/colemde01/gamelog/1996
