Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,24-015,IND,,LAL,L (-13),0,9:00,1,2,.500,0,0,,1,1,2,0,0,0,0,2,2,1.2,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
2,2,1977-10-22,24-018,IND,,KCK,W (+5),0,16:00,1,2,.500,2,2,1.000,,,2,0,1,0,,2,4,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
3,3,1977-10-25,24-021,IND,,DEN,W (+25),0,19:00,5,8,.625,3,6,.500,1,1,2,0,0,1,2,4,13,6.3,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
4,4,1977-12-18,24-075,IND,@,KCK,L (-1),0,10:00,1,3,.333,2,2,1.000,,,4,1,0,0,,2,4,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
5,5,1977-12-21,24-078,IND,,ATL,W (+11),0,10:00,1,4,.250,0,0,,,,2,1,,0,,1,2,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
6,6,1978-01-16,24-104,IND,,NJN,W (+8),0,4:00,1,1,1.000,0,0,,,,1,0,,,,0,2,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
7,7,1978-01-17,24-105,IND,@,CHI,L (-1),0,4:00,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
8,8,1978-01-18,24-106,IND,,SAS,L (-13),0,15:00,3,7,.429,5,6,.833,,,2,2,0,0,,2,11,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
9,9,1978-01-20,24-108,IND,@,SAS,L (-30),0,11:00,1,4,.250,5,7,.714,,,4,0,1,0,0,2,7,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
10,10,1978-01-22,24-110,IND,,BUF,W (+9),0,7:00,0,2,.000,2,2,1.000,,,1,1,,,,1,2,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
11,11,1978-01-24,24-112,IND,,CLE,L (-4),0,9:00,0,3,.000,0,0,,0,1,1,0,0,1,0,2,0,-1.9,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
12,12,1978-01-29,24-117,IND,,NOJ,L (-16),0,16:00,2,9,.222,2,2,1.000,,,11,1,,,,1,6,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
13,13,1978-01-31,24-119,IND,@,BOS,L (-10),0,13:00,1,3,.333,2,2,1.000,,,3,1,,,,,4,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
14,14,1978-02-02,24-121,IND,,ATL,L (-2),0,13:00,3,5,.600,1,2,.500,,,2,1,,,,1,7,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
15,15,1978-02-03,24-122,IND,@,PHI,L (-12),0,5:00,0,1,.000,0,0,,0,0,0,1,,,,1,0,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
16,16,1978-02-07,24-126,IND,,BOS,L (-3),0,22:00,3,7,.429,0,0,,,,3,1,,,,4,6,,1978,greenst01,https://www.basketball-reference.com/players/g/greenst01/gamelog/1978
