Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,26-276,LAL,@,MIL,L (-5),0,9:00,2,4,.500,0,0,,1,1,2,1,0,0,1,0,4,2.7,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
2,2,1977-10-21,26-279,LAL,@,DEN,L (-5),0,3:00,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0,-1.7,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
3,3,1977-10-23,26-281,LAL,,PHO,L (-3),0,11:00,1,1,1.000,0,0,,0,0,0,0,0,0,3,0,2,-1.3,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
4,4,1977-10-28,26-286,LAL,@,ATL,L (-7),0,5:00,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
5,5,1977-11-11,26-300,LAL,,NOJ,W (+16),0,17:00,1,3,.333,0,0,,1,2,3,6,0,0,2,3,2,2.6,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
6,6,1977-11-13,26-302,LAL,,GSW,W (+2),0,18:00,3,6,.500,0,0,,0,0,0,4,2,0,2,2,6,5.0,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
7,7,1977-11-15,26-304,LAL,,CLE,L (-7),0,15:00,1,5,.200,0,0,,0,0,0,4,0,0,1,0,2,0.7,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
8,8,1977-11-18,26-307,LAL,,DET,W (+33),0,25:00,0,2,.000,0,0,,0,2,2,11,2,0,,0,0,,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
9,9,1977-11-20,26-309,LAL,,CHI,L (-22),0,10:00,2,4,.500,0,0,,1,1,2,0,0,0,2,0,4,1.0,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
10,10,1977-11-22,26-311,LAL,@,PHO,L (-11),0,11:00,3,7,.429,2,2,1.000,1,1,2,1,0,0,2,2,8,3.2,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
11,11,1977-11-23,26-312,LAL,@,SEA,L (-24),0,20:00,1,4,.250,4,4,1.000,0,1,1,5,1,0,0,0,6,8.4,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
12,12,1977-11-25,26-314,LAL,,NJN,W (+12),0,9:00,0,0,,0,0,,0,0,0,2,,,,1,0,,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
13,13,1977-11-27,26-316,LAL,,POR,L (-7),0,11:00,2,3,.667,1,2,.500,0,0,0,2,0,0,1,2,5,2.9,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
14,14,1977-11-29,26-318,LAL,@,CLE,L (-17),0,15:00,3,5,.600,0,0,,0,2,2,2,0,0,5,1,6,0.3,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
15,15,1977-11-30,26-319,LAL,@,DET,L (-6),0,6:00,1,3,.333,0,0,,0,0,0,1,1,0,1,1,2,0.6,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
16,16,1977-12-04,26-323,LAL,,DEN,L (-2),0,9:00,2,2,1.000,2,2,1.000,0,1,1,1,0,0,3,2,6,2.6,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
17,17,1977-12-06,26-325,LAL,,MIL,W (+1),0,20:00,2,6,.333,2,2,1.000,0,1,1,7,0,0,1,1,6,6.4,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
18,18,1977-12-09,26-328,LAL,,HOU,L (-11),0,29:00,4,11,.364,3,5,.600,1,2,3,8,0,0,3,1,11,7.6,1978,digreer01,https://www.basketball-reference.com/players/d/digreer01/gamelog/1978
