Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-24,21-247,SEA,,NYN,W (+11),0,4:00,0,2,.000,0,0,,0,0,0,2,,,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
2,2,1976-10-26,21-249,SEA,@,IND,L (-30),0,22:00,3,7,.429,2,2,1.000,,,3,3,0,0,2,8,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
3,3,1976-10-27,21-250,SEA,@,DET,L (-14),1,18:00,2,7,.286,4,5,.800,,,1,2,,,1,8,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
4,4,1976-10-29,21-252,SEA,,DET,W (+3),1,8:00,2,4,.500,0,0,,,,1,2,,,0,4,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
5,5,1976-10-31,21-254,SEA,,ATL,W (+14),1,19:00,4,10,.400,0,0,,,,2,4,,,3,8,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
6,6,1976-11-02,21-256,SEA,@,MIL,L (-12),1,7:00,2,3,.667,0,0,,0,0,0,0,0,0,0,4,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
7,7,1976-11-03,21-257,SEA,@,KCK,L (-20),0,15:00,1,8,.125,2,2,1.000,,,1,2,0,0,0,4,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
8,8,1976-11-07,21-261,SEA,,PHI,W (+7),0,3:00,0,1,.000,0,0,,0,0,0,0,,,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
9,9,1976-11-09,21-263,SEA,@,SAS,L (-24),0,4:00,0,2,.000,2,2,1.000,,,1,0,0,0,0,2,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
10,10,1976-11-14,21-268,SEA,,IND,W (+3),0,4:00,1,3,.333,0,0,,0,0,0,0,0,0,2,2,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
11,11,1976-11-16,21-270,SEA,@,GSW,L (-8),0,14:00,3,6,.500,1,2,.500,1,1,2,2,0,0,4,7,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
12,12,1976-11-17,21-271,SEA,,CLE,W (+14),0,5:00,2,3,.667,2,2,1.000,0,2,2,1,0,0,1,6,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
13,13,1976-11-19,21-273,SEA,,BUF,W (+29),0,5:00,0,1,.000,1,3,.333,0,0,0,1,,,0,1,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
14,14,1976-11-21,21-275,SEA,,MIL,W (+9),0,3:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
15,15,1976-11-27,21-281,SEA,@,PHO,L (-12),0,4:00,0,3,.000,0,0,,0,0,0,0,0,0,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
16,16,1976-11-28,21-282,SEA,,WSB,W (+1),0,6:00,0,1,.000,0,0,,0,0,0,0,0,,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
17,17,1976-11-30,21-284,SEA,@,BUF,L (-5),1,25:00,6,14,.429,0,0,,,,1,2,,,4,12,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
18,18,1976-12-01,21-285,SEA,@,BOS,L (-4),0,11:00,2,10,.200,0,0,,0,0,0,1,,,1,4,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
19,19,1976-12-03,21-287,SEA,@,PHI,W (+9),0,4:00,0,3,.000,0,0,,,,2,0,,,2,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
20,20,1976-12-07,21-291,SEA,@,NOJ,L (-12),0,12:00,2,6,.333,6,6,1.000,,,4,1,,,1,10,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
21,21,1976-12-08,21-292,SEA,@,WSB,W (+10),0,7:00,1,2,.500,0,0,,0,0,0,0,,,2,2,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
22,22,1976-12-15,21-299,SEA,,DEN,L (-14),0,3:00,0,1,.000,0,0,,0,1,1,1,0,0,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
23,23,1976-12-19,21-303,SEA,,BUF,L (-1),0,16:00,2,9,.222,1,3,.333,,,3,2,,,1,5,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
24,24,1976-12-21,21-305,SEA,@,CHI,L (-2),0,2:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
25,25,1976-12-23,21-307,SEA,@,DEN,L (-28),1,20:00,3,10,.300,0,0,,0,1,1,3,3,0,1,6,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
26,26,1976-12-25,21-309,SEA,@,POR,L (-15),1,34:00,9,14,.643,1,1,1.000,0,1,1,1,0,0,0,19,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
27,27,1976-12-26,21-310,SEA,,POR,W (+2),1,11:00,1,5,.200,0,0,,0,0,0,0,0,0,0,2,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
28,28,1976-12-28,21-312,SEA,@,ATL,W (+1),1,17:00,4,8,.500,1,1,1.000,,,2,3,,1,1,9,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
29,29,1976-12-29,21-313,SEA,@,NYN,W (+6),1,12:00,2,2,1.000,3,4,.750,0,0,0,1,,,0,7,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
30,30,1976-12-30,21-314,SEA,@,CLE,L (-5),1,8:00,2,4,.500,0,0,,1,0,1,1,0,0,2,4,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
31,31,1977-01-02,21-317,SEA,,CHI,W (+4),0,6:00,1,2,.500,0,0,,0,1,1,0,1,0,0,2,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
32,32,1977-01-05,21-320,SEA,,BOS,W (+1),0,6:00,0,1,.000,0,0,,0,0,0,0,,0,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
33,33,1977-01-12,21-327,SEA,,DET,W (+22),0,4:00,0,0,,1,3,.333,,,1,1,,,1,1,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
34,34,1977-01-14,21-329,SEA,,NYK,W (+20),0,19:00,4,7,.571,0,0,,,,1,4,,,1,8,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
35,35,1977-01-19,21-334,SEA,,IND,W (+7),0,14:00,2,4,.500,2,2,1.000,,,1,5,,,0,6,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
36,36,1977-01-21,21-336,SEA,@,DEN,L (-14),1,9:00,1,2,.500,0,0,,0,0,0,1,,,3,2,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
37,37,1977-01-23,21-338,SEA,@,PHO,L (-10),1,35:00,6,15,.400,2,2,1.000,0,1,1,3,1,0,4,14,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
38,38,1977-01-25,21-340,SEA,@,LAL,L (-11),1,17:00,4,10,.400,2,3,.667,,,1,1,,,1,10,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
39,39,1977-02-16,21-362,SEA,@,HOU,L (-29),0,14:00,2,9,.222,0,0,,,,3,1,2,0,1,4,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
40,40,1977-02-18,21-364,SEA,@,NYN,W (+5),0,2:00,0,1,.000,0,0,,0,0,0,0,,,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
41,41,1977-02-20,22-000,SEA,@,IND,L (-20),0,6:00,0,1,.000,1,3,.333,,,1,2,,,0,1,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
42,42,1977-03-02,22-010,SEA,,CLE,L (-20),0,3:00,0,0,,0,0,,0,1,1,1,0,0,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
43,43,1977-03-05,22-013,SEA,@,POR,L (-30),0,12:00,2,6,.333,4,5,.800,0,0,0,1,0,0,2,8,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
44,44,1977-03-09,22-017,SEA,@,BOS,W (+28),0,3:00,0,1,.000,0,0,,0,0,0,2,,,0,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
45,45,1977-03-19,22-027,SEA,@,CHI,L (-12),0,6:00,1,2,.500,0,0,,0,2,2,1,0,0,2,2,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
46,46,1977-03-22,22-030,SEA,@,CLE,L (-4),0,8:00,0,3,.000,0,0,,1,0,1,1,0,0,1,0,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
47,47,1977-03-27,22-035,SEA,,PHO,L (-21),0,13:00,4,7,.571,1,2,.500,1,0,1,1,0,0,2,9,1977,oleynfr01,https://www.basketball-reference.com/players/o/oleynfr01/gamelog/1977
