Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1992-11-07,23-227,IND,,DET,L (-2),1,20:00,0,2,.000,0,0,,0,0,,2,5,7,1,1,0,2,4,0,-0.4,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
2,2,1992-11-09,23-229,IND,@,CHI,L (-5),1,26:00,5,8,.625,0,0,,5,6,.833,6,3,9,1,2,2,0,2,15,19.4,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
3,3,1992-11-11,23-231,IND,,PHI,W (+6),1,16:00,2,4,.500,0,0,,0,0,,2,5,7,1,1,2,2,3,4,4.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
4,4,1992-11-13,23-233,IND,,CHH,W (+1),1,28:00,4,8,.500,0,0,,1,2,.500,3,8,11,0,1,2,5,4,9,4.9,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
5,5,1992-11-14,23-234,IND,@,DET,W (+4),1,25:00,3,5,.600,0,0,,0,0,,2,5,7,1,0,2,2,4,6,5.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
6,6,1992-11-17,23-237,IND,,DEN,W (+30),1,21:00,1,2,.500,0,0,,2,4,.500,2,7,9,3,2,1,1,6,4,7.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
7,7,1992-11-20,23-240,IND,,UTA,L (-2),1,26:00,3,4,.750,0,0,,0,0,,2,6,8,1,1,3,0,3,6,10.2,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
8,8,1992-11-21,23-241,IND,@,MIL,L (-10),1,19:00,3,6,.500,0,0,,0,0,,5,2,7,2,0,0,4,3,6,3.3,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
9,9,1992-11-24,23-244,IND,,MIA,W (+32),1,15:00,5,7,.714,0,0,,0,1,.000,1,3,4,1,1,2,2,4,10,7.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
10,10,1992-11-25,23-245,IND,@,MIA,L (-17),1,17:00,5,6,.833,0,0,,0,0,,0,1,1,0,0,0,0,3,10,6.9,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
11,11,1992-11-27,23-247,IND,,ORL,L (-14),1,15:00,2,5,.400,0,0,,0,0,,2,2,4,1,0,1,0,5,4,2.7,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
12,12,1992-11-28,23-248,IND,@,CHH,W (+12),1,16:00,3,4,.750,0,0,,0,0,,2,4,6,0,0,1,0,4,6,6.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
13,13,1992-12-01,23-251,IND,@,ATL,L (-12),1,24:00,5,7,.714,0,0,,2,3,.667,5,4,9,0,1,2,2,4,12,12.2,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
14,14,1992-12-02,23-252,IND,,POR,L (-9),1,28:00,2,4,.500,0,0,,0,2,.000,3,7,10,2,0,0,0,5,4,4.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
15,15,1992-12-04,23-254,IND,,ATL,W (+16),1,25:00,1,4,.250,0,0,,1,2,.500,1,5,6,2,1,4,1,3,3,5.4,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
16,16,1992-12-05,23-255,IND,@,WSB,W (+2),1,29:00,3,6,.500,0,0,,1,2,.500,3,3,6,1,1,5,0,4,7,10.2,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
17,17,1992-12-08,23-258,IND,@,GSW,W (+10),1,25:00,4,6,.667,0,0,,0,0,,4,2,6,0,0,1,0,2,8,8.7,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
18,18,1992-12-10,23-260,IND,@,SAC,W (+7),1,19:00,0,2,.000,0,0,,3,6,.500,1,6,7,0,0,2,2,4,3,0.7,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
19,19,1992-12-11,23-261,IND,@,POR,W (+10),1,28:00,2,4,.500,0,0,,1,2,.500,3,2,5,0,2,4,1,0,5,9.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
20,20,1992-12-13,23-263,IND,@,LAC,L (-11),1,26:00,2,5,.400,0,0,,1,2,.500,4,6,10,1,3,1,2,0,5,8.9,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
21,21,1992-12-16,23-266,IND,,BOS,W (+23),1,30:00,3,7,.429,0,0,,1,4,.250,2,8,10,2,0,5,1,3,7,8.6,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
22,22,1992-12-18,23-268,IND,@,DET,L (-16),1,21:00,3,5,.600,0,0,,1,2,.500,2,3,5,1,0,1,2,3,7,4.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
23,23,1992-12-19,23-269,IND,,NJN,W (+14),1,39:00,9,13,.692,0,0,,2,4,.500,2,9,11,0,1,3,0,1,20,20.5,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
24,24,1992-12-21,23-271,IND,@,PHI,L (-12),1,25:00,2,5,.400,0,0,,0,2,.000,1,6,7,1,1,5,0,5,4,6.2,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
25,25,1992-12-23,23-273,IND,@,CLE,L (-14),1,35:00,7,14,.500,0,0,,0,0,,9,5,14,1,1,2,0,2,14,17.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
26,26,1992-12-26,23-276,IND,,CHI,L (-11),1,26:00,5,9,.556,0,0,,1,2,.500,8,7,15,0,1,1,1,4,11,13.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
27,27,1992-12-29,23-279,IND,@,NYK,L (-6),1,33:00,2,6,.333,0,0,,2,4,.500,3,11,14,1,2,0,1,4,6,7.3,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
28,28,1992-12-30,23-280,IND,,NYK,L (-4),1,42:00,7,13,.538,0,0,,4,6,.667,7,8,15,1,1,4,2,5,18,18.7,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
29,29,1993-01-02,23-283,IND,@,CHI,L (-9),1,29:00,5,7,.714,0,0,,4,8,.500,6,5,11,1,1,5,1,6,14,17.0,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
30,30,1993-01-05,23-286,IND,,LAC,W (+8),1,18:00,2,3,.667,0,0,,0,2,.000,5,7,12,1,1,2,0,4,4,9.0,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
31,31,1993-01-06,23-287,IND,@,BOS,L (-9),1,22:00,2,6,.333,0,0,,0,0,,2,6,8,1,0,1,0,1,4,4.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
32,32,1993-01-09,23-290,IND,@,ORL,W (+16),1,42:00,7,15,.467,0,0,,1,4,.250,5,14,19,1,0,2,1,3,15,13.7,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
33,33,1993-01-12,23-293,IND,,PHI,W (+19),1,22:00,4,5,.800,0,0,,2,4,.500,3,4,7,0,0,0,2,4,10,7.0,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
34,34,1993-01-15,23-296,IND,,CLE,L (-12),1,22:00,4,5,.800,0,0,,0,1,.000,1,4,5,3,0,2,2,4,8,7.5,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
35,35,1993-01-16,23-297,IND,,GSW,W (+1),1,32:00,3,4,.750,0,0,,1,2,.500,2,8,10,2,1,3,0,2,7,12.5,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
36,36,1993-01-18,23-299,IND,@,NJN,L (-3),1,35:00,4,9,.444,0,0,,0,0,,3,2,5,1,0,1,3,4,8,2.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
37,37,1993-01-19,23-300,IND,,WSB,W (+20),1,34:00,8,14,.571,0,0,,2,7,.286,5,4,9,1,1,3,2,4,18,14.3,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
38,38,1993-01-21,23-302,IND,,MIL,L (-2),1,39:00,8,13,.615,0,0,,2,7,.286,7,6,13,3,2,1,0,4,18,20.0,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
39,39,1993-01-23,23-304,IND,,HOU,L (-13),1,28:00,7,9,.778,0,0,,3,5,.600,3,5,8,1,2,2,0,3,17,19.2,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
40,40,1993-01-24,23-305,IND,@,CHH,W (+7),1,20:00,2,6,.333,0,0,,1,1,1.000,2,3,5,0,1,1,1,4,5,3.0,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
41,41,1993-01-27,23-308,IND,@,PHI,W (+2),1,25:00,2,3,.667,0,0,,3,6,.500,4,2,6,1,2,2,0,3,7,10.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
42,42,1993-01-28,23-309,IND,,LAL,W (+17),1,34:00,7,11,.636,0,0,,0,0,,6,9,15,3,0,3,0,3,14,19.0,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
43,43,1993-01-30,23-311,IND,,DET,W (+4),1,37:00,0,3,.000,0,0,,0,2,.000,4,8,12,1,0,4,2,5,0,1.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
44,44,1993-02-02,23-314,IND,@,HOU,L (-11),1,11:00,1,4,.250,0,0,,0,0,,1,0,1,2,0,0,0,3,2,0.5,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
45,45,1993-02-04,23-316,IND,@,SAS,L (-18),1,23:00,3,6,.500,0,0,,0,0,,1,5,6,0,0,1,1,3,6,3.7,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
46,46,1993-02-05,23-317,IND,@,DAL,L (-1),1,24:00,6,10,.600,0,0,,2,3,.667,3,2,5,0,1,3,0,4,14,13.2,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
47,47,1993-02-10,23-322,IND,,CHI,L (-11),1,35:00,6,8,.750,0,0,,2,2,1.000,4,7,11,0,1,2,1,4,14,15.5,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
48,48,1993-02-12,23-324,IND,,MIN,L (-2),1,35:00,6,9,.667,0,0,,2,2,1.000,5,6,11,0,1,1,1,6,14,13.7,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
49,49,1993-02-13,23-325,IND,@,MIL,L (-2),1,39:00,5,9,.556,0,0,,1,3,.333,3,6,9,1,2,1,2,6,11,8.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
50,50,1993-02-15,23-327,IND,@,CLE,L (-5),1,38:00,1,5,.200,0,0,,0,0,,0,5,5,1,1,2,0,2,2,2.7,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
51,51,1993-02-17,23-329,IND,,SAC,W (+26),1,38:00,3,7,.429,0,0,,0,4,.000,4,9,13,1,1,2,1,3,6,7.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
52,52,1993-02-23,23-335,IND,,BOS,W (+27),1,34:00,2,4,.500,0,0,,1,2,.500,3,9,12,1,1,0,0,4,5,7.5,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
53,53,1993-02-24,23-336,IND,@,WSB,L (-4),1,21:00,2,2,1.000,0,0,,0,0,,1,1,2,1,1,0,2,4,4,2.5,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
54,54,1993-02-26,23-338,IND,,CHH,W (+32),1,20:00,9,13,.692,0,0,,1,2,.500,8,1,9,0,1,3,1,0,19,21.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
55,55,1993-02-28,23-340,IND,,DAL,W (+14),1,26:00,3,4,.750,0,0,,5,8,.625,2,6,8,0,1,3,1,4,11,11.9,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
56,56,1993-03-02,23-342,IND,,SAS,W (+14),1,20:00,2,2,1.000,0,0,,0,0,,1,5,6,1,0,1,0,5,4,5.0,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
57,57,1993-03-04,23-344,IND,,ATL,W (+25),1,28:00,6,8,.750,0,0,,4,4,1.000,6,7,13,2,0,3,0,3,16,21.4,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
58,58,1993-03-07,23-347,IND,@,MIA,L (-15),1,24:00,1,4,.250,0,0,,0,0,,5,3,8,2,0,0,0,4,2,3.8,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
59,59,1993-03-08,23-348,IND,,SEA,W (+6),1,30:00,6,9,.667,0,0,,1,2,.500,8,7,15,0,0,5,0,1,13,19.5,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
60,60,1993-03-10,23-350,IND,@,ORL,L (-13),1,29:00,1,3,.333,0,0,,4,6,.667,2,6,8,0,1,4,2,6,6,6.1,1993,davisda01,https://www.basketball-reference.com/players/d/davisda01/gamelog/1993
