Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,22-248,ATL,@,IND,L (-13),0,4:00,0,1,.000,1,2,.500,0,0,0,0,0,,,1,1,,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
2,2,1978-10-14,22-249,ATL,,DET,W (+8),0,,2,,,1,2,.500,,,,,,,,,5,,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
3,3,1978-10-18,22-253,ATL,,BOS,L (-17),0,12:00,1,3,.333,0,0,,1,0,1,2,1,0,2,0,2,1.4,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
4,4,1978-10-21,22-256,ATL,,DEN,W (+5),0,12:00,1,3,.333,0,0,,0,0,0,0,0,0,0,3,2,-0.9,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
5,5,1978-10-24,22-259,ATL,@,NYK,L (-4),0,8:00,1,3,.333,0,0,,,,1,0,,0,,2,2,,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
6,6,1978-10-25,22-260,ATL,@,PHI,L (-1),0,12:00,2,3,.667,0,0,,,,2,1,,,,2,4,,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
7,7,1978-10-28,22-263,ATL,,CHI,W (+24),0,18:00,3,8,.375,0,2,.000,0,2,2,3,1,1,0,1,6,4.8,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
8,8,1978-10-31,22-266,ATL,@,WSB,W (+2),0,14:00,1,4,.250,0,0,,,,1,2,,0,,0,2,,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
9,9,1978-11-02,22-268,ATL,,GSW,L (-7),0,21:00,5,9,.556,0,0,,0,2,2,1,1,1,1,3,10,6.5,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
10,10,1978-11-04,22-270,ATL,,NJN,L (-1),0,,1,,,0,0,,,,,,,,,,2,,1979,wilsori01,https://www.basketball-reference.com/players/w/wilsori01/gamelog/1979
