Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,25-236,KCK,@,NYK,L (-7),0,26:00,5,10,.500,3,4,.750,,,5,1,3,1,,3,13,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
2,2,1977-10-19,25-237,KCK,@,BUF,L (-4),1,18:00,1,5,.200,1,1,1.000,,,2,1,,,,3,3,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
3,3,1977-10-21,25-239,KCK,,HOU,W (+1),0,14:00,3,3,1.000,1,2,.500,,,4,1,0,1,,5,7,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
4,4,1977-10-22,25-240,KCK,@,IND,L (-5),0,16:00,1,7,.143,2,2,1.000,,,10,1,1,1,,1,4,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
5,5,1977-10-25,25-243,KCK,@,PHI,L (-8),0,16:00,2,3,.667,0,0,,,,2,0,2,0,,3,4,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
6,6,1977-10-27,25-245,KCK,@,CLE,W (+15),0,20:00,2,5,.400,5,6,.833,3,4,7,1,1,1,1,3,9,9.4,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
7,7,1977-10-29,25-247,KCK,,WSB,W (+14),1,7:00,1,2,.500,0,0,,,,4,0,,,,4,2,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
8,8,1977-11-01,25-250,KCK,@,MIL,L (-20),1,24:00,4,6,.667,5,10,.500,,,10,1,4,0,,0,13,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
9,9,1977-11-02,25-251,KCK,,NOJ,W (+2),1,22:00,5,6,.833,4,4,1.000,,,8,3,3,4,,2,14,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
10,10,1977-11-04,25-253,KCK,,ATL,L (-1),0,24:00,4,6,.667,4,5,.800,,,14,0,2,2,,3,12,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
11,11,1977-11-06,25-255,KCK,@,SEA,W (+16),1,20:00,0,3,.000,0,0,,1,3,4,2,2,3,,5,0,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
12,12,1977-11-08,25-257,KCK,@,POR,L (-26),0,20:00,2,6,.333,0,0,,2,0,2,3,0,0,2,4,4,0.5,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
13,13,1977-11-11,25-260,KCK,@,GSW,W (+1),0,17:00,3,5,.600,4,4,1.000,3,5,8,5,1,1,0,4,10,14.9,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
14,14,1977-11-12,25-261,KCK,@,DEN,L (-5),0,18:00,3,5,.600,1,4,.250,2,3,5,1,1,2,1,5,7,5.9,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
15,15,1977-11-15,25-264,KCK,@,SAS,L (-6),1,23:00,4,8,.500,1,2,.500,,,9,3,0,0,7,4,9,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
16,16,1977-11-19,25-268,KCK,,WSB,L (-6),1,29:00,3,13,.231,2,3,.667,,,15,2,,,,5,8,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
17,17,1977-11-23,25-272,KCK,,MIL,L (-6),0,14:00,4,9,.444,2,2,1.000,,,5,2,0,3,,3,10,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
18,18,1977-11-26,25-275,KCK,,BOS,W (+2),0,8:00,1,2,.500,0,0,,,,2,0,,,,2,2,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
19,19,1977-11-27,25-276,KCK,@,NOJ,L (-9),1,30:00,2,9,.222,5,6,.833,,,13,3,0,1,,2,9,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
20,20,1977-11-30,25-279,KCK,,SEA,L (-2),1,20:00,3,7,.429,0,0,,2,7,9,2,1,1,,2,6,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
21,21,1977-12-02,25-281,KCK,,DET,W (+11),0,19:00,3,4,.750,8,8,1.000,,,9,0,1,0,,4,14,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
22,22,1977-12-03,25-282,KCK,,NJN,W (+3),0,11:00,1,2,.500,2,2,1.000,,,2,2,0,0,,2,4,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
23,23,1977-12-06,25-285,KCK,,PHO,L (-11),0,22:00,2,8,.250,0,0,,8,4,12,1,0,0,3,4,4,2.1,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
24,24,1977-12-07,25-286,KCK,@,BOS,L (-4),0,19:00,1,3,.333,1,1,1.000,,,5,1,0,0,,5,3,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
25,25,1977-12-09,25-288,KCK,@,NJN,L (-8),0,30:00,4,8,.500,2,3,.667,,,7,5,1,2,,5,10,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
26,26,1977-12-10,25-289,KCK,,GSW,L (-5),1,23:00,5,8,.625,0,0,,4,4,8,3,0,1,3,1,10,9.8,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
27,27,1977-12-14,25-293,KCK,,DEN,W (+26),0,22:00,2,2,1.000,2,2,1.000,0,4,4,0,0,3,2,5,6,4.7,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
28,28,1977-12-17,25-296,KCK,,NOJ,W (+22),0,16:00,5,8,.625,0,0,,,,5,0,1,0,,2,10,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
29,29,1977-12-18,25-297,KCK,,IND,W (+1),0,17:00,4,9,.444,4,5,.800,,,2,1,0,0,,1,12,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
30,30,1977-12-22,25-301,KCK,,CHI,W (+3),0,28:00,3,4,.750,0,0,,3,7,10,2,1,0,2,6,6,6.6,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
31,31,1977-12-25,25-304,KCK,,MIL,L (-9),1,29:00,6,12,.500,5,6,.833,,,15,4,0,0,,6,17,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
32,32,1977-12-26,25-305,KCK,@,HOU,L (-14),1,20:00,2,6,.333,4,5,.800,,,2,1,1,0,,1,8,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
33,33,1977-12-29,25-308,KCK,@,PHO,L (-6),0,20:00,1,4,.250,1,2,.500,1,4,5,1,0,1,1,4,3,0.9,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
34,34,1977-12-30,25-309,KCK,@,LAL,L (-10),0,29:00,5,12,.417,7,9,.778,3,7,10,3,2,4,3,6,17,15.5,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
35,35,1978-01-01,25-311,KCK,@,POR,L (-5),0,23:00,3,8,.375,4,4,1.000,5,6,11,2,2,1,0,6,10,12.6,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
36,36,1978-01-04,25-314,KCK,@,SEA,L (-6),0,27:00,6,10,.600,0,0,,2,3,5,4,1,3,,4,12,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
37,37,1978-01-07,25-317,KCK,,NYK,L (-7),0,22:00,5,8,.625,3,6,.500,,,6,2,0,1,,3,13,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
38,38,1978-01-08,25-318,KCK,@,MIL,L (-10),0,19:00,2,5,.400,2,4,.500,,,1,3,1,1,,2,6,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
39,39,1978-01-10,25-320,KCK,@,WSB,L (-8),0,24:00,5,8,.625,2,2,1.000,,,6,1,1,1,,3,12,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
40,40,1978-01-11,25-321,KCK,,LAL,W (+8),0,13:00,1,7,.143,0,0,,3,2,5,2,1,1,0,4,2,1.7,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
41,41,1978-01-13,25-323,KCK,@,IND,L (-2),0,13:00,1,6,.167,0,2,.000,,,5,0,0,0,,3,2,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
42,42,1978-01-14,25-324,KCK,,ATL,W (+9),0,16:00,2,4,.500,7,8,.875,,,7,1,2,0,,4,11,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
43,43,1978-01-17,25-327,KCK,@,ATL,L (-21),0,19:00,4,9,.444,4,6,.667,,,5,2,2,0,,1,12,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
44,44,1978-01-18,25-328,KCK,,PHI,L (-20),0,15:00,2,4,.500,4,4,1.000,,,5,2,0,1,,5,8,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
45,45,1978-01-22,25-332,KCK,@,NJN,W (+8),0,18:00,7,12,.583,2,2,1.000,,,3,1,0,2,,1,16,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
46,46,1978-01-24,25-334,KCK,,POR,L (-23),0,18:00,3,8,.375,4,6,.667,5,3,8,1,1,0,1,2,10,9.1,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
47,47,1978-01-26,25-336,KCK,@,NYK,L (-7),0,8:00,2,3,.667,1,1,1.000,,,2,3,0,0,,4,5,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
48,48,1978-01-27,25-337,KCK,@,NOJ,L (-17),0,18:00,3,6,.500,0,2,.000,,,4,2,1,1,,2,6,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
49,49,1978-01-29,25-339,KCK,,SAS,L (-14),0,12:00,1,5,.200,1,2,.500,,,7,0,0,1,1,3,3,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
50,50,1978-01-31,25-341,KCK,,PHO,L (-10),0,16:00,1,8,.125,0,0,,4,3,7,1,0,0,2,2,2,-1.6,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
51,51,1978-02-02,25-343,KCK,,DET,W (+12),0,14:00,2,6,.333,4,4,1.000,,,3,2,2,1,,5,8,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
52,52,1978-02-08,25-349,KCK,,BOS,W (+4),0,15:00,2,4,.500,0,0,,,,2,2,0,2,,3,4,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
53,53,1978-02-10,25-351,KCK,,CHI,W (+13),0,22:00,2,6,.333,1,3,.333,1,5,6,1,1,1,0,1,5,5.0,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
54,54,1978-02-11,25-352,KCK,@,CHI,W (+5),0,25:00,4,12,.333,8,9,.889,4,11,15,3,1,2,3,3,16,15.2,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
55,55,1978-02-12,25-353,KCK,,CLE,W (+13),0,30:00,7,11,.636,6,9,.667,3,4,7,1,1,1,0,4,20,18.0,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
56,56,1978-02-14,25-355,KCK,,HOU,W (+23),0,21:00,4,8,.500,7,8,.875,,,11,0,1,1,,4,15,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
57,57,1978-02-17,25-358,KCK,@,BUF,W (+8),0,18:00,2,8,.250,1,2,.500,,,6,2,1,1,,4,5,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
58,58,1978-02-18,25-359,KCK,@,CLE,L (-4),0,22:00,3,9,.333,1,2,.500,0,4,4,1,0,1,0,4,7,2.5,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
59,59,1978-02-19,25-360,KCK,@,DET,L (-3),0,18:00,2,6,.333,3,4,.750,,,4,1,1,1,,2,7,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
60,60,1978-02-22,25-363,KCK,,LAL,W (+5),0,15:00,3,7,.429,0,0,,1,2,3,5,1,0,2,3,6,4.9,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
61,61,1978-02-24,26-000,KCK,,POR,L (-11),0,21:00,5,10,.500,2,2,1.000,1,4,5,1,1,1,1,4,12,8.7,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
62,62,1978-02-28,26-004,KCK,,SEA,L (-7),0,14:00,2,8,.250,2,2,1.000,0,2,2,1,3,1,,4,6,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
63,63,1978-03-04,26-008,KCK,@,DEN,L (-9),0,15:00,3,6,.500,0,0,,1,1,2,1,0,0,2,5,6,0.7,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
64,64,1978-03-06,26-010,KCK,,IND,W (+10),0,14:00,1,8,.125,4,4,1.000,,,2,2,1,2,,2,6,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
65,65,1978-03-08,26-012,KCK,,NJN,L (-2),0,15:00,2,6,.333,7,8,.875,,,6,1,,0,,2,11,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
66,66,1978-03-10,26-014,KCK,,DEN,W (+6),0,20:00,2,5,.400,4,4,1.000,1,4,5,3,3,2,1,6,8,10.3,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
67,67,1978-03-12,26-016,KCK,,GSW,L (-7),0,18:00,4,7,.571,8,8,1.000,2,4,6,0,1,0,3,1,16,12.9,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
68,68,1978-03-17,26-021,KCK,@,PHI,L (-11),1,33:00,6,12,.500,5,5,1.000,,,11,2,2,2,,5,17,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
69,69,1978-03-18,26-022,KCK,@,BOS,L (-7),1,32:00,4,12,.333,2,2,1.000,,,7,0,,,,5,10,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
70,70,1978-03-19,26-023,KCK,,BUF,W (+14),1,33:00,5,17,.294,5,6,.833,,,15,8,0,1,,3,15,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
71,71,1978-03-21,26-025,KCK,@,DET,W (+5),1,26:00,2,6,.333,1,2,.500,,,8,1,0,4,,4,5,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
72,72,1978-03-22,26-026,KCK,,PHI,W (+12),1,27:00,5,10,.500,5,5,1.000,,,13,1,0,1,,5,15,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
73,73,1978-03-24,26-028,KCK,@,HOU,L (-4),1,24:00,3,6,.500,4,4,1.000,,,5,2,0,2,,4,10,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
74,74,1978-03-25,26-029,KCK,,SAS,L (-2),1,26:00,5,9,.556,3,4,.750,,,4,1,0,0,,6,13,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
75,75,1978-03-28,26-032,KCK,@,CHI,W (+23),1,23:00,1,5,.200,4,4,1.000,0,4,4,3,4,1,3,4,6,6.3,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
76,76,1978-03-29,26-033,KCK,@,WSB,W (+3),1,22:00,2,5,.400,0,0,,,,5,2,1,0,,2,4,,1978,burleto01,https://www.basketball-reference.com/players/b/burleto01/gamelog/1978
