Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-11-09,23-202,KCK,@,LAL,L (-13),0,11:00,2,6,.333,0,0,,1,3,4,3,2,0,2,4,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
2,2,1975-11-15,23-208,KCK,@,GSW,L (-31),0,17:00,8,14,.571,0,0,,4,0,4,2,0,0,1,16,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
3,3,1975-11-19,23-212,KCK,@,PHI,L (-10),0,16:00,4,9,.444,2,2,1.000,,,2,2,2,0,0,10,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
4,4,1975-11-21,23-214,KCK,,CHI,W (+9),0,17:00,0,3,.000,2,3,.667,0,3,3,0,0,0,1,2,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
5,5,1975-11-26,23-219,KCK,@,DET,L (-16),0,14:00,2,6,.333,0,2,.000,,,2,1,,,2,4,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
6,6,1975-11-27,23-220,KCK,@,CLE,W (+4),0,13:00,2,7,.286,0,0,,2,0,2,0,0,0,1,4,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
7,7,1975-11-28,23-221,KCK,,NOJ,W (+1),0,,1,4,.250,0,4,.000,,,6,1,0,0,1,2,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
8,8,1975-11-30,23-223,KCK,,NYK,W (+12),0,11:00,1,3,.333,0,0,,,,2,0,1,0,2,2,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
9,9,1975-12-02,23-225,KCK,,SEA,L (-11),0,18:00,3,9,.333,1,2,.500,,,1,1,1,0,2,7,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
10,10,1975-12-04,23-227,KCK,,CLE,W (+4),0,5:00,1,1,1.000,0,0,,0,1,1,0,0,0,0,2,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
11,11,1975-12-05,23-228,KCK,@,MIL,L (-8),0,4:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
12,12,1975-12-06,23-229,KCK,,PHI,L (-14),0,,1,2,.500,2,2,1.000,,,2,3,0,0,0,4,1976,hansegl01,https://www.basketball-reference.com/players/h/hansegl01/gamelog/1976
