Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1985-12-04,24-052,ATL,,POR,W (+11),1,33:00,5,10,.500,0,0,,6,7,.857,0,2,2,10,8,0,4,2,16,21.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
2,2,1985-12-06,24-054,ATL,,MIL,W (+1),1,36:00,7,18,.389,0,1,.000,0,2,.000,0,1,1,10,4,0,2,3,14,11.5,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
3,3,1985-12-10,24-058,ATL,@,BOS,L (-4),1,37:00,7,16,.438,0,1,.000,2,7,.286,0,2,2,7,1,1,4,3,16,7.6,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
4,4,1985-12-11,24-059,ATL,,SEA,W (+8),1,25:00,5,8,.625,0,0,,3,3,1.000,3,0,3,8,2,0,3,3,13,14.9,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
5,5,1985-12-13,24-061,ATL,@,IND,L (-20),1,25:00,2,8,.250,0,0,,1,2,.500,0,2,2,4,5,0,6,2,5,1.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
6,6,1985-12-14,24-062,ATL,,PHI,W (+4),1,23:00,3,4,.750,0,0,,6,9,.667,1,1,2,5,2,0,4,4,12,10.1,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
7,7,1985-12-17,24-065,ATL,,NJN,W (+1),1,30:00,7,12,.583,0,0,,2,4,.500,1,4,5,9,5,0,4,4,16,17.2,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
8,8,1985-12-19,24-067,ATL,,DAL,L (-12),1,28:00,5,11,.455,0,1,.000,3,4,.750,0,1,1,10,1,0,0,5,13,13.2,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
9,9,1985-12-21,24-069,ATL,,HOU,W (+1),1,33:00,6,11,.545,0,0,,6,8,.750,3,1,4,10,1,0,3,4,18,17.7,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
10,10,1985-12-27,24-075,ATL,@,WSB,L (-2),1,37:00,3,13,.231,0,1,.000,8,9,.889,1,3,4,5,1,0,2,4,14,8.2,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
11,11,1985-12-28,24-076,ATL,@,NYK,W (+20),1,33:00,1,6,.167,0,2,.000,3,6,.500,0,1,1,8,3,0,3,5,5,3.9,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
12,12,1986-01-03,24-082,ATL,,DET,W (+10),1,32:00,4,12,.333,0,0,,9,11,.818,1,2,3,13,1,2,6,2,17,15.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
13,13,1986-01-04,24-083,ATL,@,CHI,W (+11),1,34:00,5,11,.455,0,1,.000,2,4,.500,0,4,4,5,2,2,2,4,12,10.0,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
14,14,1986-01-07,24-086,ATL,,LAC,W (+14),1,33:00,5,15,.333,0,0,,3,5,.600,3,2,5,10,1,0,3,2,13,10.6,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
15,15,1986-01-09,24-088,ATL,@,DET,W (+11),1,36:00,10,18,.556,0,0,,9,12,.750,4,3,7,6,7,0,5,5,29,27.1,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
16,16,1986-01-10,24-089,ATL,@,BOS,L (-7),1,30:00,6,14,.429,0,0,,6,7,.857,3,0,3,3,2,0,1,3,18,14.2,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
17,17,1986-01-14,24-093,ATL,,SAC,W (+11),1,28:00,4,6,.667,0,0,,4,7,.571,1,3,4,10,3,0,1,5,12,16.8,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
18,18,1986-01-16,24-095,ATL,,CLE,W (+17),1,24:00,5,7,.714,0,0,,1,2,.500,1,1,2,9,3,1,4,4,11,13.1,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
19,19,1986-01-18,24-097,ATL,,BOS,L (-3),1,28:00,6,13,.462,0,0,,2,4,.500,1,2,3,8,2,0,0,1,14,15.0,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
20,20,1986-01-20,24-099,ATL,,MIL,W (+3),1,30:00,4,9,.444,0,0,,3,4,.750,1,0,1,3,0,0,0,5,11,6.7,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
21,21,1986-01-22,24-101,ATL,,GSW,W (+31),1,29:00,8,8,1.000,0,0,,1,2,.500,0,2,2,12,1,1,2,3,17,21.7,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
22,22,1986-01-24,24-103,ATL,,NYK,W (+17),1,35:00,3,6,.500,0,0,,2,5,.400,1,8,9,16,3,0,4,4,8,15.5,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
23,23,1986-01-25,24-104,ATL,@,WSB,L (-8),1,10:00,0,2,.000,0,0,,0,0,,0,0,0,3,1,0,1,3,0,-0.5,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
24,24,1986-01-28,24-107,ATL,,IND,W (+31),1,26:00,5,8,.625,0,0,,2,3,.667,2,2,4,13,1,0,2,4,12,16.5,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
25,25,1986-01-29,24-108,ATL,@,DET,L (-13),1,37:00,1,8,.125,0,0,,2,6,.333,2,5,7,12,5,1,4,5,4,8.2,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
26,26,1986-01-31,24-110,ATL,,DET,W (+13),1,39:00,7,10,.700,0,1,.000,4,15,.267,0,5,5,11,5,0,3,3,18,19.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
27,27,1986-02-04,24-114,ATL,@,CLE,W (+1),1,33:00,4,8,.500,0,1,.000,11,17,.647,1,3,4,4,1,0,1,3,19,15.8,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
28,28,1986-02-06,24-116,ATL,@,IND,W (+15),1,28:00,5,5,1.000,0,0,,0,2,.000,0,4,4,9,2,0,0,3,10,16.0,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
29,29,1986-02-11,24-121,ATL,@,HOU,L (-13),1,27:00,3,10,.300,0,1,.000,1,2,.500,1,1,2,2,1,0,2,2,7,1.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
30,30,1986-02-13,24-123,ATL,@,SAC,W (+9),1,36:00,6,9,.667,0,0,,3,7,.429,0,1,1,9,4,0,0,4,15,18.5,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
31,31,1986-02-14,24-124,ATL,@,LAL,L (-24),1,23:00,5,13,.385,0,0,,0,0,,1,1,2,6,1,0,3,4,10,4.5,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
32,32,1986-02-16,24-126,ATL,@,POR,W (+9),1,41:00,4,8,.500,0,2,.000,3,8,.375,0,2,2,10,1,1,8,6,11,3.9,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
33,33,1986-02-17,24-127,ATL,@,SEA,L (-13),1,33:00,0,6,.000,0,1,.000,2,4,.500,0,1,1,11,1,0,1,5,2,3.0,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
34,34,1986-02-19,24-129,ATL,@,UTA,L (-4),1,36:00,1,7,.143,0,0,,4,7,.571,1,5,6,7,2,0,4,5,6,3.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
35,35,1986-02-21,24-131,ATL,,IND,W (+8),1,24:00,2,8,.250,0,0,,0,0,,1,3,4,12,0,0,1,4,4,6.6,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
36,36,1986-02-22,24-132,ATL,,NJN,W (+29),1,20:00,0,2,.000,0,0,,0,0,,0,1,1,5,1,0,1,2,0,1.6,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
37,37,1986-02-28,24-138,ATL,@,DET,L (-12),0,29:00,1,6,.167,0,1,.000,4,5,.800,0,2,2,8,1,0,2,2,6,6.2,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
38,38,1986-03-01,24-139,ATL,,SAS,W (+8),1,23:00,1,4,.250,0,0,,2,8,.250,2,2,4,7,2,0,0,3,4,6.9,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
39,39,1986-03-04,24-142,ATL,,PHI,W (+7),1,36:00,5,11,.455,0,1,.000,1,2,.500,1,3,4,21,5,0,5,3,11,20.0,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
40,40,1986-03-05,24-143,ATL,@,PHI,W (+8),1,34:00,4,9,.444,0,0,,5,6,.833,0,3,3,7,1,0,3,3,13,10.5,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
41,41,1986-03-07,24-145,ATL,@,CHI,W (+4),1,21:00,1,6,.167,0,0,,3,4,.750,0,1,1,6,0,0,2,3,5,2.1,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
42,42,1986-03-08,24-146,ATL,,MIL,W (+2),1,28:00,4,6,.667,0,0,,1,2,.500,2,1,3,11,0,0,3,5,9,10.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
43,43,1986-03-11,24-149,ATL,,DEN,W (+12),1,13:00,2,3,.667,0,0,,0,0,,0,0,0,4,3,0,2,1,4,6.1,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
44,44,1986-03-25,24-163,ATL,@,CLE,W (+6),0,16:00,3,7,.429,0,0,,1,2,.500,2,2,4,4,3,1,3,1,7,8.0,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
45,45,1986-03-26,24-164,ATL,@,PHI,L (-9),0,27:00,6,8,.750,0,0,,3,3,1.000,1,2,3,8,3,0,1,5,15,18.7,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
46,46,1986-03-28,24-166,ATL,@,IND,W (+8),1,34:00,1,7,.143,0,0,,8,11,.727,0,2,2,13,1,0,2,4,10,11.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
47,47,1986-03-29,24-167,ATL,,CLE,L (-18),1,30:00,5,8,.625,0,0,,11,15,.733,3,0,3,7,2,0,3,4,21,20.2,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
48,48,1986-04-01,24-170,ATL,,WSB,W (+16),1,30:00,5,9,.556,0,0,,5,6,.833,2,5,7,10,0,0,2,3,15,17.0,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
49,49,1986-04-04,24-173,ATL,@,WSB,L (-6),1,33:00,10,10,1.000,0,0,,5,12,.417,1,2,3,2,2,1,0,4,25,23.0,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
50,50,1986-04-05,24-174,ATL,@,CHI,L (-5),1,40:00,8,14,.571,0,1,.000,3,5,.600,0,1,1,7,2,0,7,6,19,9.4,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
51,51,1986-04-08,24-177,ATL,,CHI,W (+13),1,26:00,2,4,.500,0,0,,1,2,.500,0,1,1,11,3,1,4,4,5,8.7,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
52,52,1986-04-10,24-179,ATL,,NJN,W (+9),1,30:00,4,4,1.000,0,0,,0,0,,1,4,5,8,2,0,4,3,8,11.1,1986,riverdo01,https://www.basketball-reference.com/players/r/riverdo01/gamelog/1986
