Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1951-11-01,27-162,ROC,,BLB,W (+4),,,5,,,2,3,.667,,,5,12,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
2,2,1951-11-03,27-164,ROC,,MNL,L (-19),,,2,,,0,2,.000,,,3,4,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
3,3,1951-11-10,27-171,ROC,,INO,W (+11),,,2,,,1,1,1.000,,,4,5,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
4,4,1951-11-11,27-172,ROC,,NYK,W (+2),1,,3,10,.300,0,2,.000,,,3,6,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
5,5,1951-11-13,27-174,ROC,@,MLH,W (+16),,,4,,,4,4,1.000,,,1,12,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
6,6,1951-11-17,27-178,ROC,,PHW,W (+14),,,6,,,1,1,1.000,,,3,13,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
7,7,1951-11-18,27-179,ROC,@,FTW,W (+5),,,5,,,1,1,1.000,,,6,11,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
8,8,1951-11-20,27-181,ROC,@,INO,L (-4),,,5,,,2,3,.667,,,2,12,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
9,9,1951-11-22,27-183,ROC,@,MNL,L (-5),,,2,10,.200,1,2,.500,,,3,5,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
10,10,1951-11-24,27-185,ROC,,FTW,W (+11),,,1,,,0,0,,,,1,2,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
11,11,1951-11-25,27-186,ROC,@,MLH,L (-2),,,4,,,1,3,.333,,,4,9,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
12,12,1951-11-27,27-188,ROC,,MLH,W (+4),,,7,,,3,4,.750,,,3,17,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
13,13,1951-11-29,27-190,ROC,@,NYK,W (+4),,,2,12,.167,0,0,,,4,4,4,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
14,14,1951-12-01,27-192,ROC,,MLH,W (+5),,,4,,,2,2,1.000,,,1,10,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
15,15,1951-12-02,27-193,ROC,@,SYR,W (+2),,,5,,,1,3,.333,,,5,11,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
16,16,1951-12-03,27-194,ROC,@,BLB,W (+7),,,3,,,7,9,.778,,,0,13,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
17,17,1951-12-04,27-195,ROC,@,PHW,L (-16),,,7,20,.350,1,2,.500,10,2,5,15,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
18,18,1951-12-08,27-199,ROC,,SYR,L (-20),,,2,,,0,1,.000,,,4,4,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
19,19,1951-12-09,27-200,ROC,@,FTW,L (-2),,,2,,,4,4,1.000,,,6,8,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
20,20,1951-12-15,27-206,ROC,,INO,W (+9),,,6,,,0,0,,,,4,12,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
21,21,1951-12-16,27-207,ROC,,BLB,W (+4),,,8,,,5,6,.833,,,2,21,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
22,22,1951-12-18,27-209,ROC,@,MLH,W (+26),,,8,,,2,2,1.000,,,0,18,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
23,23,1951-12-20,27-211,ROC,@,FTW,W (+15),,,2,11,.182,2,4,.500,,1,5,6,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
24,24,1951-12-22,27-213,ROC,,PHW,W (+16),,,8,,,4,5,.800,,,3,20,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
25,25,1951-12-25,27-216,ROC,,INO,W (+9),,,11,,,3,4,.750,,,3,25,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
26,26,1951-12-27,27-218,ROC,,NYK,W (+13),,,6,,,5,6,.833,,,3,17,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
27,27,1951-12-29,27-220,ROC,,FTW,W (+14),,,7,,,4,5,.800,,,3,18,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
28,28,1951-12-31,27-222,ROC,,INO,L (-4),1,,4,,,1,2,.500,,,1,9,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
29,29,1952-01-01,27-223,ROC,,BOS,W (+15),,,1,,,3,3,1.000,,,6,5,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
30,30,1952-01-05,27-227,ROC,,PHW,W (+9),,,7,,,4,4,1.000,,,3,18,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
31,31,1952-01-06,27-228,ROC,@,BOS,L (-11),,42:00,3,16,.188,0,1,.000,10,5,3,6,1952,colemja01,https://www.basketball-reference.com/players/c/colemja01/gamelog/1952
