Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1962-10-20,27-083,STL,,DET,W (+9),,17:00,2,5,.400,0,0,,5,,4,4,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
2,2,1962-10-23,27-086,STL,,CHZ,W (+1),,22:00,3,5,.600,5,6,.833,3,,1,11,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
3,3,1962-10-24,27-087,STL,,CIN,W (+7),,16:00,5,7,.714,3,5,.600,0,,1,13,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
4,4,1962-10-26,27-089,STL,@,CIN,L (-16),,19:00,3,6,.500,3,3,1.000,4,2,3,9,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
5,5,1962-10-27,27-090,STL,,NYK,W (+6),,29:00,4,6,.667,2,2,1.000,6,,5,10,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
6,6,1962-10-30,27-093,STL,,BOS,W (+1),,8:00,3,4,.750,1,1,1.000,1,,2,7,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
7,7,1962-10-31,27-094,STL,,SYR,L (-18),,28:00,6,10,.600,1,2,.500,5,,2,13,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
8,8,1962-11-03,27-097,STL,,CHZ,W (+5),,28:00,4,10,.400,0,2,.000,3,2,5,8,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
9,9,1962-11-07,27-101,STL,,NYK,L (-10),,7:00,0,2,.000,0,0,,3,0,1,0,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
10,10,1962-11-09,27-103,STL,@,SYR,L (-8),,31:00,5,11,.455,0,0,,5,1,4,10,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
11,11,1962-11-10,27-104,STL,,LAL,W (+1),,14:00,1,4,.250,0,0,,1,1,3,2,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
12,12,1962-11-11,27-105,STL,,DET,W (+17),,20:00,0,1,.000,2,3,.667,4,0,5,2,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
13,13,1962-11-13,27-107,STL,,SFW,W (+32),,22:00,6,10,.600,3,7,.429,4,5,1,15,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
14,14,1962-11-16,27-110,STL,@,CIN,L (-9),,15:00,1,3,.333,0,2,.000,2,1,0,2,1963,cableba01,https://www.basketball-reference.com/players/c/cableba01/gamelog/1963
