Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1970-10-13,24-329,BOS,@,NYK,L (-7),,21:00,1,3,.333,2,2,1.000,4,0,3,4,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
2,2,1970-10-15,24-331,BOS,@,PHO,L (-19),1,14:00,2,5,.400,0,3,.000,5,0,4,4,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
3,3,1970-10-17,24-333,BOS,@,SEA,L (-12),0,5:00,1,3,.333,2,5,.400,2,0,0,4,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
4,4,1970-10-18,24-334,BOS,@,POR,W (+18),0,2:00,1,1,1.000,0,0,,0,0,1,2,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
5,5,1970-10-28,24-344,BOS,,NYK,L (-37),,24:00,6,12,.500,0,0,,12,1,4,12,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
6,6,1970-10-30,24-346,BOS,,PHO,W (+15),0,3:00,0,0,,0,0,,1,0,2,0,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
7,7,1970-10-31,24-347,BOS,@,PHI,W (+31),0,7:00,1,1,1.000,0,3,.000,0,0,1,2,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
8,8,1970-11-04,24-351,BOS,,PHI,W (+2),,2:00,0,1,.000,0,0,,0,0,1,0,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
9,9,1970-11-06,24-353,BOS,,SEA,W (+22),,2:00,0,1,.000,0,0,,1,0,2,0,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
10,10,1970-11-07,24-354,BOS,@,CIN,W (+18),,,1,2,.500,2,3,.667,3,,1,4,1971,smithga01,https://www.basketball-reference.com/players/s/smithga01/gamelog/1971
