Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,34-188,LAL,@,CHI,W (+20),1,31:00,3,12,.250,2,2,1.000,6,8,14,0,1,2,6,8,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
2,2,1973-10-11,34-190,LAL,@,ATL,L (-27),1,30:00,5,13,.385,2,3,.667,,,11,1,,,3,12,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
3,3,1973-10-13,34-192,LAL,@,BUF,W (+3),1,29:00,1,2,.500,2,2,1.000,,,5,1,,,5,4,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
4,4,1973-10-19,34-198,LAL,,SEA,W (+27),1,26:00,7,11,.636,0,0,,,,9,2,,,3,14,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
5,5,1973-10-21,34-200,LAL,,ATL,L (-19),1,36:00,4,11,.364,4,5,.800,,,15,2,,,5,12,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
6,6,1973-10-23,34-202,LAL,@,HOU,W (+9),1,41:00,3,3,1.000,6,7,.857,,,11,4,,,5,12,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
7,7,1973-10-24,34-203,LAL,@,KCO,W (+1),1,46:00,10,17,.588,8,8,1.000,7,7,14,3,1,,4,28,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
8,8,1973-10-26,34-205,LAL,,DET,W (+2),1,40:00,2,7,.286,1,2,.500,2,6,8,6,0,,2,5,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
9,9,1973-10-28,34-207,LAL,,POR,W (+13),1,33:00,3,5,.600,2,3,.667,4,4,8,4,1,1,4,8,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
10,10,1973-10-30,34-209,LAL,@,POR,L (-2),1,44:00,3,12,.250,4,4,1.000,5,6,11,6,2,1,5,10,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
11,11,1973-11-02,34-212,LAL,,NYK,L (-15),1,40:00,5,10,.500,2,2,1.000,5,1,6,0,2,,3,12,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
12,12,1973-11-04,34-214,LAL,,HOU,W (+13),1,32:00,6,8,.750,0,0,,1,6,7,2,1,,5,12,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
13,13,1973-11-06,34-216,LAL,@,CLE,L (-19),1,25:00,2,8,.250,0,0,,4,5,9,2,0,,4,4,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
14,14,1973-11-07,34-217,LAL,@,MIL,L (-17),1,23:00,3,9,.333,2,2,1.000,,,5,0,,0,3,8,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
15,15,1973-11-09,34-219,LAL,@,SEA,W (+7),0,9:00,1,4,.250,0,0,,1,1,2,1,0,,2,2,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
16,16,1973-12-16,34-256,LAL,,BOS,L (-5),0,31:00,4,9,.444,1,4,.250,5,6,11,4,1,,4,9,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
17,17,1973-12-18,34-258,LAL,,MIL,W (+2),0,23:00,4,8,.500,0,0,,2,4,6,3,0,,0,8,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
18,18,1973-12-21,34-261,LAL,,PHI,W (+9),0,22:00,1,6,.167,0,0,,3,7,10,2,0,,3,2,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
19,19,1973-12-25,34-265,LAL,@,PHO,L (-35),0,24:00,5,13,.385,3,5,.600,2,3,5,1,0,0,4,13,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
20,20,1973-12-26,34-266,LAL,@,SEA,L (-24),0,29:00,1,9,.111,5,7,.714,4,6,10,3,1,,2,7,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
21,21,1973-12-28,34-268,LAL,,PHO,W (+12),0,21:00,0,5,.000,2,2,1.000,2,6,8,1,0,1,3,2,1974,bridgbi01,https://www.basketball-reference.com/players/b/bridgbi01/gamelog/1974
