Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1968-10-16,29-327,CIN,@,ATL,W (+15),,46:00,8,14,.571,8,12,.667,7,12,3,24,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
2,2,1968-10-19,29-330,CIN,,DET,W (+12),,,6,13,.462,12,12,1.000,7,10,4,24,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
3,3,1968-10-22,29-333,CIN,,LAL,W (+4),,48:00,7,21,.333,14,17,.824,3,10,3,28,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
4,4,1968-10-26,29-337,CIN,@,NYK,L (-6),,36:00,5,14,.357,0,0,,3,4,1,10,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
5,5,1968-10-30,29-341,CIN,,NYK,W (+4),,45:00,11,23,.478,12,13,.923,6,11,4,34,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
6,6,1968-11-01,29-343,CIN,,MIL,W (+18),,,10,16,.625,9,9,1.000,5,11,2,29,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
7,7,1968-11-02,29-344,CIN,@,PHI,W (+6),,48:00,7,17,.412,11,14,.786,8,13,3,25,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
8,8,1968-11-06,29-348,CIN,,CHI,W (+11),,42:00,10,20,.500,11,15,.733,3,13,4,31,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
9,9,1968-11-09,29-351,CIN,@,CHI,W (+6),,48:00,12,23,.522,9,12,.750,10,5,3,33,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
10,10,1968-11-12,29-354,CIN,@,BAL,W (+11),,48:00,8,17,.471,13,13,1.000,7,18,4,29,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
11,11,1968-11-13,29-355,CIN,,BAL,L (-4),,23:00,3,10,.300,6,8,.750,1,1,1,12,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
12,12,1968-11-14,29-356,CIN,@,NYK,W (+9),,37:00,10,18,.556,9,10,.900,4,6,5,29,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
13,13,1968-11-15,29-357,CIN,@,BOS,L (-11),,43:00,11,25,.440,6,7,.857,8,6,4,28,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
14,14,1968-11-16,29-358,CIN,,ATL,W (+5),,48:00,11,21,.524,9,11,.818,6,8,5,31,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
15,15,1968-11-19,29-361,CIN,@,DET,L (-14),,,7,17,.412,9,11,.818,8,7,3,23,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
16,16,1968-11-20,29-362,CIN,,SFW,W (+6),,46:00,9,21,.429,11,13,.846,2,9,4,29,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
17,17,1968-11-23,29-365,CIN,,PHI,L (-15),,46:00,5,14,.357,8,11,.727,9,9,3,18,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
18,18,1968-11-27,30-003,CIN,@,ATL,L (-3),,40:00,7,15,.467,10,10,1.000,2,7,2,24,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
19,19,1968-11-29,30-005,CIN,,DET,W (+10),,,13,21,.619,14,16,.875,3,8,3,40,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
20,20,1968-11-30,30-006,CIN,,ATL,L (-17),,41:00,7,20,.350,10,12,.833,8,6,3,24,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
21,21,1968-12-03,30-009,CIN,@,BAL,W (+2),,48:00,11,23,.478,16,17,.941,7,11,5,38,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
22,22,1968-12-07,30-013,CIN,,BOS,L (-3),,,10,22,.455,7,8,.875,7,15,3,27,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
23,23,1968-12-08,30-014,CIN,,NYK,W (+5),,44:00,7,19,.368,6,8,.750,9,16,2,20,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
24,24,1968-12-10,30-016,CIN,@,MIL,W (+11),,,7,13,.538,7,7,1.000,4,10,1,21,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
25,25,1968-12-11,30-017,CIN,,SDR,W (+6),,,12,25,.480,10,13,.769,12,12,4,34,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
26,26,1968-12-13,30-019,CIN,,PHO,W (+7),,52:00,14,25,.560,6,7,.857,4,12,4,34,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
27,27,1968-12-14,30-020,CIN,,MIL,W (+6),,,10,16,.625,9,9,1.000,11,11,5,29,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
28,28,1968-12-15,30-021,CIN,,PHO,W (+18),,41:00,8,9,.889,10,11,.909,14,17,2,26,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
29,29,1968-12-17,30-023,CIN,@,LAL,L (-4),,,12,25,.480,4,5,.800,9,7,2,28,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
30,30,1968-12-18,30-024,CIN,@,PHO,L (-9),,47:00,7,14,.500,9,12,.750,8,11,4,23,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
31,31,1968-12-21,30-027,CIN,@,SDR,L (-8),,48:00,13,24,.542,13,14,.929,8,7,1,39,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
32,32,1968-12-25,30-031,CIN,,CHI,W (+5),,48:00,7,20,.350,9,10,.900,6,9,2,23,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
33,33,1968-12-26,30-032,CIN,@,CHI,L (-8),,48:00,6,26,.231,12,14,.857,7,9,4,24,1969,roberos01,https://www.basketball-reference.com/players/r/roberos01/gamelog/1969
