Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2001-01-13,32-319,GSW,@,ORL,L (-17),0,3:53,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-6,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
2,2,2001-01-15,32-321,GSW,,CLE,L (-6),0,8:24,1,2,.500,0,1,.000,1,2,.500,0,0,0,0,1,0,0,0,3,2.6,0,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
3,3,2001-01-18,32-324,GSW,,HOU,L (-8),0,14:13,4,7,.571,0,1,.000,1,3,.333,1,0,1,1,1,0,0,1,9,6.9,-2,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
4,,2001-01-19,32-325,GSW,@,PHO,W (+8),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
5,4,2001-01-21,32-327,GSW,,BOS,W (+3),0,11:47,0,0,,0,0,,2,2,1.000,0,6,6,1,0,0,1,4,2,1.9,-7,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
6,5,2001-01-23,32-329,GSW,@,UTA,L (-22),0,12:52,0,6,.000,0,0,,0,0,,0,3,3,0,1,0,0,0,0,-2.3,+1,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
7,6,2001-01-24,32-330,GSW,,NJN,W (+22),0,22:09,3,4,.750,0,0,,2,3,.667,2,6,8,3,0,1,1,4,8,9.4,+14,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
8,7,2001-01-29,32-335,CLE,@,WAS,L (-6),0,2:21,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,1,0,0,-1.8,-5,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
9,8,2001-01-30,32-336,CLE,,LAL,L (-6),0,9:09,1,2,.500,0,0,,0,0,,0,1,1,0,1,2,0,1,2,3.3,-4,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
10,,2001-02-01,32-338,CLE,,MIN,L (-9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
11,9,2001-02-03,32-340,CLE,,DET,L (-7),0,14:29,3,6,.500,0,0,,0,0,,0,1,1,1,1,1,2,2,6,2.9,+7,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
12,10,2001-02-04,32-341,CLE,@,BOS,L (-21),0,18:39,2,7,.286,0,0,,2,2,1.000,1,2,3,0,0,0,2,0,6,1.2,+2,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
13,11,2001-02-07,32-344,CLE,,SAS,L (-18),0,38:12,6,9,.667,0,0,,0,0,,1,5,6,1,0,1,1,2,12,9.9,-12,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
14,12,2001-02-13,32-350,CLE,,TOR,L (-15),1,28:14,2,6,.333,0,0,,0,0,,0,4,4,3,0,0,0,4,4,2.3,-4,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
15,13,2001-02-15,32-352,CLE,@,DAL,L (-21),1,23:31,3,9,.333,0,0,,4,4,1.000,1,2,3,0,0,1,0,1,10,6.5,-3,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
16,14,2001-02-17,32-354,CLE,@,HOU,L (-12),0,6:19,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-0.5,-1,2001,brownch01,https://www.basketball-reference.com/players/b/brownch01/gamelog/2001
