Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,23-227,LAL,@,PHI,L (-8),1,35:00,5,13,.385,7,9,.778,3,1,4,0,1,0,1,3,17,10.3,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
2,2,1978-10-14,23-228,LAL,@,NJN,L (-2),1,19:00,3,12,.250,12,13,.923,5,4,9,1,2,0,3,1,18,14.4,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
3,3,1978-10-17,23-231,LAL,@,CLE,L (-2),1,41:00,11,17,.647,9,12,.750,3,1,4,1,2,0,0,3,31,26.2,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
4,4,1978-10-22,23-236,LAL,,SAS,W (+13),1,30:00,12,19,.632,6,7,.857,2,8,10,1,1,1,1,2,30,25.5,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
5,5,1978-10-24,23-238,LAL,@,SDC,L (-1),1,27:00,3,10,.300,5,6,.833,3,2,5,1,,0,1,2,11,,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
6,6,1978-10-27,23-241,LAL,,SDC,W (+12),1,21:00,4,7,.571,0,0,,1,3,4,0,0,0,0,2,8,5.5,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
7,7,1978-10-29,23-243,LAL,,WSB,W (+16),1,30:00,4,10,.400,2,2,1.000,2,6,8,2,1,0,4,5,10,4.2,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
8,8,1978-10-31,23-245,LAL,,DEN,W (+27),1,28:00,10,13,.769,2,2,1.000,2,4,6,3,1,0,2,3,22,19.4,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
9,9,1978-11-03,23-248,LAL,,NYK,W (+23),1,41:00,14,22,.636,12,14,.857,7,5,12,5,1,0,2,3,40,37.1,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
10,10,1978-11-05,23-250,LAL,,CLE,W (+10),1,37:00,10,16,.625,6,7,.857,0,6,6,7,1,0,5,2,26,20.3,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
11,11,1978-11-07,23-252,LAL,@,CHI,W (+1),1,44:00,10,19,.526,7,8,.875,4,5,9,7,1,0,6,5,27,19.5,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
12,12,1978-11-08,23-253,LAL,@,IND,W (+2),1,32:00,12,17,.706,10,10,1.000,5,5,10,2,3,0,3,4,34,31.7,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
13,13,1978-11-10,23-255,LAL,,KCK,W (+9),1,34:00,11,13,.846,11,15,.733,3,2,5,2,3,0,3,4,33,29.2,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
14,14,1978-11-12,23-257,LAL,,IND,W (+28),1,26:00,6,8,.750,8,9,.889,2,3,5,1,2,0,3,1,20,18.0,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
15,15,1978-11-14,23-259,LAL,@,MIL,W (+18),1,37:00,12,13,.923,10,11,.909,0,3,3,3,0,0,2,4,34,28.7,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
16,16,1978-11-15,23-260,LAL,@,DET,W (+7),1,46:00,14,25,.560,5,6,.833,5,4,9,4,2,1,2,1,33,28.5,1979,dantlad01,https://www.basketball-reference.com/players/d/dantlad01/gamelog/1979
