Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,22-175,SAS,@,DEN,L (-1),0,21:00,6,8,.750,2,2,1.000,1,5,6,2,0,0,3,5,14,9.4,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
2,2,1978-10-14,22-176,SAS,,MIL,W (+42),0,17:00,7,9,.778,8,8,1.000,,,5,0,0,0,,5,22,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
3,3,1978-10-17,22-179,SAS,@,PHO,W (+3),0,29:00,2,11,.182,8,11,.727,3,4,7,3,2,0,4,5,12,5.3,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
4,4,1978-10-18,22-180,SAS,@,SDC,W (+2),0,22:00,3,5,.600,2,2,1.000,,,2,2,0,0,2,4,8,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
5,5,1978-10-20,22-182,SAS,@,SEA,L (-16),0,26:00,5,10,.500,2,4,.500,0,3,3,0,1,0,1,5,12,5.1,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
6,6,1978-10-24,22-186,SAS,,BOS,W (+23),0,20:00,3,5,.600,2,2,1.000,0,3,3,1,2,0,1,3,8,7.1,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
7,7,1978-10-28,22-190,SAS,,DET,W (+24),0,19:00,4,5,.800,3,3,1.000,,,3,4,0,0,1,1,11,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
8,8,1978-10-31,22-193,SAS,,GSW,L (-1),0,25:00,3,5,.600,4,4,1.000,0,3,3,0,0,0,3,3,10,4.4,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
9,9,1978-11-01,22-194,SAS,@,PHI,L (-1),0,25:00,2,4,.500,3,4,.750,,,5,1,0,1,,5,7,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
10,10,1978-11-03,22-196,SAS,@,BOS,W (+7),0,19:00,0,4,.000,0,0,,0,2,2,2,0,0,4,4,0,-6.4,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
11,11,1978-11-04,22-197,SAS,@,WSB,L (-5),0,21:00,2,6,.333,2,4,.500,,,3,1,0,0,0,4,6,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
12,12,1978-11-08,22-201,SAS,,SDC,W (+38),0,19:00,6,11,.545,4,4,1.000,,,3,3,0,0,,1,16,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
13,13,1978-11-10,22-203,SAS,@,NOJ,L (-11),0,22:00,2,6,.333,0,0,,,,8,0,3,1,2,3,4,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
14,14,1978-11-11,22-204,SAS,,WSB,W (+19),1,16:00,4,7,.571,2,2,1.000,0,0,0,2,0,1,3,6,10,3.4,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
15,15,1978-11-15,22-208,SAS,,PHO,L (-6),1,17:00,2,4,.500,8,9,.889,0,2,2,0,0,1,3,6,12,5.5,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
16,16,1978-11-18,22-211,SAS,@,HOU,L (-6),1,24:00,5,9,.556,1,1,1.000,0,0,0,0,1,0,1,3,11,5.5,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
17,17,1978-11-21,22-214,SAS,,IND,L (-5),0,28:00,2,7,.286,2,2,1.000,,,8,3,1,0,,5,6,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
18,18,1978-11-23,22-216,SAS,@,MIL,W (+2),0,24:00,5,9,.556,2,2,1.000,,,4,6,0,0,4,5,12,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
19,19,1978-11-25,22-218,SAS,,NJN,W (+41),0,21:00,5,7,.714,1,2,.500,,,5,6,0,0,0,2,11,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
20,20,1978-11-29,22-222,SAS,,PHI,L (-6),0,24:00,2,6,.333,2,2,1.000,,,5,3,0,0,0,3,6,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
21,21,1978-12-02,22-225,SAS,,DEN,L (-11),0,28:00,4,13,.308,4,4,1.000,6,2,8,4,1,1,4,5,12,7.8,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
22,22,1978-12-06,22-229,SAS,,LAL,W (+1),1,35:00,7,11,.636,5,7,.714,2,9,11,3,0,1,3,3,19,16.0,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
23,23,1978-12-08,22-231,SAS,@,GSW,W (+18),0,21:00,3,8,.375,0,0,,2,5,7,4,0,0,0,4,6,5.7,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
24,24,1978-12-10,22-233,SAS,@,SEA,L (-13),0,23:00,4,6,.667,2,6,.333,1,3,4,4,0,0,,4,10,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
25,25,1978-12-12,22-235,SAS,@,DEN,L (-4),0,22:00,3,9,.333,1,1,1.000,0,8,8,3,0,0,2,5,7,2.4,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
26,26,1978-12-13,22-236,SAS,,NYK,W (+30),0,24:00,2,7,.286,2,2,1.000,,,8,3,1,1,4,3,6,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
27,27,1978-12-15,22-238,SAS,@,IND,W (+12),0,31:00,8,12,.667,0,0,,,,4,6,0,0,,4,16,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
28,28,1978-12-16,22-239,SAS,,GSW,W (+8),0,27:00,4,10,.400,3,8,.375,4,5,9,3,0,0,2,5,11,6.0,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
29,29,1978-12-19,22-242,SAS,@,CLE,W (+7),0,28:00,5,11,.455,0,0,,0,4,4,1,1,0,2,4,10,3.6,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
30,30,1978-12-20,22-243,SAS,,CHI,W (+29),0,23:00,3,13,.231,4,4,1.000,2,1,3,5,0,0,0,2,10,6.5,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
31,31,1978-12-22,22-245,SAS,@,CHI,W (+11),1,29:00,2,5,.400,1,1,1.000,0,8,8,2,0,1,4,4,5,1.2,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
32,32,1978-12-23,22-246,SAS,@,DET,W (+4),0,40:00,8,13,.615,1,3,.333,,,8,4,2,0,,4,17,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
33,33,1978-12-26,22-249,SAS,,ATL,W (+13),0,30:00,2,4,.500,2,2,1.000,,,4,2,0,0,6,5,6,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
34,34,1978-12-27,22-250,SAS,@,ATL,L (-8),1,29:00,2,7,.286,4,4,1.000,,,7,1,3,0,,4,8,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
35,35,1978-12-28,22-251,SAS,,MIL,W (+9),1,31:00,4,8,.500,4,5,.800,,,9,3,1,0,4,3,12,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
36,36,1978-12-30,22-253,SAS,@,PHI,W (+6),1,23:00,5,11,.455,4,4,1.000,,,9,3,0,0,,3,14,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
37,37,1979-01-03,22-257,SAS,,NOJ,W (+26),1,23:00,1,7,.143,4,4,1.000,,,5,6,1,0,2,4,6,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
38,38,1979-01-05,22-259,SAS,@,NJN,W (+6),1,33:00,1,6,.167,1,4,.250,,,8,3,1,0,3,2,3,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
39,39,1979-01-06,22-260,SAS,@,NYK,L (-3),1,21:00,2,8,.250,4,4,1.000,,,5,0,1,0,2,5,8,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
40,40,1979-01-11,22-265,SAS,,SDC,W (+29),0,23:00,1,3,.333,6,7,.857,,,9,3,1,0,,0,8,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
41,41,1979-01-13,22-267,SAS,,CLE,W (+14),0,26:00,3,4,.750,1,1,1.000,0,4,4,2,0,1,2,3,7,5.5,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
42,42,1979-01-17,22-271,SAS,,DEN,W (+18),0,25:00,1,4,.250,8,8,1.000,0,7,7,4,0,0,2,5,10,8.5,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
43,43,1979-01-19,22-273,SAS,@,KCK,L (-2),0,21:00,2,3,.667,7,7,1.000,,,7,2,0,0,3,1,11,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
44,44,1979-01-20,22-274,SAS,,POR,L (-5),0,21:00,0,4,.000,3,4,.750,0,3,3,3,2,0,2,5,3,0.8,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
45,45,1979-01-24,22-278,SAS,,KCK,W (+29),1,25:00,4,8,.500,0,1,.000,,,4,4,2,0,1,3,8,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
46,46,1979-01-26,22-280,SAS,,SEA,W (+17),1,23:00,2,6,.333,0,1,.000,1,4,5,5,1,1,,5,4,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
47,47,1979-01-27,22-281,SAS,@,ATL,L (-7),1,26:00,2,4,.500,2,2,1.000,,,4,1,1,0,0,5,6,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
48,48,1979-01-28,22-282,SAS,@,IND,L (-13),1,19:00,3,6,.500,4,4,1.000,,,4,4,0,0,,4,10,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
49,49,1979-01-30,22-284,SAS,@,CHI,W (+4),1,40:00,5,10,.500,4,4,1.000,3,7,10,2,1,0,1,2,14,13.8,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
50,50,1979-02-01,22-286,SAS,,WSB,L (-1),1,32:00,5,10,.500,2,2,1.000,,,12,8,3,0,2,3,12,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
51,51,1979-02-02,22-287,SAS,@,PHO,L (-25),1,22:00,1,5,.200,1,2,.500,1,1,2,5,3,0,3,1,3,3.6,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
52,52,1979-02-06,22-291,SAS,@,LAL,L (-8),0,18:00,4,6,.667,1,1,1.000,0,4,4,0,0,0,3,3,9,3.4,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
53,53,1979-02-07,22-292,SAS,@,SDC,W (+13),0,14:00,2,4,.500,2,2,1.000,,,4,2,0,0,4,3,6,,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
54,54,1979-02-09,22-294,SAS,@,POR,L (-19),0,29:00,5,7,.714,7,8,.875,2,5,7,1,0,0,1,5,17,14.3,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
55,55,1979-02-11,22-296,SAS,@,GSW,W (+18),0,25:00,2,4,.500,4,4,1.000,1,6,7,3,0,0,2,4,8,7.0,1979,olberma01,https://www.basketball-reference.com/players/o/olberma01/gamelog/1979
