Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-22,24-309,DEN,@,IND,W (+13),1,31:00,6,11,.545,5,8,.625,1,5,6,5,2,2,2,17,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
2,2,1976-10-23,24-310,DEN,,KCK,W (+21),1,25:00,5,5,1.000,4,4,1.000,0,4,4,6,1,2,4,14,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
3,3,1976-10-28,24-315,DEN,,MIL,W (+19),1,22:00,4,6,.667,1,1,1.000,1,6,7,2,1,1,2,9,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
4,4,1976-10-30,24-317,DEN,,PHO,W (+6),1,33:00,4,11,.364,3,4,.750,4,4,8,5,6,3,1,11,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
5,5,1976-11-03,24-321,DEN,,NYK,W (+9),1,20:00,5,8,.625,4,4,1.000,3,5,8,3,3,1,1,14,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
6,6,1976-11-05,24-323,DEN,@,CHI,W (+14),1,40:00,9,11,.818,1,6,.167,2,7,9,2,4,3,2,19,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
7,7,1976-11-06,24-324,DEN,@,MIL,W (+2),1,34:00,9,9,1.000,5,6,.833,4,8,12,4,4,5,3,23,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
8,8,1976-11-09,24-327,DEN,,GSW,W (+6),1,31:00,4,6,.667,4,4,1.000,0,4,4,3,3,0,2,12,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
9,9,1976-11-11,24-329,DEN,@,BUF,L (-11),1,31:00,6,16,.375,0,0,,0,2,2,5,3,5,3,12,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
10,10,1976-11-13,24-331,DEN,,KCK,W (+32),1,21:00,4,7,.571,2,3,.667,0,6,6,4,4,3,3,10,1977,jonesbo01,https://www.basketball-reference.com/players/j/jonesbo01/gamelog/1977
