Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1955-11-05,24-091,MNL,@,STL,L (-12),,,0,,,1,2.0,0.5,,,0.0,1,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
2,2,1955-11-06,24-092,MNL,@,FTW,W (+1),,,0,,,0,1.0,0.0,,,0.0,0,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
3,3,1955-11-09,24-095,MNL,@,PHW,L (-11),,,2,4.0,0.5,4,4.0,1.0,0.0,0.0,1.0,8,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
4,4,1955-11-10,24-096,MNL,@,NYK,L (-7),,,2,,,5,5.0,1.0,,,4.0,9,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
5,5,1955-11-11,24-097,MNL,@,BOS,L (-44),,14:00,2,8.0,0.25,1,1.0,1.0,,2.0,0.0,5,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
6,6,1955-11-12,24-098,MNL,,PHW,L (-11),,,0,1.0,0.0,0,0.0,,0.0,1.0,0.0,0,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
7,7,1955-11-17,24-103,MNL,@,SYR,L (-14),,,0,,,0,,,,,,0,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
8,8,1955-11-19,24-105,MNL,@,ROC,W (+1),,,0,,,0,1.0,0.0,,,1.0,0,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
9,9,1955-11-20,24-106,MNL,,ROC,L (-8),,,1,4.0,0.25,2,2.0,1.0,,,2.0,4,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
10,10,1955-11-26,24-112,MNL,@,STL,L (-9),,,1,,,1,1.0,1.0,,,0.0,3,1956,feierro01,https://www.basketball-reference.com/players/f/feierro01/gamelog/1956
