Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1982-10-29,33-190,WSB,@,IND,L (-3),1,31:00,9,14,.643,0,0,,1,1,1.000,2,2,4,2,2,1,3,2,19,15.1,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
2,2,1982-10-30,33-191,WSB,@,CHI,W (+18),1,32:00,10,16,.625,0,0,,0,0,,2,2,4,1,0,0,1,4,20,12.9,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
3,3,1982-11-02,33-194,WSB,@,ATL,L (-17),1,37:00,8,16,.500,0,0,,5,10,.500,10,4,14,1,0,2,0,4,21,19.7,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
4,4,1982-11-03,33-195,WSB,,NJN,W (+19),1,28:00,3,12,.250,0,0,,0,1,.000,5,5,10,0,1,0,1,4,6,1.8,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
5,5,1982-11-06,33-198,WSB,,IND,W (+4),1,13:00,2,5,.400,0,0,,0,0,,,,6,2,1,0,5,2,4,,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
6,6,1982-11-12,33-204,WSB,,NYK,L (-1),0,21:00,2,5,.400,0,,,2,2,1.000,,,5,1,,,,2,6,,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
7,7,1982-11-14,33-206,WSB,@,PHI,L (-9),1,26:00,6,16,.375,0,0,,1,1,1.000,1,1,2,0,0,0,2,5,13,1.2,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
8,8,1982-12-11,33-233,WSB,@,NYK,L (-6),0,20:00,1,6,.167,0,,,0,0,,,,4,0,1,,0,3,2,,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
9,9,1982-12-14,33-236,WSB,@,CHI,W (+6),0,23:00,5,11,.455,0,0,,0,2,.000,3,1,4,1,0,0,0,6,10,4.2,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
10,10,1982-12-17,33-239,WSB,@,DET,W (+9),0,14:00,2,5,.400,0,0,,5,6,.833,,,6,0,1,,,5,9,,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
11,11,1982-12-18,33-240,WSB,,PHI,W (+3),0,28:00,6,16,.375,0,0,,1,2,.500,,,11,0,0,2,1,6,13,,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
12,12,1982-12-21,33-243,WSB,,CLE,W (+3),0,14:00,0,2,.000,0,0,,2,2,1.000,1,1,2,0,1,0,1,2,2,0.8,1983,haywosp01,https://www.basketball-reference.com/players/h/haywosp01/gamelog/1983
