Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,22-151,CHI,@,HOU,W (+4),0,1:00,0,0,,0,0,,0,0,0,0,,0,,0,0,,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
2,2,1977-10-22,22-154,CHI,@,MIL,L (-18),0,7:00,2,2,1.000,0,3,.000,1,1,2,0,0,0,3,1,4,-0.2,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
3,3,1977-10-29,22-161,CHI,,SEA,W (+4),0,8:00,0,2,.000,0,0,,0,2,2,0,0,0,2,2,0,-3.6,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
4,4,1977-11-01,22-164,CHI,@,NOJ,L (-11),0,7:00,0,1,.000,1,2,.500,0,2,2,0,0,0,0,0,1,0.5,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
5,5,1977-11-02,22-165,CHI,@,PHI,W (+1),0,3:00,0,0,,0,0,,1,0,1,0,0,0,0,1,0,0.3,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
6,6,1977-11-05,22-168,CHI,,PHO,W (+17),0,7:00,1,1,1.000,4,5,.800,1,3,4,0,0,0,0,0,6,6.9,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
7,7,1977-11-08,22-171,CHI,,HOU,W (+13),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
8,8,1977-11-12,22-175,CHI,@,BUF,L (-3),0,7:00,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
9,9,1977-11-18,22-181,CHI,@,PHO,L (-2),0,4:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
10,10,1977-11-29,22-192,CHI,,NOJ,W (+8),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
11,11,1977-12-02,22-195,CHI,@,IND,W (+5),0,5:00,0,1,.000,1,2,.500,0,1,1,0,0,0,0,1,1,-0.2,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
12,12,1977-12-03,22-196,CHI,,CLE,W (+14),0,3:00,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,1978,landsma01,https://www.basketball-reference.com/players/l/landsma01/gamelog/1978
