Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1951-11-01,28-105,BLB,@,ROC,L (-4),,,2,,,1,1,1.000,,,2,5,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
2,2,1951-11-03,28-107,BLB,,INO,L (-4),,,1,,,1,2,.500,,,3,3,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
3,3,1951-11-05,28-109,BLB,,PHW,W (+6),,,1,,,2,2,1.000,,,2,4,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
4,4,1951-11-10,28-114,BLB,,SYR,W (+9),,,5,,,2,3,.667,,,3,12,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
5,5,1951-11-12,28-116,BLB,,MNL,L (-10),,,2,,,0,2,.000,,,6,4,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
6,6,1951-11-17,28-121,BLB,,BOS,L (-13),,,1,,,0,1,.000,,,2,2,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
7,7,1951-11-18,28-122,BLB,@,SYR,L (-3),,,3,,,0,1,.000,,,4,6,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
8,8,1951-11-19,28-123,BLB,,MLH,W (+1),,,3,,,0,0,,,,1,6,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
9,9,1951-11-20,28-124,BLB,,NYK,L (-2),,,4,,,1,1,1.000,,,6,9,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
10,10,1951-11-24,28-128,BLB,,PHW,W (+7),,,1,,,1,1,1.000,,,3,3,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
11,11,1951-11-25,28-129,BLB,@,FTW,L (-17),,,3,,,1,2,.500,,,6,7,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
12,12,1951-11-29,28-133,BLB,,MLH,W (+13),,,6,,,2,3,.667,,,3,14,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
13,13,1951-12-01,28-135,BLB,,NYK,W (+2),,,3,,,1,1,1.000,,,4,7,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
14,14,1951-12-02,28-136,BLB,@,BOS,L (-21),,27:00,2,11,.182,0,0,,9,0,4,4,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
15,15,1951-12-03,28-137,BLB,,ROC,L (-7),,,4,,,0,3,.000,,,5,8,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
16,16,1951-12-07,28-141,BLB,@,INO,L (-8),,,2,,,1,1,1.000,,,3,5,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
17,17,1951-12-08,28-142,BLB,,MNL,L (-21),,,2,10,.200,2,3,.667,,,2,6,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
18,18,1951-12-09,28-143,BLB,@,MLH,W (+2),,,0,,,1,2,.500,,,5,1,1952,hannual01,https://www.basketball-reference.com/players/h/hannual01/gamelog/1952
