Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1964-10-17,22-062,BAL,,SFW,W (+20),,7:00,2,3,.667,0,0,,1,0,1,4,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
2,2,1964-10-21,22-066,BAL,,LAL,L (-3),,,0,,,0,0,,,,,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
3,3,1964-10-22,22-067,BAL,@,PHI,W (+3),,,0,1,.000,0,0,,0,0,1,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
4,4,1964-10-24,22-069,BAL,@,BOS,L (-28),,9:00,1,3,.333,0,0,,3,0,1,2,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
5,5,1964-10-28,22-073,BAL,@,LAL,L (-10),,,0,0,,1,1,1.000,1,0,0,1,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
6,6,1964-11-06,22-082,BAL,@,CIN,W (+5),,,1,2,.500,0,0,,2,0,0,2,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
7,7,1964-11-07,22-083,BAL,@,STL,L (-35),,17:00,2,7,.286,0,0,,3,2,3,4,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
8,8,1964-11-10,22-086,BAL,,DET,L (-2),,,1,1,1.000,0,0,,3,1,2,2,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
9,9,1964-11-14,22-090,BAL,,LAL,W (+12),,,1,,,0,0,,,,,2,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
10,10,1964-11-17,22-093,BAL,,BOS,W (+3),,,0,,,0,0,,,,,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
11,11,1964-12-05,22-111,BAL,,PHI,L (-17),,2:00,1,1,1.000,0,0,,1,0,0,2,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
12,12,1964-12-06,22-112,BAL,,CIN,L (-11),,,3,7,.429,1,6,.167,5,,1,7,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
13,13,1964-12-09,22-115,BAL,,NYK,L (-21),,,0,,,0,0,,,,,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
14,14,1964-12-12,22-118,BAL,@,BOS,L (-13),,2:00,0,0,,0,0,,0,0,0,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
15,15,1964-12-16,22-122,BAL,,PHI,W (+20),,13:00,1,4,.250,1,2,.500,8,0,1,3,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
16,16,1964-12-19,22-125,BAL,,DET,W (+5),,,0,,,0,0,,,,,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
17,17,1964-12-26,22-132,BAL,,NYK,L (-2),,,0,,,0,0,,,,,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
18,18,1965-01-01,22-138,BAL,,CIN,L (-16),,,0,0,,0,0,,1,,0,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
19,19,1965-01-02,22-139,BAL,,SFW,W (+26),,7:00,0,7,.000,2,2,1.000,5,2,2,2,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
20,20,1965-01-09,22-146,BAL,,CIN,L (-9),,,1,2,.500,0,0,,1,,0,2,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
21,21,1965-01-14,22-151,BAL,@,PHI,W (+12),,,0,1,.000,0,1,.000,1,0,0,0,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
22,22,1965-01-16,22-153,BAL,,STL,L (-20),,3:00,1,1,1.000,0,0,,0,2,0,2,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
23,23,1965-01-20,22-157,BAL,,BOS,L (-26),,,0,,,1,3,.333,,,,1,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
24,24,1965-01-25,22-162,BAL,,BOS,L (-38),,12:00,3,12,.250,0,0,,7,1,0,6,1965,huntele01,https://www.basketball-reference.com/players/h/huntele01/gamelog/1965
