Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,24-277,CLE,,CHI,L (-3),0,17:00,2,3,.667,0,0,,0,2,2,0,1,0,0,2,4,3.5,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
2,2,1977-10-20,24-279,CLE,@,NOJ,W (+3),0,9:00,1,4,.250,0,0,,0,0,0,0,0,0,0,2,2,-1.2,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
3,3,1977-10-22,24-281,CLE,@,ATL,L (-6),0,9:00,3,4,.750,0,0,,2,1,3,0,0,1,1,1,6,5.4,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
4,4,1977-10-25,24-284,CLE,@,NYK,W (+5),0,12:00,1,2,.500,0,0,,2,2,4,0,0,0,0,2,2,2.2,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
5,5,1977-10-27,24-286,CLE,,KCK,L (-15),0,13:00,1,4,.250,1,3,.333,3,1,4,1,0,1,3,3,3,-0.6,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
6,6,1977-10-29,24-288,CLE,,BOS,W (+5),0,12:00,1,4,.250,1,2,.500,1,2,3,1,0,0,0,3,3,1.0,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
7,7,1977-11-01,24-291,CLE,,DEN,W (+17),0,19:00,4,8,.500,2,3,.667,5,6,11,1,1,0,2,5,10,8.6,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
8,8,1977-11-02,24-292,CLE,@,BOS,W (+3),0,19:00,7,9,.778,1,2,.500,,,3,0,,1,,2,15,,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
9,9,1977-11-03,24-293,CLE,,MIL,W (+9),0,16:00,2,2,1.000,1,2,.500,2,0,2,3,0,0,2,3,5,4.3,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
10,10,1977-11-05,24-295,CLE,,NJN,W (+12),0,15:00,3,6,.500,0,0,,1,2,3,1,1,1,1,3,6,4.5,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
11,11,1977-11-11,24-301,CLE,@,MIL,W (+6),0,14:00,1,3,.333,0,0,,0,2,2,1,0,1,0,2,2,1.5,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
12,12,1977-11-15,24-305,CLE,@,LAL,W (+7),0,28:00,2,9,.222,0,0,,3,9,12,0,1,2,1,2,4,3.9,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
13,13,1977-11-18,24-308,CLE,@,GSW,L (-4),0,11:00,2,3,.667,0,0,,0,1,1,1,1,0,1,2,4,2.9,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
14,14,1977-11-19,24-309,CLE,@,POR,L (-42),0,18:00,1,7,.143,1,2,.500,4,3,7,1,0,1,3,3,3,-1.0,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
15,15,1977-11-20,24-310,CLE,@,SEA,W (+7),0,16:00,4,7,.571,0,0,,2,2,4,1,0,1,0,2,8,7.3,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
16,16,1977-11-24,24-314,CLE,,PHO,W (+15),0,11:00,4,6,.667,0,0,,3,3,6,1,3,0,1,1,8,10.7,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
17,17,1977-11-26,24-316,CLE,@,DET,W (+18),0,24:00,7,9,.778,0,0,,6,4,10,0,0,1,1,0,14,15.6,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
18,18,1977-11-29,24-319,CLE,,LAL,W (+17),0,18:00,3,4,.750,1,2,.500,0,2,2,2,0,0,0,3,7,5.8,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
19,19,1977-12-01,24-321,CLE,,HOU,L (-13),0,10:00,2,5,.400,0,0,,3,1,4,0,0,0,1,1,4,2.3,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
20,20,1977-12-03,24-323,CLE,@,CHI,L (-14),0,14:00,1,6,.167,1,2,.500,3,2,5,0,0,0,0,4,3,-0.1,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
21,21,1977-12-04,24-324,CLE,,WSB,L (-6),0,20:00,3,5,.600,1,1,1.000,4,0,4,0,0,0,1,4,7,4.9,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
22,22,1977-12-06,24-326,CLE,,POR,L (-22),0,22:00,1,7,.143,2,4,.500,2,8,10,2,3,0,3,3,4,2.7,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
23,23,1977-12-07,24-327,CLE,@,WSB,L (-1),0,17:00,2,4,.500,0,0,,0,5,5,1,1,1,1,3,4,3.7,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
24,24,1977-12-10,24-330,CLE,,ATL,W (+15),0,13:00,0,5,.000,0,2,.000,1,1,2,0,0,2,0,5,0,-3.9,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
25,25,1977-12-13,24-333,CLE,,SEA,W (+12),0,13:00,1,2,.500,0,0,,0,1,1,0,0,0,2,1,2,-1.1,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
26,26,1977-12-16,24-336,CLE,@,NJN,L (-10),0,10:00,1,2,.500,0,0,,0,3,3,0,1,1,0,1,2,3.2,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
27,27,1977-12-17,24-337,CLE,@,PHI,L (-13),0,9:00,0,1,.000,0,0,,1,0,1,0,0,,0,2,0,,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
28,28,1977-12-18,24-338,CLE,,GSW,W (+6),0,17:00,2,4,.500,0,0,,2,5,7,0,0,1,1,1,4,4.2,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
29,29,1977-12-22,24-342,CLE,,NYK,W (+12),0,11:00,2,3,.667,0,0,,1,2,3,0,0,0,1,1,4,2.6,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
30,30,1977-12-25,24-345,CLE,,BUF,W (+6),0,6:00,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
31,31,1977-12-29,24-349,CLE,@,HOU,L (-5),0,4:00,0,2,.000,0,0,,0,4,4,0,0,0,0,2,0,-1.0,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
32,32,1977-12-30,24-350,CLE,@,SAS,L (-21),0,21:00,2,4,.500,0,0,,0,5,5,1,0,0,1,2,4,2.4,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
33,33,1978-01-01,24-352,CLE,@,NYK,L (-9),0,8:00,1,4,.250,0,0,,0,2,2,1,0,0,0,2,2,0.1,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
34,34,1978-01-04,24-355,CLE,@,PHI,L (-15),0,14:00,1,6,.167,2,2,1.000,2,3,5,0,0,0,0,1,4,2.1,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
35,35,1978-01-05,24-356,CLE,,NJN,W (+16),0,16:00,1,2,.500,0,0,,1,3,4,0,0,0,1,0,2,1.6,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
36,36,1978-01-07,24-358,CLE,,SAS,L (-2),0,10:00,3,5,.600,0,0,,2,0,2,2,2,1,0,1,6,8.8,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
37,37,1978-01-15,25-001,CLE,@,PHO,L (-9),0,16:00,0,0,,0,0,,0,3,3,1,0,0,1,4,0,-1.0,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
38,38,1978-01-17,25-003,CLE,@,DEN,L (-15),0,15:00,0,1,.000,0,0,,0,4,4,1,1,0,2,4,0,-1.4,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
39,39,1978-01-19,25-005,CLE,,PHI,W (+8),0,10:00,1,6,.167,0,0,,2,1,3,0,1,0,1,3,2,-1.3,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
40,40,1978-01-24,25-010,CLE,@,IND,W (+4),0,8:00,4,5,.800,0,0,,2,2,4,0,0,0,0,0,8,8.1,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
41,41,1978-01-28,25-014,CLE,,DET,L (-10),0,6:00,2,3,.667,0,0,,1,0,1,0,0,0,0,1,4,3.0,1978,lambejo01,https://www.basketball-reference.com/players/l/lambejo01/gamelog/1978
