Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1.0,1999-04-02,29-264,PHO,,LAL,L (-1),0,2:19,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-6,1999,oliveji01,https://www.basketball-reference.com/players/o/oliveji01/gamelog/1999
2,2.0,1999-04-03,29-265,PHO,@,POR,L (-5),0,8:35,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,3,1.9,+6,1999,oliveji01,https://www.basketball-reference.com/players/o/oliveji01/gamelog/1999
3,,1999-04-06,29-268,PHO,@,LAC,W (+5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,1999,oliveji01,https://www.basketball-reference.com/players/o/oliveji01/gamelog/1999
