Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-12-06,23-280,SDC,@,BOS,L (-6),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
2,2,1978-12-09,23-283,SDC,@,NJN,L (-5),0,3:00,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
3,3,1978-12-10,23-284,SDC,@,MIL,W (+1),0,13:00,2,2,1.000,0,0,,,,2,2,0,0,1,4,4,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
4,4,1978-12-12,23-286,SDC,@,NYK,W (+2),0,7:00,0,3,.000,0,0,,,,3,0,0,0,1,4,0,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
5,5,1978-12-13,23-287,SDC,@,WSB,L (-17),0,10:00,1,2,.500,0,0,,,,3,0,,0,1,3,2,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
6,6,1978-12-17,23-291,SDC,,PHO,W (+6),0,17:00,1,3,.333,0,0,,0,1,1,0,0,0,0,4,2,-1.0,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
7,7,1978-12-19,23-293,SDC,,PHI,L (-11),0,10:00,0,3,.000,2,2,1.000,0,0,0,0,,0,,3,2,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
8,8,1978-12-28,23-302,SDC,@,CLE,L (-2),0,9:00,0,0,,0,0,,0,2,2,0,1,0,0,1,0,1.2,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
9,9,1978-12-29,23-303,SDC,@,DET,W (+4),0,7:00,0,0,,0,0,,0,0,0,1,0,0,,0,0,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
10,10,1979-01-02,23-307,SDC,,DET,W (+18),0,9:00,1,4,.250,0,0,,0,0,0,0,0,0,0,1,2,-0.8,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
11,11,1979-01-04,23-309,SDC,@,KCK,L (-9),0,4:00,0,0,,0,0,,0,0,0,0,1,0,1,0,0,0.0,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
12,12,1979-01-11,23-316,SDC,@,SAS,L (-29),0,8:00,2,5,.400,3,4,.750,0,0,0,0,0,0,,1,7,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
13,13,1979-01-13,23-318,SDC,@,ATL,L (-5),0,8:00,0,0,,0,0,,,,1,0,0,0,,2,0,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
14,14,1979-01-14,23-319,SDC,@,WSB,L (-34),0,12:00,1,3,.333,0,0,,,,1,0,0,0,1,0,2,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
15,15,1979-01-17,23-322,SDC,,LAL,W (+2),0,5:00,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,0.2,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
16,16,1979-01-26,23-331,SDC,@,CHI,W (+16),0,3:00,0,0,,2,3,.667,0,0,0,0,0,0,0,0,2,1.6,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
17,17,1979-01-30,23-335,SDC,,MIL,W (+4),0,2:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
18,18,1979-01-31,23-336,SDC,,NJN,W (+8),0,10:00,1,1,1.000,1,1,1.000,0,0,0,0,,0,1,0,3,,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
19,19,1979-02-02,23-338,SDC,,DEN,W (+24),0,5:00,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
20,20,1979-02-07,23-343,SDC,,SAS,L (-13),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,1979,olivejo01,https://www.basketball-reference.com/players/o/olivejo01/gamelog/1979
