Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1947-11-13,25-269,NYK,,WSC,W (+15),,,1,,,0,0,,,,1,2,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
2,2,1947-11-15,25-271,NYK,,STB,W (+6),,,1,,,0,,,,,,2,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
3,3,1947-11-19,25-275,NYK,,CHS,L (-18),,,0,,,0,1,.000,,,1,0,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
4,4,1947-11-22,25-278,NYK,,PHW,L (-5),,,2,,,0,0,,,,1,4,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
5,5,1947-11-25,25-281,NYK,@,BOS,W (+16),,,0,,,0,,,,,,0,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
6,6,1947-11-26,25-282,NYK,,BOS,L (-2),,,2,,,0,,,,,,4,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
7,7,1947-11-27,25-283,NYK,@,PHW,W (+22),,,2,11,.182,2,3,.667,,0,6,6,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
8,8,1947-12-01,25-287,NYK,,WSC,L (-8),,,0,,,0,,,,,,0,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
9,9,1947-12-06,25-292,NYK,@,PRO,W (+29),,,0,,,1,,,,,,1,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
10,10,1947-12-10,25-296,NYK,@,BOS,W (+4),,,0,,,2,,,,,,2,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
11,11,1947-12-13,25-299,NYK,@,BLB,W (+14),,,0,,,0,0,,,,,0,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
12,12,1947-12-15,25-301,NYK,,PHW,L (-3),,,3,,,2,4,.500,,,5,8,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
13,13,1947-12-18,25-304,NYK,@,PHW,W (+28),,,7,15,.467,0,1,.000,,2,6,14,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
14,14,1947-12-20,25-306,NYK,,BOS,W (+12),,,3,,,2,,,,,,8,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
15,15,1947-12-23,25-309,NYK,@,PRO,L (-8),,,2,,,0,0,,,,,4,1948,kukara01,https://www.basketball-reference.com/players/k/kukara01/gamelog/1948
