Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-28,21-221,BOS,,BUF,W (+7),0,2:00,0,0,,0,0,,0,0,0,0,,,1,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
2,2,1976-11-02,21-226,BOS,@,NOJ,L (-18),0,2:00,0,1,.000,0,0,,0,0,0,0,,,0,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
3,3,1976-11-13,21-237,BOS,@,BUF,L (-11),0,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
4,4,1976-11-17,21-241,BOS,,ATL,W (+13),0,5:00,1,4,.250,0,0,,0,0,0,0,,,1,2,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
5,5,1976-11-23,21-247,BOS,@,PHI,L (-14),0,7:00,2,5,.400,0,0,,0,0,0,0,,,1,4,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
6,6,1976-11-24,21-248,BOS,,KCK,W (+22),0,4:00,1,2,.500,2,3,.667,0,0,0,0,0,0,0,4,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
7,7,1976-12-05,21-259,BOS,@,KCK,L (-6),1,8:00,3,5,.600,0,0,,,,2,0,0,0,2,6,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
8,8,1976-12-11,21-265,BOS,@,CHI,L (-8),0,2:00,0,0,,0,0,,0,0,0,0,0,0,1,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
9,9,1976-12-17,21-271,BOS,,NYK,L (-14),0,17:00,1,7,.143,3,4,.750,,,6,1,,,2,5,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
10,10,1976-12-18,21-272,BOS,@,ATL,W (+7),1,8:00,2,3,.667,0,2,.000,,,2,0,,,3,4,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
11,11,1976-12-19,21-273,BOS,@,NYN,W (+7),1,5:00,1,2,.500,0,2,.000,0,0,0,0,,,2,2,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
12,12,1976-12-28,21-282,BOS,@,LAL,L (-29),0,4:00,0,2,.000,0,0,,,,1,0,,,0,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
13,13,1977-01-04,21-289,BOS,@,POR,L (-44),0,8:00,0,1,.000,0,0,,0,0,0,0,0,0,2,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
14,14,1977-01-12,21-297,BOS,,IND,L (-11),0,4:00,0,1,.000,0,0,,,,1,0,,,0,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
15,15,1977-01-16,21-301,BOS,,NYN,W (+15),0,6:00,1,5,.200,0,0,,,,2,0,,,2,2,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
16,16,1977-01-18,21-303,BOS,@,NOJ,L (-10),0,1:00,2,2,1.000,0,0,,0,0,0,0,,,0,4,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
17,17,1977-01-22,21-307,BOS,@,PHI,L (-15),0,2:00,0,2,.000,0,0,,,,1,1,,,1,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
18,18,1977-01-26,21-311,BOS,@,IND,L (-20),0,5:00,1,3,.333,2,3,.667,,,2,0,,,1,4,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
19,19,1977-01-30,21-315,BOS,,GSW,L (-17),0,1:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
20,20,1977-02-16,21-332,BOS,@,WSB,L (-19),0,9:00,2,4,.500,0,0,,,,1,1,,,0,4,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
21,21,1977-02-27,21-343,BOS,@,DEN,L (-21),0,2:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
22,22,1977-03-09,21-353,BOS,,SEA,L (-28),0,8:00,3,6,.500,0,0,,,,1,1,,,2,6,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
23,23,1977-03-13,21-357,BOS,,PHO,W (+17),0,3:00,1,1,1.000,0,0,,0,0,0,0,0,0,1,2,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
24,24,1977-03-25,22-004,BOS,,WSB,L (-25),0,12:00,4,9,.444,2,3,.667,,,5,0,,,5,10,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
25,25,1977-03-29,22-008,BOS,@,CLE,L (-28),0,12:00,2,6,.333,0,0,,2,1,3,1,2,0,0,4,1977,cookno01,https://www.basketball-reference.com/players/c/cookno01/gamelog/1977
