Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-11-25,28-109,SEA,@,NYK,W (+1),0,9:00,2,3,.667,0,0,,,,1,2,,,2,4,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
2,2,1975-11-26,28-110,SEA,@,BOS,W (+1),0,28:00,2,9,.222,7,10,.700,,,6,1,,,3,11,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
3,3,1975-11-28,28-112,SEA,@,PHI,L (-19),0,24:00,8,11,.727,0,2,.000,,,5,2,,,4,16,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
4,4,1975-11-29,28-113,SEA,@,CLE,L (-16),0,25:00,5,12,.417,4,5,.800,2,3,5,1,0,0,3,14,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
5,5,1975-12-02,28-116,SEA,@,KCK,W (+11),0,6:00,1,1,1.000,0,0,,,,1,0,0,0,1,2,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
6,6,1975-12-03,28-117,SEA,@,HOU,L (-6),0,20:00,5,8,.625,0,0,,,,1,3,1,,3,10,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
7,7,1975-12-06,28-120,SEA,@,GSW,L (-10),0,4:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
8,8,1975-12-07,28-121,SEA,,GSW,L (-9),0,15:00,0,2,.000,3,5,.600,,,1,1,,,0,3,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
9,9,1975-12-10,28-124,SEA,,CHI,W (+20),0,25:00,4,9,.444,7,8,.875,,,6,2,,,3,15,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
10,10,1975-12-12,28-126,SEA,,DET,W (+2),0,16:00,1,8,.125,4,6,.667,,,6,2,,,2,6,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
11,11,1975-12-14,28-128,SEA,,PHI,W (+9),0,12:00,2,4,.500,2,3,.667,,,2,1,,,1,6,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
12,12,1975-12-17,28-131,SEA,,CLE,L (-14),0,11:00,1,4,.250,1,2,.500,2,2,4,1,0,0,1,3,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
13,13,1975-12-19,28-133,SEA,,NOJ,W (+11),0,5:00,1,2,.500,3,4,.750,,,1,0,,,1,5,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
14,14,1975-12-21,28-135,SEA,,MIL,L (-2),0,1:00,0,0,,0,0,,0,0,0,1,,0,0,0,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
15,15,1975-12-23,28-137,SEA,@,POR,L (-25),0,7:00,1,2,.500,1,2,.500,0,0,0,0,0,0,3,3,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
16,16,1975-12-26,28-140,SEA,,KCK,W (+3),0,1:00,0,0,,0,0,,0,0,0,0,,0,0,0,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
17,17,1975-12-28,28-142,SEA,,HOU,W (+10),0,1:00,0,0,,0,0,,0,0,0,0,,0,0,0,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
18,18,1975-12-30,28-144,SEA,@,LAL,W (+12),0,32:00,2,8,.250,3,4,.750,5,4,9,2,2,0,3,7,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
19,19,1976-01-02,28-147,SEA,,BOS,L (-4),0,21:00,1,3,.333,4,4,1.000,,,6,2,,,4,6,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
20,20,1976-01-07,28-152,SEA,,NYK,W (+2),0,13:00,1,4,.250,0,0,,,,1,0,,,1,2,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
21,21,1976-01-09,28-154,SEA,@,PHO,W (+2),0,15:00,3,3,1.000,0,0,,2,2,4,1,0,0,4,6,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
22,22,1976-01-11,28-156,SEA,,BUF,L (-21),0,21:00,3,8,.375,3,4,.750,,,8,1,,,3,9,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
23,23,1976-01-13,28-158,SEA,@,MIL,L (-6),0,2:00,1,2,.500,0,0,,,,2,0,0,0,1,2,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
24,24,1976-01-14,28-159,SEA,@,ATL,W (+2),0,5:00,0,0,,0,0,,0,0,0,1,,,1,0,1976,norwowi01,https://www.basketball-reference.com/players/n/norwowi01/gamelog/1976
