Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1959-10-24,34-002,STL,,MNL,L (-7),,,1,8,.125,4,6,.667,,,1,6,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
2,2,1959-10-31,34-009,STL,,CIN,W (+7),,,4,,,0,0,,2,,3,8,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
3,3,1959-11-01,34-010,STL,@,MNL,W (+37),,,1,2,.500,4,5,.800,,,2,6,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
4,4,1959-11-03,34-012,STL,,BOS,L (-5),,,1,4,.250,1,1,1.000,2,,3,3,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
5,5,1959-11-07,34-016,STL,,NYK,W (+4),,,4,,,3,4,.750,,,6,11,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
6,6,1959-11-10,34-019,STL,,MNL,W (+29),,,5,10,.500,2,3,.667,4,,3,12,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
7,7,1959-11-14,34-023,STL,@,BOS,L (-2),,43:00,1,9,.111,6,7,.857,3,10,5,8,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
8,8,1959-11-17,34-026,STL,@,NYK,L (-8),,,2,,,6,6,1.000,,,4,10,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
9,9,1959-11-20,34-029,STL,@,PHW,W (+1),,,3,9,.333,0,1,.000,3,10,1,6,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
10,10,1959-11-21,34-030,STL,,DET,L (-2),,,3,,,2,2,1.000,,,5,8,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
11,11,1959-11-22,34-031,STL,@,CIN,L (-6),,,2,,,0,0,,1,,5,4,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
12,12,1959-11-25,34-034,STL,@,DET,W (+7),,,0,,,0,0,,,,0,0,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
13,13,1959-11-26,34-035,STL,,SYR,W (+17),,,1,5,.200,1,1,1.000,2,,2,3,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
14,14,1959-11-28,34-037,STL,,MNL,W (+11),,,2,,,4,4,1.000,,,6,8,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
15,15,1959-12-01,34-040,STL,,SYR,W (+5),,,0,2,.000,0,0,,0,,1,0,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
16,16,1959-12-02,34-041,STL,@,SYR,L (-9),,,0,,,0,0,,,,0,0,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
17,17,1959-12-04,34-043,STL,,PHW,L (-12),,,0,0,,1,3,.333,0,0,2,1,1960,martisl01,https://www.basketball-reference.com/players/m/martisl01/gamelog/1960
