Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2015-10-28,21-112,MEM,,CLE,L (-30),0,7:04,1,4,.250,0,1,.000,1,2,.500,0,0,0,0,2,0,1,0,3,1.2,0,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
2,,2015-10-29,21-113,MEM,@,IND,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
3,,2015-10-31,21-115,MEM,,BRK,W (+10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
4,2,2015-11-02,21-117,MEM,@,GSW,L (-50),0,7:36,1,2,.500,0,0,,2,3,.667,0,2,2,3,1,0,1,2,4,4.5,+4,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
5,,2015-11-03,21-118,MEM,@,SAC,W (+14),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
6,,2015-11-05,21-120,MEM,@,POR,L (-19),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
7,,2015-11-07,21-122,MEM,@,UTA,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
8,,2015-11-09,21-124,MEM,@,LAC,L (-2),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
9,,2015-11-11,21-126,MEM,,GSW,L (-16),Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
10,,2015-11-13,21-128,MEM,,POR,W (+1),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2016,adamsjo01,https://www.basketball-reference.com/players/a/adamsjo01/gamelog/2016
