Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1948-11-03,26-247,WSC,,PHW,W (+7),,,3,16,.188,1,2,.500,,2,2,7,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
2,2,1948-11-04,26-248,WSC,@,PRO,W (+4),,,6,,,3,4,.750,,,,15,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
3,3,1948-11-06,26-250,WSC,,MNL,W (+5),,,5,,,0,0,,,,3,10,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
4,4,1948-11-10,26-254,WSC,,ROC,W (+7),,,4,,,4,5,.800,,,,12,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
5,5,1948-11-11,26-255,WSC,@,BLB,W (+2),,,4,,,6,7,.857,,,,14,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
6,6,1948-11-13,26-257,WSC,,FTW,W (+9),,,3,,,2,3,.667,,,,8,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
7,7,1948-11-17,26-261,WSC,@,NYK,W (+11),,,4,,,2,3,.667,,,,10,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
8,8,1948-11-20,26-264,WSC,,BOS,W (+15),,,5,,,3,4,.750,,,,13,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
9,9,1948-11-21,26-265,WSC,@,ROC,W (+3),,,0,,,0,0,,,,,0,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
10,10,1948-11-25,26-269,WSC,@,PHW,W (+8),,,4,13,.308,4,5,.800,,3,2,12,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
11,11,1948-11-27,26-271,WSC,,INJ,W (+18),,,5,,,9,9,1.000,,,,19,1949,scolafr01,https://www.basketball-reference.com/players/s/scolafr01/gamelog/1949
