Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1981-10-30,26-061,DEN,,GSW,W (+13),0,17:00,3,5,.600,0,0,,0,0,,2,3,5,0,2,0,4,5,6,2.0,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
2,2,1981-10-31,26-062,DEN,@,SAS,L (-25),0,17:00,1,5,.200,0,1,.000,0,2,.000,5,3,8,3,0,0,2,3,2,1.4,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
3,3,1981-11-06,26-068,DEN,@,SEA,W (+4),0,18:00,2,5,.400,0,0,,2,2,1.000,3,6,9,1,2,0,3,1,6,6.5,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
4,4,1981-11-07,26-069,DEN,@,GSW,L (-45),0,14:00,0,3,.000,0,0,,0,0,,1,2,3,1,1,0,2,4,0,-2.7,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
5,5,1981-11-08,26-070,DEN,@,POR,L (-4),0,11:00,3,6,.500,0,0,,0,0,,3,1,4,3,0,0,1,2,6,5.7,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
6,6,1981-11-10,26-072,DEN,,PHO,L (-3),0,6:00,0,0,,0,0,,1,2,.500,1,1,2,0,0,0,0,3,1,0.4,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
7,7,1981-11-13,26-075,DEN,@,UTA,L (-7),0,9:00,1,1,1.000,0,0,,0,2,.000,0,1,1,0,0,0,0,2,2,0.4,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
8,8,1981-11-18,26-080,DEN,,SDC,W (+5),0,3:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-0.2,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
9,9,1981-11-21,26-083,DEN,,KCK,W (+7),0,11:00,1,2,.500,0,0,,3,4,.750,0,2,2,1,0,1,1,4,5,3.0,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
10,10,1981-11-25,26-087,DEN,,DAL,W (+6),0,11:00,0,2,.000,0,0,,6,6,1.000,0,2,2,0,0,0,0,1,6,4.8,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
11,11,1981-11-27,26-089,DEN,@,KCK,W (+8),0,17:00,5,6,.833,0,0,,1,1,1.000,1,4,5,0,2,0,5,3,11,6.5,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
12,12,1981-11-28,26-090,DEN,,UTA,W (+7),0,21:00,4,7,.571,0,0,,3,4,.750,2,5,7,2,1,1,2,1,11,10.9,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
13,13,1981-12-01,26-093,DEN,,POR,L (-8),0,12:00,0,3,.000,0,0,,0,0,,0,1,1,2,2,0,0,4,0,0.0,1982,gondrgl01,https://www.basketball-reference.com/players/g/gondrgl01/gamelog/1982
