Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1979-01-03,23-008,SAS,,NOJ,W (+26),0,2:00,2,2,1.000,0,0,,,,3,1,0,0,0,0,4,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
2,2,1979-01-11,23-016,SAS,,SDC,W (+29),0,8:00,1,4,.250,0,0,,,,6,3,1,1,,2,2,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
3,3,1979-01-13,23-018,SAS,,CLE,W (+14),0,3:00,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,2,2.0,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
4,4,1979-01-17,23-022,SAS,,DEN,W (+18),0,1:00,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0,-0.8,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
5,5,1979-01-20,23-025,SAS,,POR,L (-5),0,3:00,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
6,6,1979-01-24,23-029,SAS,,KCK,W (+29),0,15:00,2,5,.400,4,4,1.000,,,6,2,0,3,2,0,8,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
7,7,1979-01-26,23-031,SAS,,SEA,W (+17),0,3:00,2,2,1.000,0,0,,1,0,1,0,1,0,,2,4,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
8,8,1979-01-27,23-032,SAS,@,ATL,L (-7),0,2:00,1,2,.500,1,2,.500,0,0,0,0,0,0,0,1,3,1.2,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
9,9,1979-01-28,23-033,SAS,@,IND,L (-13),0,9:00,0,0,,0,0,,0,0,0,1,1,0,,0,0,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
10,10,1979-01-30,23-035,SAS,@,CHI,W (+4),0,12:00,1,1,1.000,1,2,.500,1,5,6,0,1,1,0,0,3,6.2,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
11,11,1979-02-01,23-037,SAS,,WSB,L (-1),0,10:00,0,1,.000,3,4,.750,,,2,0,0,0,1,5,3,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
12,12,1979-02-02,23-038,SAS,@,PHO,L (-25),0,19:00,4,11,.364,3,4,.750,5,3,8,1,0,2,2,1,11,8.6,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
13,13,1979-02-06,23-042,SAS,@,LAL,L (-8),0,34:00,4,12,.333,0,1,.000,4,4,8,4,0,0,0,2,8,6.8,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
14,14,1979-02-07,23-043,SAS,@,SDC,W (+13),0,10:00,2,4,.500,0,0,,,,4,2,0,1,1,2,4,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
15,15,1979-02-09,23-045,SAS,@,POR,L (-19),0,12:00,0,0,,0,0,,0,2,2,0,2,0,3,3,0,-1.6,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
16,16,1979-02-11,23-047,SAS,@,GSW,W (+18),0,5:00,1,2,.500,1,2,.500,0,1,1,0,0,0,0,0,3,1.9,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
17,17,1979-02-14,23-050,SAS,,BOS,W (+30),0,12:00,4,9,.444,0,2,.000,3,1,4,0,0,0,3,4,8,0.3,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
18,18,1979-02-16,23-052,SAS,,POR,W (+1),0,3:00,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
19,19,1979-02-18,23-054,SAS,@,DET,L (-20),0,10:00,0,2,.000,1,3,.333,,,3,1,0,0,,2,1,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
20,20,1979-02-20,23-056,SAS,,SEA,W (+16),0,4:00,0,0,,2,2,1.000,0,1,1,0,0,0,,0,2,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
21,21,1979-02-25,23-061,SAS,,HOU,W (+20),0,4:00,1,2,.500,1,2,.500,,,1,0,1,1,0,1,3,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
22,22,1979-02-28,23-064,SAS,,NYK,W (+23),0,8:00,0,3,.000,2,2,1.000,,,4,0,0,0,1,0,2,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
23,23,1979-03-14,23-078,SAS,,LAL,W (+13),0,12:00,2,3,.667,3,4,.750,2,1,3,0,0,0,2,2,7,4.2,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
24,24,1979-03-20,23-084,SAS,,PHI,L (-4),0,14:00,2,5,.400,0,0,,,,1,3,0,1,,2,4,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
25,25,1979-03-23,23-087,SAS,,ATL,L (-7),0,2:00,0,0,,0,0,,0,0,0,0,0,0,1,3,0,-2.2,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
26,26,1979-03-28,23-092,SAS,,NOJ,W (+28),0,4:00,0,2,.000,1,2,.500,0,0,0,0,1,0,,1,1,,1979,moslegl01,https://www.basketball-reference.com/players/m/moslegl01/gamelog/1979
