Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1971-10-12,28-232,CIN,,ATL,W (+14),,,16,23,.696,2,2,1.000,3,3,4,34,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
2,2,1971-10-19,28-239,CIN,,SEA,L (-1),,27:00,7,21,.333,2,5,.400,5,0,1,16,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
3,3,1971-10-23,28-243,CIN,@,POR,L (-4),1,41:00,11,23,.478,4,4,1.000,12,2,5,26,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
4,4,1971-10-24,28-244,CIN,@,SEA,L (-18),,45:00,6,21,.286,14,20,.700,11,4,5,26,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
5,5,1971-10-26,28-246,CIN,@,PHO,L (-27),,42:00,11,20,.550,9,12,.750,10,3,3,31,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
6,6,1971-10-29,28-249,CIN,@,LAL,L (-12),,41:00,10,23,.435,3,7,.429,11,4,3,23,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
7,7,1971-10-30,28-250,CIN,@,GSW,L (-4),1,47:00,13,23,.565,4,8,.500,12,5,5,30,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
8,8,1971-11-03,28-254,CIN,,PHI,W (+24),,43:00,12,29,.414,8,12,.667,13,4,4,32,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
9,9,1971-11-06,28-257,CIN,,PHO,W (+15),1,37:00,10,20,.500,7,11,.636,9,5,4,27,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
10,10,1971-11-08,28-259,CIN,,BOS,L (-11),,,7,20,.350,4,4,1.000,6,1,2,18,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
11,11,1971-11-10,28-261,CIN,,NYK,W (+14),,40:00,5,14,.357,6,7,.857,7,2,4,16,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
12,12,1971-11-13,28-264,CIN,,GSW,W (+9),1,9:00,1,7,.143,0,0,,2,1,1,2,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
13,13,1971-12-01,28-282,CIN,,CHI,L (-8),0,10:00,0,3,.000,1,2,.500,0,2,2,1,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
14,14,1971-12-04,28-285,CIN,,SEA,L (-2),,22:00,3,9,.333,0,1,.000,0,0,3,6,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
15,15,1971-12-07,28-288,CIN,@,BUF,L (-24),,,3,10,.300,0,2,.000,0,1,,6,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
16,16,1971-12-08,28-289,CIN,,PHI,L (-6),,36:00,9,17,.529,3,6,.500,5,3,0,21,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
17,17,1971-12-10,28-291,CIN,@,PHI,W (+7),,39:00,2,17,.118,3,4,.750,11,1,2,7,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
18,18,1971-12-11,28-292,CIN,,CLE,W (+8),1,36:00,5,15,.333,5,7,.714,2,1,4,15,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
19,19,1971-12-12,28-293,CIN,,BOS,L (-13),,,1,6,.167,1,3,.333,2,2,0,3,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
20,20,1971-12-15,28-296,CIN,,PHO,L (-19),0,32:00,7,13,.538,4,5,.800,5,6,3,18,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
21,21,1971-12-16,28-297,CIN,@,DET,L (-6),,,6,15,.400,11,15,.733,5,4,,23,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
22,22,1971-12-18,28-299,CIN,,HOU,L (-10),,,14,26,.538,7,10,.700,6,5,,35,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
23,23,1971-12-19,28-300,CIN,@,ATL,L (-2),1,48:00,9,24,.375,5,5,1.000,10,5,3,23,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
24,24,1971-12-22,28-303,CIN,,ATL,L (-3),,29:00,7,16,.438,1,2,.500,8,2,3,15,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
25,25,1971-12-25,28-306,CIN,,BOS,L (-5),,,4,10,.400,4,4,1.000,5,0,,12,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
26,26,1971-12-28,28-309,CIN,@,BAL,L (-32),,38:00,6,14,.429,6,8,.750,5,1,3,18,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
27,27,1971-12-29,28-310,CIN,,GSW,L (-5),1,28:00,9,16,.563,4,4,1.000,2,1,2,22,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
28,28,1972-01-01,28-313,CIN,@,NYK,L (-10),,42:00,9,23,.391,2,2,1.000,6,2,4,20,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
29,29,1972-01-05,28-317,CIN,,MIL,L (-9),,37:00,5,13,.385,5,5,1.000,5,6,2,15,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
30,30,1972-01-07,28-319,CIN,@,DET,L (-19),,,3,8,.375,8,11,.727,2,4,,14,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
31,31,1972-01-08,28-320,CIN,,BUF,L (-10),,,6,14,.429,3,4,.750,5,2,,15,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
32,32,1972-01-09,28-321,CIN,@,CHI,L (-4),1,31:00,4,13,.308,4,5,.800,1,1,3,12,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
33,33,1972-01-11,28-323,CIN,@,BUF,W (+2),,,7,15,.467,7,7,1.000,3,1,,21,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
34,34,1972-01-12,28-324,CIN,,LAL,W (+1),,39:00,14,21,.667,3,4,.750,6,1,5,31,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
35,35,1972-01-14,28-326,CIN,,ATL,W (+24),,32:00,4,10,.400,5,5,1.000,3,1,4,13,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
36,36,1972-01-16,28-328,CIN,,CLE,W (+20),,14:00,0,4,.000,0,0,,4,1,1,0,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
37,37,1972-01-20,28-332,CIN,,HOU,L (-17),,,1,9,.111,2,3,.667,3,1,,4,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
38,38,1972-01-22,28-334,CIN,,CLE,W (+17),1,20:00,5,11,.455,5,5,1.000,5,0,3,15,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
39,39,1972-01-23,28-335,CIN,@,BAL,L (-31),,22:00,1,9,.111,2,3,.667,2,1,4,4,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
40,40,1972-01-26,28-338,CIN,@,PHI,L (-11),,35:00,11,21,.524,4,9,.444,7,2,5,26,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
41,41,1972-01-28,28-340,CIN,,BAL,L (-8),,,10,14,.714,3,4,.750,6,3,3,23,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
42,42,1972-01-29,28-341,CIN,@,CLE,W (+2),1,39:00,10,18,.556,6,6,1.000,2,3,4,26,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
43,43,1972-02-02,28-345,CIN,,NYK,W (+11),,,10,18,.556,8,9,.889,6,1,5,28,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
44,44,1972-02-04,28-347,CIN,@,BOS,L (-13),,45:00,13,22,.591,6,7,.857,6,2,5,32,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
45,45,1972-02-05,28-348,CIN,,DET,W (+1),,,10,22,.455,7,8,.875,6,4,,27,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
46,46,1972-02-06,28-349,CIN,@,CHI,L (-25),,41:00,9,23,.391,4,5,.800,8,4,2,22,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
47,47,1972-02-08,28-351,CIN,@,POR,L (-4),1,44:00,8,17,.471,6,6,1.000,5,2,4,22,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
48,48,1972-02-10,28-353,CIN,@,SEA,L (-22),1,48:00,9,17,.529,4,6,.667,6,5,3,22,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
49,49,1972-02-12,28-355,CIN,@,PHO,L (-22),1,41:00,8,18,.444,11,12,.917,2,6,4,27,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
50,50,1972-02-13,28-356,CIN,@,HOU,L (-1),,,19,31,.613,6,8,.750,5,10,,44,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
51,51,1972-02-15,28-358,CIN,@,LAL,L (-7),,41:00,11,19,.579,0,0,,4,1,1,22,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
52,52,1972-02-17,28-360,CIN,,MIL,L (-14),,33:00,5,14,.357,0,0,,4,1,2,10,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
53,53,1972-02-18,28-361,CIN,@,CLE,L (-24),1,37:00,10,15,.667,2,2,1.000,0,4,5,22,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
54,54,1972-02-19,28-362,CIN,,CLE,W (+20),1,9:00,1,4,.250,0,1,.000,1,1,1,2,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
55,55,1972-02-20,28-363,CIN,@,ATL,W (+9),,36:00,10,19,.526,11,13,.846,5,1,5,31,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
56,56,1972-02-23,29-001,CIN,,POR,W (+4),1,34:00,8,13,.615,5,6,.833,3,1,4,21,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
57,57,1972-02-24,29-002,CIN,,BUF,W (+11),,,7,15,.467,5,6,.833,3,3,,19,1972,vanarto01,https://www.basketball-reference.com/players/v/vanarto01/gamelog/1972
