Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-19,21-339,SEA,@,GSW,L (-32),0,14:00,3,8,.375,0,0,,2,3,5,0,0,0,1,2,6,2.1,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
2,2,1977-10-21,21-341,SEA,,POR,L (-7),0,3:00,2,2,1.000,0,0,,0,2,2,0,0,0,0,0,4,4.0,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
3,3,1977-10-23,21-343,SEA,,SAS,L (-18),0,15:00,0,4,.000,0,0,,0,2,2,0,0,0,1,2,0,-4.0,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
4,4,1977-10-25,21-345,SEA,@,PHO,L (-7),0,7:00,0,4,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.8,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
5,5,1977-10-26,21-346,SEA,,BUF,W (+5),0,7:00,0,0,,1,2,.500,0,1,1,0,,,,1,1,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
6,6,1977-10-29,21-349,SEA,@,CHI,L (-4),0,5:00,0,1,.000,0,0,,0,2,2,0,0,0,1,0,0,-1.1,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
7,7,1977-10-30,21-350,SEA,@,MIL,L (-13),0,11:00,1,1,1.000,0,0,,0,2,2,0,0,2,,2,2,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
8,8,1977-11-01,21-352,SEA,@,ATL,L (-3),0,12:00,1,2,.500,3,4,.750,1,1,2,0,0,,,1,5,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
9,9,1977-11-02,21-353,SEA,@,IND,W (+2),0,17:00,4,7,.571,0,0,,3,5,8,1,1,,,6,8,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
10,10,1977-11-04,21-355,SEA,,NYK,L (-3),0,13:00,2,6,.333,0,0,,4,3,7,0,1,,,3,4,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
11,11,1977-11-05,21-356,SEA,@,POR,L (-22),0,14:00,2,4,.500,2,3,.667,0,3,3,0,0,1,0,2,6,4.4,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
12,12,1977-11-06,21-357,SEA,,KCK,L (-16),0,27:00,3,8,.375,5,6,.833,0,1,1,1,1,0,,3,11,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
13,13,1977-11-11,21-362,SEA,,IND,W (+6),0,22:00,5,8,.625,1,1,1.000,2,7,9,2,,,,3,11,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
14,14,1977-11-13,21-364,SEA,,NOJ,W (+34),0,18:00,2,2,1.000,2,3,.667,1,3,4,3,1,0,,2,6,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
15,15,1977-11-15,22-001,SEA,@,WSB,L (-2),0,22:00,6,12,.500,2,3,.667,6,4,10,1,,0,,2,14,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
16,16,1977-11-16,22-002,SEA,@,PHI,L (-5),0,18:00,4,4,1.000,0,1,.000,0,2,2,2,,,,4,8,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
17,17,1977-11-17,22-003,SEA,@,NOJ,L (-11),0,30:00,6,9,.667,2,2,1.000,4,7,11,1,,,,3,14,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
18,18,1977-11-20,22-006,SEA,,CLE,L (-7),0,24:00,2,8,.250,4,4,1.000,0,9,9,2,1,0,4,4,8,2.7,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
19,19,1977-11-23,22-009,SEA,,LAL,W (+24),0,23:00,4,12,.333,1,2,.500,3,5,8,4,0,0,2,5,9,4.2,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
20,20,1977-11-25,22-011,SEA,,CHI,L (-17),0,34:00,3,11,.273,2,4,.500,4,4,8,3,2,2,2,3,8,7.0,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
21,21,1977-11-27,22-013,SEA,,NJN,L (-3),0,34:00,6,15,.400,0,0,,7,4,11,0,,,,5,12,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
22,22,1977-11-29,22-015,SEA,@,DEN,L (-16),1,25:00,4,9,.444,0,0,,2,6,8,1,1,0,4,6,8,1.8,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
23,23,1977-11-30,22-016,SEA,@,KCK,W (+2),0,21:00,1,5,.200,2,2,1.000,3,5,8,3,1,0,,4,4,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
24,24,1977-12-02,22-018,SEA,@,BOS,W (+22),1,22:00,5,11,.455,1,1,1.000,1,6,7,2,,,,4,11,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
25,25,1977-12-03,22-019,SEA,@,BUF,W (+7),1,29:00,7,13,.538,2,2,1.000,4,7,11,2,,,,4,16,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
26,26,1977-12-05,22-021,SEA,,ATL,W (+11),1,26:00,0,6,.000,3,4,.750,,,8,,0,1,,5,3,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
27,27,1977-12-09,22-025,SEA,,MIL,W (+13),1,41:00,7,11,.636,10,10,1.000,4,13,17,1,0,0,,5,24,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
28,28,1977-12-11,22-027,SEA,,HOU,W (+32),1,26:00,4,10,.400,4,5,.800,4,7,11,2,0,0,,5,12,,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
29,29,1977-12-13,22-029,SEA,@,CLE,L (-12),1,32:00,7,12,.583,0,2,.000,4,5,9,0,0,1,3,2,14,8.8,1978,sikmaja01,https://www.basketball-reference.com/players/s/sikmaja01/gamelog/1978
