Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1960-10-22,29-347,BOS,,DET,W (+2),,10:00,0,4,.000,0,0,,6,,2,0,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
2,2,1960-10-28,29-353,BOS,@,NYK,W (+9),,,3,,,0,0,,,,4,6,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
3,3,1960-10-29,29-354,BOS,,PHW,L (-28),,16:00,1,8,.125,4,6,.667,4,1,6,6,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
4,4,1960-11-05,29-361,BOS,,CIN,L (-9),,11:00,1,3,.333,0,0,,4,0,2,2,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
5,5,1960-11-08,29-364,BOS,@,CIN,W (+16),,,2,,,3,5,.600,11,,6,7,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
6,6,1960-11-11,30-001,BOS,,CIN,W (+18),,,3,,,2,2,1.000,4,,3,8,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
7,7,1960-11-12,30-002,BOS,,LAL,W (+7),,,4,,,8,9,.889,,,5,16,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
8,8,1960-11-15,30-005,BOS,,DET,L (-1),,,2,,,0,0,,,,3,4,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
9,9,1960-11-16,30-006,BOS,,STL,W (+18),,24:00,3,7,.429,0,0,,12,2,5,6,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
10,10,1960-11-19,30-009,BOS,@,SYR,W (+20),,,3,,,1,2,.500,,,1,7,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
11,11,1960-11-20,30-010,BOS,@,CIN,W (+17),,,3,,,2,4,.500,11,,3,8,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
12,12,1960-11-23,30-013,BOS,,NYK,W (+17),,21:00,2,8,.250,4,5,.800,22,0,3,8,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
13,13,1960-11-24,30-014,BOS,@,PHW,W (+3),,,3,6,.500,2,3,.667,4,0,4,8,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
14,14,1960-11-25,30-015,BOS,@,NYK,W (+1),,,2,,,0,0,,,,3,4,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
15,15,1960-11-26,30-016,BOS,,SYR,W (+19),,25:00,2,8,.250,1,1,1.000,13,1,6,5,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
16,16,1960-11-29,30-019,BOS,@,STL,W (+10),,17:00,1,6,.167,3,3,1.000,6,,3,5,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
17,17,1960-11-30,30-020,BOS,@,DET,W (+15),,,2,,,2,2,1.000,,,2,6,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
18,18,1960-12-01,30-021,BOS,,NYK,L (-5),,,0,,,0,0,,,,3,0,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
19,19,1960-12-02,30-022,BOS,,LAL,L (-3),,16:00,1,5,.200,3,3,1.000,9,0,3,5,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
20,20,1960-12-04,30-024,BOS,@,LAL,W (+10),,,0,3,.000,2,2,1.000,2,,0,2,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
21,21,1960-12-05,30-025,BOS,@,LAL,W (+22),,,3,9,.333,0,0,,,,3,6,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
22,22,1960-12-07,30-027,BOS,,SYR,L (-8),,16:00,2,5,.400,1,2,.500,10,1,4,5,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
23,23,1960-12-08,30-028,BOS,,CIN,L (-3),,,2,,,0,2,.000,12,,4,4,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
24,24,1960-12-09,30-029,BOS,,CIN,W (+23),,30:00,6,12,.500,3,4,.750,8,1,5,15,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
25,25,1960-12-10,30-030,BOS,@,PHW,L (-5),,,1,2,.500,2,3,.667,3,0,4,4,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
26,26,1960-12-13,30-033,BOS,@,NYK,L (-2),,,2,,,1,1,1.000,,,5,5,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
27,27,1960-12-15,30-035,BOS,,SYR,W (+10),,,5,,,0,0,,,,6,10,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
28,28,1960-12-17,30-037,BOS,,LAL,W (+28),,15:00,3,8,.375,1,2,.500,,1,6,7,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
29,29,1960-12-20,30-040,BOS,,CIN,W (+3),,,7,,,1,2,.500,7,,3,15,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
30,30,1960-12-21,30-041,BOS,,STL,W (+12),,12:00,2,3,.667,4,4,1.000,3,,6,8,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
31,31,1960-12-24,30-044,BOS,,DET,W (+44),,17:00,2,5,.400,4,6,.667,,0,6,8,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
32,32,1960-12-26,30-046,BOS,,PHW,W (+4),,17:00,5,9,.556,2,5,.400,15,0,6,12,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
33,33,1960-12-27,30-047,BOS,@,PHW,L (-15),,,2,12,.167,5,6,.833,20,0,6,9,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
34,34,1960-12-28,30-048,BOS,@,STL,L (-6),,20:00,1,6,.167,1,1,1.000,5,,4,3,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
35,35,1960-12-30,30-050,BOS,@,NYK,W (+14),,,0,,,2,2,1.000,,,2,2,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
36,36,1961-01-01,30-052,BOS,@,SYR,W (+17),,,3,,,1,2,.500,,,2,7,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
37,37,1961-01-03,30-054,BOS,@,LAL,W (+6),,,2,5,.400,0,0,,4,,3,4,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
38,38,1961-01-05,30-056,BOS,@,CIN,W (+18),,,1,,,4,5,.800,10,,4,6,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
39,39,1961-01-06,30-057,BOS,@,DET,W (+6),,,3,,,0,0,,,,3,6,1961,conlege01,https://www.basketball-reference.com/players/c/conlege01/gamelog/1961
