Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,27-090,CHI,@,CLE,W (+3),0,21:00,2,3,.667,0,0,,1,3,4,1,0,0,2,2,4,2.2,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
2,2,1977-10-19,27-091,CHI,@,HOU,W (+4),0,27:00,8,12,.667,1,1,1.000,,,4,0,2,0,,2,17,,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
3,3,1977-10-21,27-093,CHI,,IND,W (+3),0,19:00,2,6,.333,0,0,,1,3,4,3,0,1,1,1,4,3.6,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
4,4,1977-10-22,27-094,CHI,@,MIL,L (-18),0,29:00,2,9,.222,2,4,.500,4,1,5,0,0,2,0,2,6,3.4,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
5,5,1977-10-25,27-097,CHI,,GSW,L (-7),0,24:00,1,6,.167,0,0,,2,3,5,3,0,0,2,2,2,-0.2,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
6,6,1977-10-29,27-101,CHI,,SEA,W (+4),0,9:00,1,5,.200,2,2,1.000,3,1,4,1,0,0,0,5,4,2.0,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
7,7,1977-11-01,27-104,CHI,@,NOJ,L (-11),0,10:00,0,1,.000,0,0,,1,1,2,0,0,0,2,0,0,-1.7,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
8,8,1977-11-02,27-105,CHI,@,PHI,W (+1),0,19:00,4,8,.500,5,6,.833,4,1,5,1,0,0,3,2,13,8.6,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
9,9,1977-11-04,27-107,CHI,,BUF,L (-8),0,19:00,2,6,.333,0,0,,1,5,6,1,0,0,0,2,4,2.7,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
10,10,1977-11-05,27-108,CHI,,PHO,W (+17),0,5:00,1,1,1.000,0,0,,0,0,0,0,0,0,1,4,2,-0.9,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
11,11,1977-11-08,27-111,CHI,,HOU,W (+13),0,24:00,5,8,.625,4,4,1.000,2,3,5,4,0,0,1,1,14,14.1,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
12,12,1977-11-11,27-114,CHI,@,NJN,L (-2),0,27:00,3,7,.429,0,0,,2,5,7,0,2,0,2,1,6,4.8,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
13,13,1977-11-12,27-115,CHI,@,BUF,L (-3),0,16:00,3,7,.429,2,2,1.000,2,1,3,0,0,1,0,3,8,5.5,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
14,14,1977-11-18,27-121,CHI,@,PHO,L (-2),0,7:00,0,0,,0,0,,0,2,2,0,0,0,0,1,0,0.2,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
15,15,1977-11-20,27-123,CHI,@,LAL,W (+22),0,18:00,2,5,.400,0,0,,2,3,5,0,0,0,1,2,4,1.8,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
16,16,1977-11-23,27-126,CHI,@,POR,L (-5),0,7:00,1,3,.333,0,0,,0,0,0,0,0,0,0,0,2,0.3,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
17,17,1977-11-25,27-128,CHI,@,SEA,W (+17),0,27:00,5,7,.714,0,0,,1,2,3,1,2,2,1,3,10,10.3,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
18,18,1977-11-29,27-132,CHI,,NOJ,W (+8),0,9:00,1,5,.200,0,0,,1,1,2,0,0,0,0,0,2,-0.1,1978,weathni01,https://www.basketball-reference.com/players/w/weathni01/gamelog/1978
