Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-11-10,27-302,ATL,@,HOU,W (+31),0,11:00,2,4,.500,0,0,,,,1,0,0,0,,1,4,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
2,2,1977-11-11,27-303,ATL,,POR,L (-40),0,9:00,1,3,.333,0,0,,0,2,2,0,2,0,0,0,2,2.9,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
3,3,1977-11-12,27-304,ATL,@,SAS,L (-17),0,1:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
4,4,1977-11-29,27-321,ATL,,BOS,W (+7),0,23:00,2,6,.333,2,3,.667,,,1,1,,0,,2,6,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
5,5,1977-11-30,27-322,ATL,@,BUF,L (-12),0,5:00,1,1,1.000,0,0,,0,0,0,0,,0,,0,2,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
6,6,1977-12-03,27-325,ATL,@,GSW,L (-17),0,5:00,1,2,.500,0,0,,0,1,1,0,0,0,2,0,2,-0.7,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
7,7,1977-12-04,27-326,ATL,@,PHO,W (+7),0,5:00,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
8,8,1977-12-05,27-327,ATL,@,SEA,L (-11),0,1:00,0,0,,0,0,,0,0,0,,0,0,,0,0,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
9,9,1977-12-30,27-352,ATL,,DEN,L (-2),0,5:00,1,3,.333,1,2,.500,0,1,1,0,0,0,2,1,3,-1.2,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
10,10,1978-01-07,27-360,ATL,,HOU,W (+23),0,7:00,2,6,.333,0,0,,,,1,0,,0,,1,4,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
11,11,1978-01-17,28-005,ATL,,KCK,W (+21),0,7:00,1,3,.333,0,0,,,,1,2,0,0,,1,2,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
12,12,1978-01-19,28-007,ATL,,CHI,L (-10),0,9:00,2,5,.400,2,2,1.000,1,0,1,0,1,0,0,0,6,5.0,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
13,13,1978-01-21,28-009,ATL,,IND,W (+11),0,3:00,0,0,,0,0,,0,0,0,0,,0,,0,0,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
14,14,1978-01-22,28-010,ATL,@,CLE,L (-4),0,5:00,0,2,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
15,15,1978-02-08,28-027,ATL,@,DEN,L (-5),0,10:00,2,5,.400,0,0,,0,1,1,1,0,0,0,1,4,1.9,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
16,16,1978-02-09,28-028,ATL,@,PHO,L (-27),0,9:00,0,3,.000,0,0,,0,2,2,0,0,0,0,0,0,-1.5,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
17,17,1978-02-12,28-031,ATL,@,LAL,W (+13),0,5:00,1,3,.333,0,0,,0,0,0,0,0,0,1,1,2,-1.1,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
18,18,1978-02-23,28-042,ATL,@,SAS,L (-13),0,14:00,1,5,.200,2,2,1.000,,,2,2,0,0,,4,4,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
19,19,1978-02-28,28-047,ATL,,BOS,W (+32),0,4:00,1,2,.500,0,0,,0,0,0,0,,0,,1,2,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
20,20,1978-03-03,28-050,ATL,,HOU,W (+23),0,3:00,3,4,.750,0,0,,0,0,0,0,,0,,0,6,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
21,21,1978-03-07,28-054,ATL,,DET,W (+14),0,,0,,,0,0,,,,,,,0,,,0,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
22,22,1978-03-08,28-055,ATL,@,PHI,L (-11),0,3:00,1,1,1.000,0,0,,0,0,0,0,,0,,0,2,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
23,23,1978-03-16,28-063,ATL,@,GSW,L (-6),0,6:00,0,2,.000,0,0,,0,1,1,0,0,0,0,1,0,-1.5,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
24,24,1978-03-18,28-065,ATL,@,POR,L (-19),0,5:00,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,0.3,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
25,25,1978-03-19,28-066,ATL,@,LAL,L (-14),0,3:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
26,26,1978-03-21,28-068,ATL,@,MIL,L (-14),0,1:00,0,0,,0,0,,0,0,0,0,0,0,,0,0,,1978,terrycl01,https://www.basketball-reference.com/players/t/terrycl01/gamelog/1978
