Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-23,30-171,POR,,NYN,W (+10),0,13:00,0,1,.000,0,0,,0,0,0,1,0,0,3,0,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
2,2,1976-10-26,30-174,POR,,GSW,W (+14),0,25:00,5,8,.625,0,0,,3,1,4,2,1,0,2,10,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
3,3,1976-10-28,30-176,POR,@,GSW,L (-20),0,14:00,5,7,.714,3,3,1.000,2,0,2,1,0,0,0,13,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
4,4,1976-10-30,30-178,POR,,DET,W (+34),0,17:00,5,9,.556,4,5,.800,1,1,2,2,2,0,2,14,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
5,5,1976-11-02,30-181,POR,,ATL,W (+13),0,25:00,8,14,.571,2,2,1.000,0,3,3,0,0,1,1,18,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
6,6,1976-11-05,30-184,POR,,PHI,W (+42),0,15:00,3,9,.333,0,0,,2,4,6,0,2,0,1,6,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
7,7,1976-11-07,30-186,POR,,NYK,W (+26),0,18:00,5,10,.500,0,0,,1,2,3,2,1,0,0,10,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
8,8,1976-11-09,30-188,POR,,KCK,W (+17),0,21:00,7,10,.700,1,1,1.000,0,2,2,2,3,0,1,15,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
9,9,1976-11-11,30-190,POR,@,ATL,L (-2),0,20:00,6,10,.600,2,4,.500,0,1,1,0,3,0,1,14,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
10,10,1976-11-13,30-192,POR,@,SAS,L (-12),0,13:00,7,13,.538,2,2,1.000,0,2,2,1,2,0,2,16,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
11,11,1976-11-16,30-195,POR,@,NOJ,L (-2),0,28:00,5,12,.417,2,2,1.000,1,5,6,4,2,0,2,12,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
12,12,1976-11-19,30-198,POR,,MIL,W (+13),0,22:00,5,13,.385,3,3,1.000,2,0,2,1,2,0,2,13,1977,gillihe01,https://www.basketball-reference.com/players/g/gillihe01/gamelog/1977
