Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-18,31-137,PHI,,NOJ,W (+13),0,30:00,10,18,.556,2,4,.500,,,8,4,,,4,22,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
2,2,1974-10-19,31-138,PHI,@,NYK,W (+13),,30:00,5,12,.417,11,14,.786,,,10,4,,,1,21,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
3,3,1974-10-22,31-141,PHI,@,ATL,L (-33),,29:00,3,6,.500,5,6,.833,,,4,3,,,4,11,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
4,4,1974-10-24,31-143,PHI,@,NOJ,W (+13),0,15:00,0,3,.000,5,6,.833,,,2,0,,,5,5,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
5,5,1974-10-25,31-144,PHI,@,HOU,L (-24),,,4,,,0,0,,,,,,,,,8,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
6,6,1974-10-30,31-149,PHI,,PHO,L (-5),0,25:00,2,9,.222,3,4,.750,0,5,5,1,0,0,1,7,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
7,7,1974-11-01,31-151,PHI,@,BOS,L (-16),,28:00,5,14,.357,5,5,1.000,,,5,4,,,2,15,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
8,8,1974-11-02,31-152,PHI,,DET,L (-6),1,28:00,10,21,.476,4,7,.571,,,13,2,,,1,24,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
9,9,1974-11-06,31-156,PHI,,CHI,W (+15),1,34:00,4,13,.308,2,4,.500,1,10,11,3,0,0,4,10,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
10,10,1974-11-08,31-158,PHI,,POR,W (+16),1,35:00,7,18,.389,5,9,.556,1,10,11,8,2,0,5,19,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
11,11,1974-11-10,31-160,PHI,@,SEA,L (-14),1,32:00,6,12,.500,12,13,.923,,,12,2,,0,3,24,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
12,12,1974-11-13,31-163,PHI,@,PHO,L (-5),1,32:00,4,13,.308,5,6,.833,2,6,8,7,2,0,3,13,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
13,13,1974-11-15,31-165,PHI,@,LAL,L (-6),1,36:00,11,22,.500,5,8,.625,1,10,11,3,0,0,3,27,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
14,14,1974-11-16,31-166,PHI,@,GSW,W (+4),1,34:00,12,25,.480,3,6,.500,1,7,8,9,1,1,5,27,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
15,15,1974-11-20,31-170,PHI,,NYK,L (-10),,33:00,6,17,.353,4,9,.444,,,12,5,,,2,16,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
16,16,1974-11-21,31-171,PHI,@,BUF,L (-4),1,18:00,2,7,.286,1,2,.500,,,4,3,,,1,5,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
17,17,1974-11-23,31-173,PHI,,BOS,W (+2),,39:00,10,27,.370,4,5,.800,,,17,4,,,2,24,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
18,18,1974-11-26,31-176,PHI,,BUF,L (-4),1,40:00,7,19,.368,2,2,1.000,,,12,9,,,3,16,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
19,19,1974-11-28,31-178,PHI,@,CLE,L (-7),1,41:00,11,20,.550,2,4,.500,2,7,9,6,1,0,1,24,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
20,20,1974-11-29,31-179,PHI,,SEA,L (-2),1,46:00,9,21,.429,4,6,.667,,,11,5,,0,4,22,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
21,21,1974-12-01,31-181,PHI,@,MIL,L (-5),1,35:00,10,19,.526,1,1,1.000,,,11,6,0,0,5,21,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
22,22,1974-12-04,31-184,PHI,,KCO,W (+4),,38:00,8,16,.500,8,10,.800,,,16,2,,,3,24,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
23,23,1974-12-06,31-186,PHI,,NYK,L (-8),,42:00,7,18,.389,9,12,.750,,,7,5,,,2,23,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
24,24,1974-12-07,31-187,PHI,,BUF,W (+4),1,36:00,6,18,.333,7,11,.636,,,13,10,,,2,19,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
25,25,1974-12-10,31-190,PHI,@,BUF,L (-10),1,29:00,6,17,.353,3,4,.750,,,6,4,,,5,15,1975,cunnibi01,https://www.basketball-reference.com/players/c/cunnibi01/gamelog/1975
