Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1971-10-27,23-149,DET,@,BAL,L (-30),,7:00,2,5,.400,3,5,.600,1,1,2,7,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
2,2,1971-10-29,23-151,DET,,BAL,W (+14),,2:00,0,1,.000,0,0,,1,1,0,0,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
3,3,1971-11-06,23-159,DET,@,MIL,L (-28),,6:00,0,5,.000,0,0,,1,1,0,0,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
4,4,1971-11-10,23-163,DET,,POR,W (+17),0,4:00,2,3,.667,1,1,1.000,0,1,0,5,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
5,5,1971-11-12,23-165,DET,@,PHI,L (-14),,1:00,0,0,,0,0,,0,0,0,0,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
6,6,1971-11-13,23-166,DET,@,NYK,L (-22),,15:00,2,3,.667,4,4,1.000,4,1,2,8,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
7,7,1971-11-16,23-169,DET,,GSW,L (-21),0,3:00,2,3,.667,0,0,,1,1,0,4,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
8,8,1971-11-18,23-171,DET,,PHO,W (+2),0,3:00,0,0,,3,5,.600,1,1,1,3,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
9,9,1971-11-23,23-176,DET,,MIL,L (-8),,,1,,,0,0,,,,,2,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
10,10,1971-11-25,23-178,DET,@,PHO,L (-19),0,12:00,2,6,.333,0,2,.000,2,3,2,4,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
11,11,1971-11-26,23-179,DET,@,LAL,L (-19),,15:00,4,6,.667,1,2,.500,3,3,1,9,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
12,12,1971-11-27,23-180,DET,@,SEA,L (-22),0,7:00,0,4,.000,2,2,1.000,1,1,1,2,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
13,13,1971-12-01,23-184,DET,,ATL,L (-14),,1:00,1,2,.500,0,0,,0,0,0,2,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
14,14,1971-12-09,23-192,DET,,CHI,W (+3),,5:00,1,1,1.000,0,1,.000,1,0,0,2,1972,wilsois01,https://www.basketball-reference.com/players/w/wilsois01/gamelog/1972
