Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-14,21-332,GSW,,SDC,W (+28),0,7:00,1,3,.333,0,0,,1,1,2,0,0,1,0,3,2,0.8,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
2,2,1978-10-15,21-333,GSW,@,PHO,L (-19),0,18:00,4,7,.571,2,4,.500,1,8,9,0,0,0,0,3,10,7.8,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
3,3,1978-10-18,21-336,GSW,,PHO,L (-10),0,1:00,0,0,,0,0,,0,0,0,0,0,1,0,1,0,0.3,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
4,4,1978-10-20,21-338,GSW,,POR,W (+3),0,8:00,0,3,.000,0,0,,0,2,2,0,0,0,0,2,0,-2.3,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
5,5,1978-10-25,21-343,GSW,@,NJN,L (-3),0,27:00,4,14,.286,2,2,1.000,7,7,14,2,0,0,3,3,10,6.0,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
6,6,1978-10-27,21-345,GSW,,WSB,W (+19),0,18:00,2,5,.400,0,0,,1,6,7,1,0,1,0,3,4,4.0,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
7,7,1978-10-31,21-349,GSW,@,SAS,W (+1),0,5:00,0,1,.000,0,0,,1,1,2,0,0,2,0,1,0,1.3,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
8,8,1978-11-01,21-350,GSW,@,HOU,W (+7),0,14:00,2,5,.400,1,2,.500,1,5,6,0,0,1,0,3,5,3.6,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
9,9,1978-11-02,21-351,GSW,@,ATL,W (+7),0,29:00,7,9,.778,1,2,.500,3,8,11,1,0,3,3,5,15,13.4,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
10,10,1978-11-04,21-353,GSW,@,DET,W (+8),0,16:00,2,5,.400,0,0,,1,1,2,0,0,1,0,1,4,2.6,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
11,11,1978-11-08,21-357,GSW,,KCK,L (-8),0,6:00,2,3,.667,0,0,,1,1,2,0,0,1,0,3,4,3.2,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
12,12,1978-11-10,21-359,GSW,,IND,W (+5),0,7:00,2,3,.667,0,0,,3,0,3,0,0,1,2,1,4,3.1,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
13,13,1978-11-16,22-000,GSW,@,SDC,L (-3),0,11:00,3,3,1.000,0,0,,0,0,0,1,0,0,0,1,6,5.4,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
14,14,1978-11-17,22-001,GSW,,CHI,L (-11),0,7:00,0,3,.000,0,0,,1,0,1,0,0,0,1,0,0,-2.4,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
15,15,1978-11-22,22-006,GSW,@,NJN,L (-8),0,3:00,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
16,16,1978-11-23,22-007,GSW,@,NOJ,L (-8),0,13:00,4,7,.571,3,4,.750,1,5,6,0,0,0,1,1,11,8.1,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
17,17,1978-11-29,22-013,GSW,,HOU,W (+15),0,1:00,1,1,1.000,0,0,,0,1,1,0,0,1,0,0,2,2.7,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
18,18,1978-12-01,22-015,GSW,,NJN,L (-10),0,11:00,2,6,.333,2,2,1.000,0,1,1,0,0,0,0,2,6,2.1,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
19,19,1978-12-06,22-020,GSW,,MIL,W (+7),0,31:00,11,16,.688,0,0,,7,8,15,1,2,3,0,2,22,26.5,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
20,20,1978-12-08,22-022,GSW,,SAS,L (-18),0,29:00,4,12,.333,2,3,.667,4,9,13,1,0,1,2,4,10,6.1,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
21,21,1978-12-09,22-023,GSW,,ATL,W (+10),1,21:00,3,6,.500,0,0,,0,3,3,0,0,2,1,0,6,4.3,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
22,22,1978-12-12,22-026,GSW,@,CHI,L (-5),0,4:00,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
23,23,1978-12-16,22-030,GSW,@,SAS,L (-8),0,2:00,0,0,,0,2,.000,1,1,2,0,0,0,0,0,0,0.2,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
24,24,1978-12-17,22-031,GSW,@,NOJ,W (+8),0,8:00,2,3,.667,0,0,,0,1,1,0,0,1,1,1,4,2.3,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
25,25,1978-12-20,22-034,GSW,,PHI,W (+4),0,5:00,0,2,.000,0,0,,1,2,3,0,0,0,0,0,0,-0.1,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
26,26,1978-12-22,22-036,GSW,,DEN,L (-4),0,13:00,3,5,.600,0,0,,1,2,3,0,0,1,0,1,6,5.3,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
27,27,1978-12-25,22-039,GSW,@,POR,L (-13),0,3:00,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
28,28,1978-12-29,22-043,GSW,,NOJ,W (+12),0,9:00,2,6,.333,0,0,,0,4,4,0,0,0,1,1,4,0.4,1979,coopewa01,https://www.basketball-reference.com/players/c/coopewa01/gamelog/1979
