Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1976-10-22,28-091,SAS,@,PHI,W (+3),0,9:00,2,4,.500,1,2,.500,,,2,1,0,0,6,5,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
2,2,1976-10-23,28-092,SAS,@,NYK,L (-19),0,26:00,3,8,.375,2,2,1.000,,,5,2,3,0,2,8,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
3,3,1976-10-26,28-095,SAS,@,ATL,L (-8),0,26:00,5,8,.625,3,4,.750,,,7,1,2,0,3,13,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
4,4,1976-10-27,28-096,SAS,,PHO,W (+9),0,13:00,2,4,.500,0,0,,0,3,3,2,1,0,4,4,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
5,5,1976-10-29,28-098,SAS,@,KCK,L (-28),0,24:00,4,13,.308,1,2,.500,,,5,0,1,2,5,9,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
6,6,1976-10-30,28-099,SAS,,BOS,L (-9),0,18:00,5,8,.625,4,5,.800,,,2,2,2,0,6,14,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
7,7,1976-11-03,28-103,SAS,@,IND,L (-16),0,13:00,4,8,.500,0,0,,,,6,0,0,1,4,8,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
8,8,1976-11-05,28-105,SAS,@,NOJ,L (-8),0,17:00,3,11,.273,1,3,.333,,,2,0,3,0,6,7,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
9,9,1976-11-06,28-106,SAS,,IND,W (+19),0,21:00,2,4,.500,2,2,1.000,,,7,1,2,0,4,6,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
10,10,1976-11-09,28-109,SAS,,SEA,W (+24),0,25:00,8,14,.571,2,2,1.000,,,1,0,1,1,1,18,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
11,11,1976-11-11,28-111,SAS,,NYN,W (+4),0,19:00,3,5,.600,2,2,1.000,,,4,1,1,0,6,8,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
12,12,1976-11-13,28-113,SAS,,POR,W (+12),0,26:00,6,10,.600,2,5,.400,2,6,8,2,2,1,2,14,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
13,13,1976-11-16,28-116,SAS,,BUF,W (+2),0,25:00,4,7,.571,2,2,1.000,,,6,1,0,0,2,10,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
14,14,1976-11-18,28-118,SAS,,KCK,W (+25),0,19:00,3,5,.600,2,2,1.000,,,6,2,1,2,5,8,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
15,15,1976-11-20,28-120,SAS,@,WSB,L (-6),0,10:00,1,6,.167,0,0,,,,2,2,1,0,3,2,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
16,16,1976-11-23,28-123,SAS,@,BUF,W (+7),0,24:00,2,7,.286,4,4,1.000,,,6,1,0,1,4,8,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
17,17,1976-11-24,28-124,SAS,@,NYN,L (-8),0,8:00,1,2,.500,0,0,,0,0,0,0,1,0,2,2,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
18,18,1976-11-26,28-126,SAS,,GSW,W (+2),0,7:00,0,3,.000,0,0,,0,0,0,0,0,0,0,0,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
19,19,1976-11-27,28-127,SAS,@,HOU,L (-9),0,30:00,2,9,.222,4,4,1.000,,,11,1,0,2,3,8,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
20,20,1976-11-30,28-130,SAS,,DET,W (+1),0,15:00,1,2,.500,2,6,.333,,,5,1,2,1,5,4,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
21,21,1976-12-02,28-132,SAS,@,GSW,L (-8),0,23:00,3,10,.300,0,0,,3,2,5,3,1,0,5,6,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
22,22,1976-12-03,28-133,SAS,@,LAL,L (-9),0,27:00,5,12,.417,1,3,.333,,,9,3,3,0,3,11,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
23,23,1976-12-05,28-135,SAS,@,PHO,L (-5),0,34:00,4,10,.400,3,5,.600,0,7,7,2,3,3,4,11,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
24,24,1976-12-08,28-138,SAS,,ATL,L (-11),0,26:00,2,10,.200,1,1,1.000,,,5,3,1,2,5,5,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
25,25,1976-12-10,28-140,SAS,@,MIL,W (+16),0,18:00,5,6,.833,4,4,1.000,,,3,2,0,0,3,14,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
26,26,1976-12-11,28-141,SAS,,NOJ,W (+15),0,26:00,4,9,.444,3,4,.750,,,1,1,3,0,1,11,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
27,27,1976-12-14,28-144,SAS,,NYK,W (+13),0,24:00,4,6,.667,3,4,.750,,,10,1,1,0,1,11,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
28,28,1976-12-15,28-145,SAS,@,IND,L (-14),0,26:00,4,7,.571,2,4,.500,,,6,2,0,1,0,10,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
29,29,1976-12-17,28-147,SAS,@,CHI,L (-2),0,28:00,3,10,.300,2,3,.667,1,1,2,0,0,0,5,8,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
30,30,1976-12-19,28-149,SAS,@,CLE,L (-1),0,15:00,2,4,.500,0,0,,0,2,2,1,0,0,3,4,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
31,31,1976-12-21,28-151,SAS,,GSW,W (+3),0,29:00,5,11,.455,2,2,1.000,2,6,8,4,2,2,2,12,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
32,32,1976-12-23,28-153,SAS,,WSB,W (+2),0,24:00,5,9,.556,0,0,,,,6,1,3,0,3,10,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
33,33,1976-12-26,28-156,SAS,@,KCK,W (+5),0,22:00,5,6,.833,2,5,.400,,,6,1,0,0,3,12,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
34,34,1976-12-28,28-158,SAS,,PHI,W (+11),0,25:00,4,9,.444,0,0,,,,6,4,0,1,3,8,1977,dietrco01,https://www.basketball-reference.com/players/d/dietrco01/gamelog/1977
