Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1975-12-17,33-306,DET,,GSW,L (-11),0,19:00,4,11,0.364,0,0,,0,0,0,2,2.0,0.0,2,8,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
2,2,1976-02-27,34-013,PHI,,GSW,L (-7),0,16:00,3,7,0.429,1,2,0.5,0,1,1,2,1.0,0.0,2,7,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
3,3,1976-02-29,34-015,PHI,,SEA,W (+15),0,13:00,2,3,0.667,2,3,0.667,0,0,0,5,,0.0,4,6,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
4,4,1976-03-02,34-017,PHI,@,WSB,L (-17),0,11:00,1,2,0.5,0,0,,0,0,0,2,,0.0,3,2,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
5,5,1976-03-03,34-018,PHI,,BOS,W (+13),0,11:00,2,2,1.0,0,0,,0,0,0,2,,0.0,4,4,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
6,6,1976-03-05,34-020,PHI,,DET,W (+11),0,12:00,2,4,0.5,0,2,0.0,0,1,1,4,,0.0,2,4,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
7,7,1976-03-06,34-021,PHI,@,BUF,L (-6),0,18:00,4,5,0.8,2,2,1.0,0,1,1,1,,0.0,0,10,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
8,8,1976-03-10,34-025,PHI,,PHO,W (+17),0,7:00,2,5,0.4,2,2,1.0,0,1,1,1,0.0,0.0,2,6,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
9,9,1976-03-12,34-027,PHI,,ATL,W (+2),0,,2,3,0.667,0,0,,0,1,1,4,,0.0,1,4,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
10,10,1976-03-18,34-033,PHI,@,CLE,L (-6),0,3:00,0,1,0.0,0,0,,0,0,0,0,0.0,0.0,1,0,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
11,11,1976-03-21,34-036,PHI,@,BOS,L (-8),0,1:00,0,0,,0,0,,0,0,0,0,,0.0,0,0,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
12,12,1976-03-24,34-039,PHI,,NYK,W (+18),0,16:00,0,2,0.0,0,0,,0,1,1,4,,0.0,3,0,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
13,13,1976-03-28,34-043,PHI,@,NOJ,L (-3),0,4:00,0,1,0.0,0,0,,0,0,0,0,,0.0,0,0,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
14,14,1976-03-31,34-046,PHI,,BUF,W (+4),0,1:00,0,0,,0,0,,0,0,0,0,,,0,0,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
15,15,1976-04-05,34-051,PHI,,HOU,W (+1),0,6:00,0,1,0.0,0,0,,0,0,0,3,0.0,0.0,1,0,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
16,16,1976-04-09,34-055,PHI,,KCK,W (+4),0,2:00,0,0,,0,0,,0,0,0,1,,0.0,0,0,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
17,17,1976-04-10,34-056,PHI,@,ATL,L (-14),1,24:00,1,2,0.5,2,2,1.0,0,3,3,2,,0.0,2,4,1976,joneswa02,https://www.basketball-reference.com/players/j/joneswa02/gamelog/1976
