Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1963-02-03,24-361,SFW,,CHZ,L (-2),,4:00,0,2,0.0,1,2,0.5,0,0,0,1,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
2,2,1963-02-06,24-364,SFW,@,DET,W (+1),,4:00,1,1,1.0,0,0,,0,1,1,2,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
3,3,1963-02-07,25-000,SFW,@,CIN,L (-5),,17:00,4,6,0.667,1,2,0.5,1,2,2,9,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
4,4,1963-02-09,25-002,SFW,@,BOS,L (-6),,6:00,1,6,0.167,1,1,1.0,2,0,1,3,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
5,5,1963-02-10,25-003,SFW,@,SYR,L (-24),,18:00,5,12,0.417,0,0,,2,2,2,10,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
6,6,1963-02-19,25-012,SFW,,LAL,W (+2),,14:00,3,6,0.5,2,5,0.4,3,3,3,8,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
7,7,1963-02-21,25-014,SFW,,BOS,L (-17),,4:00,1,3,0.333,0,0,,1,1,1,2,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
8,8,1963-02-22,25-015,SFW,@,NYK,L (-13),,9:00,0,2,0.0,1,1,1.0,1,0,3,1,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
9,9,1963-02-24,25-017,SFW,@,STL,L (-21),,12:00,1,3,0.333,0,0,,1,1,1,2,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
10,10,1963-03-03,25-024,SFW,,CIN,W (+1),,3:00,0,0,,0,0,,1,0,0,0,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
11,11,1963-03-06,25-027,SFW,,CHZ,L (-10),,2:00,0,0,,0,0,,1,1,0,0,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
12,12,1963-03-10,25-031,SFW,@,SYR,L (-15),,20:00,3,14,0.214,0,0,,2,2,4,6,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
13,13,1963-03-12,25-033,SFW,,LAL,W (+6),,6:00,3,4,0.75,0,0,,0,2,2,6,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
14,14,1963-03-14,25-035,SFW,,STL,L (-5),,16:00,1,3,0.333,1,2,0.5,3,2,4,3,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
15,15,1963-03-15,25-036,SFW,,STL,W (+11),,22:00,2,7,0.286,1,2,0.5,4,2,3,5,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
16,16,1963-03-16,25-037,SFW,@,LAL,L (-6),,14:00,3,4,0.75,1,1,1.0,2,0,0,7,1963,lacoufr01,https://www.basketball-reference.com/players/l/lacoufr01/gamelog/1963
