Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,25-304,SAS,@,DEN,L (-1),1,41:00,12,22,.545,14,16,.875,5,4,9,5,3,0,4,5,38,31.8,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
2,2,1978-10-14,25-305,SAS,,MIL,W (+42),1,28:00,5,13,.385,6,7,.857,,,9,9,0,1,,2,16,,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
3,3,1978-10-17,25-308,SAS,@,PHO,W (+3),1,39:00,15,23,.652,9,10,.900,1,10,11,1,1,0,4,3,39,28.7,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
4,4,1978-10-18,25-309,SAS,@,SDC,W (+2),1,37:00,9,17,.529,3,4,.750,,,9,3,0,0,2,1,21,,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
5,5,1978-10-20,25-311,SAS,@,SEA,L (-16),1,30:00,4,14,.286,2,3,.667,2,5,7,3,1,0,4,2,10,2.6,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
6,6,1978-10-22,25-313,SAS,@,LAL,L (-13),1,37:00,10,20,.500,8,10,.800,2,3,5,2,2,1,4,0,28,19.6,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
7,7,1978-10-24,25-315,SAS,,BOS,W (+23),1,28:00,11,15,.733,0,0,,0,1,1,4,1,0,1,3,22,17.8,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
8,8,1978-10-28,25-319,SAS,,DET,W (+24),1,39:00,13,20,.650,3,3,1.000,,,13,6,0,0,2,1,29,,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
9,9,1978-10-31,25-322,SAS,,GSW,L (-1),1,37:00,13,20,.650,3,5,.600,1,5,6,2,3,0,3,2,29,22.2,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
10,10,1978-11-01,25-323,SAS,@,PHI,L (-1),1,37:00,6,21,.286,2,3,.667,,,8,3,0,0,,2,14,,1979,kenonla01,https://www.basketball-reference.com/players/k/kenonla01/gamelog/1979
