Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1977-10-18,24-031,MIL,,LAL,W (+5),0,10:00,0,2,.000,0,0,,0,1,1,2,0,0,2,2,0,-2.5,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
2,2,1977-10-19,24-032,MIL,@,DEN,L (-18),0,19:00,5,12,.417,5,6,.833,4,1,5,1,0,2,3,0,15,10.4,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
3,3,1977-10-22,24-035,MIL,,CHI,W (+18),0,24:00,11,17,.647,2,2,1.000,1,0,1,1,3,1,1,2,24,19.8,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
4,4,1977-10-27,24-040,MIL,@,HOU,L (-23),0,25:00,1,8,.125,0,0,,,,3,0,1,0,,1,2,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
5,5,1977-10-30,24-043,MIL,,SEA,W (+13),0,7:00,0,3,.000,2,2,1.000,0,0,0,0,2,0,,2,2,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
6,6,1977-11-01,24-045,MIL,,KCK,W (+20),0,21:00,10,14,.714,3,4,.750,,,3,2,1,0,,3,23,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
7,7,1977-11-03,24-047,MIL,@,CLE,L (-9),0,18:00,1,6,.167,0,0,,0,3,3,5,1,0,0,4,2,2.0,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
8,8,1977-11-04,24-048,MIL,,HOU,W (+2),0,18:00,1,11,.091,2,2,1.000,,,4,6,1,0,,1,4,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
9,9,1977-11-08,24-052,MIL,,DEN,L (-10),0,9:00,2,3,.667,0,0,,0,1,1,4,0,0,4,4,4,0.2,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
10,10,1977-11-10,24-054,MIL,@,WSB,W (+3),0,23:00,4,12,.333,4,4,1.000,,,5,4,1,1,,3,12,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
11,11,1977-11-11,24-055,MIL,,CLE,L (-6),1,35:00,8,15,.533,4,4,1.000,0,7,7,1,1,0,5,2,20,10.7,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
12,12,1977-11-13,24-057,MIL,,BOS,L (-8),1,42:00,7,19,.368,2,2,1.000,,,1,6,1,1,,2,16,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
13,13,1977-11-15,24-059,MIL,,POR,L (-3),0,20:00,2,6,.333,0,0,,0,0,0,0,0,0,1,1,4,-0.8,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
14,14,1977-11-16,24-060,MIL,@,NJN,W (+10),1,44:00,5,12,.417,6,10,.600,,,7,8,0,0,,3,16,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
15,15,1977-11-19,24-063,MIL,@,PHI,L (-11),0,18:00,4,9,.444,0,0,,,,1,0,1,0,,4,8,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
16,16,1977-11-22,24-066,MIL,,GSW,W (+21),0,24:00,6,12,.500,0,0,,1,3,4,6,1,1,1,1,12,12.1,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
17,17,1977-11-23,24-067,MIL,@,KCK,W (+6),0,25:00,8,11,.727,6,6,1.000,,,3,2,2,2,,5,22,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
18,18,1977-11-25,24-069,MIL,@,ATL,W (+2),0,26:00,11,15,.733,2,3,.667,,,2,0,2,1,,0,24,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
19,19,1977-11-26,24-070,MIL,@,SAS,L (-22),0,23:00,6,14,.429,0,0,,,,1,2,0,1,,2,12,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
20,20,1977-11-29,24-073,MIL,,DET,L (-1),0,30:00,10,21,.476,1,2,.500,,,4,1,1,1,,4,21,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
21,21,1977-11-30,24-074,MIL,@,IND,W (+7),0,20:00,3,9,.333,0,0,,,,1,3,1,1,,2,6,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
22,22,1977-12-02,24-076,MIL,,WSB,L (-13),0,17:00,5,8,.625,0,0,,,,1,3,1,0,,6,10,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
23,23,1977-12-03,24-077,MIL,@,NYK,W (+7),0,18:00,2,6,.333,2,2,1.000,,,4,3,2,0,,1,6,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
24,24,1977-12-04,24-078,MIL,,NJN,W (+16),0,14:00,1,6,.167,0,2,.000,,,1,1,,,,3,2,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
25,25,1977-12-06,24-080,MIL,@,LAL,L (-1),0,25:00,4,13,.308,0,0,,0,2,2,5,2,0,2,3,8,3.4,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
26,26,1977-12-08,24-082,MIL,@,GSW,W (+1),0,13:00,1,5,.200,2,2,1.000,0,0,0,1,0,0,1,3,4,-0.6,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
27,27,1977-12-09,24-083,MIL,@,SEA,L (-13),0,32:00,7,18,.389,2,2,1.000,3,3,6,3,0,0,,0,16,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
28,28,1977-12-10,24-084,MIL,@,DEN,L (-7),0,26:00,4,14,.286,2,4,.500,1,2,3,2,2,0,3,2,10,1.9,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
29,29,1977-12-13,24-087,MIL,,PHI,W (+12),0,23:00,5,9,.556,7,7,1.000,,,4,3,0,0,,0,17,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
30,30,1977-12-16,24-090,MIL,,NYK,W (+2),0,26:00,7,8,.875,2,4,.500,,,4,2,1,0,,2,16,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
31,31,1977-12-18,24-092,MIL,,BUF,W (+11),0,23:00,9,15,.600,4,4,1.000,,,3,5,4,0,,2,22,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
32,32,1977-12-21,24-095,MIL,,SAS,W (+24),0,27:00,4,8,.500,4,5,.800,,,2,1,0,0,,2,12,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
33,33,1977-12-22,24-096,MIL,@,DET,L (-16),0,24:00,6,12,.500,1,2,.500,,,4,1,1,0,,2,13,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
34,34,1977-12-23,24-097,MIL,,ATL,L (-16),0,26:00,7,13,.538,0,0,,,,3,1,0,0,,4,14,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
35,35,1977-12-25,24-099,MIL,@,KCK,W (+9),0,24:00,6,10,.600,1,1,1.000,,,5,4,0,1,,4,13,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
36,36,1977-12-27,24-101,MIL,@,BUF,W (+3),0,34:00,11,19,.579,2,2,1.000,,,3,0,1,0,,4,24,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
37,37,1977-12-29,24-103,MIL,,BOS,L (-9),0,32:00,9,16,.563,3,3,1.000,,,8,4,,,,2,21,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
38,38,1978-01-03,24-108,MIL,,PHO,L (-22),0,20:00,3,14,.214,2,2,1.000,1,2,3,1,1,1,2,3,8,-0.1,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
39,39,1978-01-05,24-110,MIL,,NOJ,L (-7),0,14:00,4,11,.364,3,4,.750,,,2,1,0,0,1,1,11,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
40,40,1978-01-06,24-111,MIL,@,HOU,W (+2),0,13:00,2,4,.500,2,2,1.000,,,2,0,0,0,,1,6,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
41,41,1978-01-08,24-113,MIL,,KCK,W (+10),0,24:00,7,12,.583,7,7,1.000,,,3,7,0,1,,3,21,,1978,bridgju01,https://www.basketball-reference.com/players/b/bridgju01/gamelog/1978
