Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1973-10-09,25-316,DET,@,NYK,L (-1),,29:00,2,7,.286,0,0,,,,2,0,,,3,4,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
2,2,1973-10-12,25-319,DET,,ATL,W (+17),,,7,,,4,5,.800,,,,,,,,18,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
3,3,1973-10-13,25-320,DET,@,CHI,L (-7),1,,4,13,.308,0,0,,,,8,0,,,5,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
4,4,1973-10-14,25-321,DET,@,CLE,W (+12),1,40:00,7,15,.467,3,3,1.000,5,6,11,1,1,0,3,17,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
5,5,1973-10-19,25-326,DET,,MIL,L (-2),1,39:00,3,8,.375,4,4,1.000,,,13,5,,0,4,10,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
6,6,1973-10-20,25-327,DET,@,HOU,W (+3),,,7,14,.500,4,7,.571,,,5,,,,3,18,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
7,7,1973-10-24,25-331,DET,@,PHO,W (+16),1,28:00,4,7,.571,6,6,1.000,1,1,2,1,3,0,3,14,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
8,8,1973-10-26,25-333,DET,@,LAL,L (-2),1,42:00,8,17,.471,1,2,.500,8,9,17,2,1,,3,17,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
9,9,1973-10-27,25-334,DET,@,POR,W (+13),1,42:00,7,14,.500,5,5,1.000,1,3,4,2,2,0,5,19,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
10,10,1973-10-28,25-335,DET,@,SEA,W (+22),,44:00,6,10,.600,6,8,.750,,,8,2,,,3,18,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
11,11,1973-10-31,25-338,DET,,SEA,W (+7),,27:00,5,8,.625,1,1,1.000,,,5,3,,,4,11,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
12,12,1973-11-02,25-340,DET,,PHO,W (+7),1,41:00,4,13,.308,3,3,1.000,2,10,12,1,2,0,2,11,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
13,13,1973-11-03,25-341,DET,@,MIL,L (-8),1,31:00,3,11,.273,3,3,1.000,,,3,2,,0,3,9,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
14,14,1973-11-08,25-346,DET,@,ATL,W (+14),,42:00,7,13,.538,9,10,.900,,,6,1,,,4,23,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
15,15,1973-11-10,25-348,DET,,BOS,L (-5),,40:00,3,13,.231,2,2,1.000,,,18,2,,,3,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
16,16,1973-11-14,25-352,DET,,POR,L (-3),1,36:00,6,16,.375,2,2,1.000,4,3,7,5,3,0,3,14,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
17,17,1973-11-16,25-354,DET,,KCO,W (+27),,,5,10,.500,0,0,,,,6,3,,,3,10,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
18,18,1973-11-17,25-355,DET,@,BUF,W (+4),1,24:00,0,7,.000,2,4,.500,,,5,2,,,3,2,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
19,19,1973-11-18,25-356,DET,,CHI,L (-2),1,,5,,,1,2,.500,,,,,,,,11,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
20,20,1973-11-21,25-359,DET,,PHO,W (+3),1,45:00,11,22,.500,3,4,.750,7,9,16,4,0,0,4,25,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
21,21,1973-11-24,25-362,DET,@,CHI,L (-2),1,43:00,6,14,.429,2,2,1.000,2,3,5,2,2,0,5,14,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
22,22,1973-11-28,26-001,DET,,CLE,L (-5),1,37:00,4,11,.364,3,5,.600,2,6,8,0,1,0,5,11,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
23,23,1973-11-30,26-003,DET,@,HOU,L (-15),,,1,6,.167,3,4,.750,,,1,,,,4,5,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
24,24,1973-12-01,26-004,DET,@,PHO,W (+12),1,44:00,9,17,.529,3,4,.750,2,6,8,6,3,0,3,21,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
25,25,1973-12-02,26-005,DET,@,LAL,W (+6),1,36:00,8,17,.471,0,0,,4,5,9,2,1,,4,16,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
26,26,1973-12-04,26-007,DET,@,GSW,W (+19),1,28:00,5,7,.714,0,0,,1,6,7,2,3,,5,10,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
27,27,1973-12-06,26-009,DET,@,SEA,W (+2),,18:00,3,5,.600,2,2,1.000,,,2,3,,,3,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
28,28,1973-12-08,26-011,DET,,POR,W (+15),1,11:00,1,3,.333,0,0,,0,0,0,2,1,0,4,2,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
29,29,1973-12-09,26-012,DET,@,KCO,W (+6),,,9,16,.563,1,2,.500,,,7,0,,,4,19,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
30,30,1973-12-12,26-015,DET,,LAL,W (+18),1,40:00,6,18,.333,3,7,.429,2,4,6,4,3,,3,15,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
31,31,1973-12-14,26-017,DET,,PHI,L (-3),,,0,,,2,2,1.000,,,,,,,,2,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
32,32,1973-12-15,26-018,DET,@,PHI,W (+10),,36:00,7,15,.467,8,8,1.000,,,8,0,,,4,22,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
33,33,1973-12-16,26-019,DET,@,KCO,L (-1),,,6,13,.462,1,4,.250,,,5,0,,,3,13,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
34,34,1973-12-19,26-022,DET,,CHI,W (+2),1,37:00,4,11,.364,0,0,,1,4,5,2,0,0,3,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
35,35,1973-12-21,26-024,DET,,GSW,W (+3),1,44:00,4,12,.333,0,0,,1,4,5,3,3,,2,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
36,36,1973-12-22,26-025,DET,@,NYK,L (-11),,46:00,2,6,.333,1,2,.500,,,6,1,,,3,5,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
37,37,1973-12-26,26-029,DET,,NYK,L (-5),,47:00,7,17,.412,3,4,.750,,,12,2,,,5,17,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
38,38,1973-12-28,26-031,DET,,CAP,W (+9),,32:00,4,9,.444,0,0,,,,2,0,,,4,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
39,39,1973-12-29,26-032,DET,@,CHI,L (-5),1,25:00,4,6,.667,2,4,.500,2,0,2,3,2,0,3,10,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
40,40,1973-12-30,26-033,DET,@,MIL,W (+7),1,35:00,5,13,.385,0,0,,,,8,2,,0,4,10,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
41,41,1974-01-02,26-036,DET,,MIL,W (+14),1,42:00,4,15,.267,5,5,1.000,,,8,3,,0,3,13,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
42,42,1974-01-04,26-038,DET,,BOS,W (+5),,41:00,4,8,.500,0,0,,,,6,4,,,2,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
43,43,1974-01-05,26-039,DET,@,CAP,L (-3),,34:00,5,12,.417,0,0,,,,5,1,,,2,10,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
44,44,1974-01-09,26-043,DET,,LAL,W (+29),1,17:00,2,3,.667,1,2,.500,0,3,3,4,3,,4,5,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
45,45,1974-01-11,26-045,DET,@,CLE,W (+10),1,38:00,5,13,.385,3,4,.750,1,8,9,2,1,0,4,13,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
46,46,1974-01-12,26-046,DET,,CLE,L (-5),1,43:00,4,10,.400,6,8,.750,4,3,7,3,6,0,6,14,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
47,47,1974-01-18,26-052,DET,,CHI,W (+18),1,23:00,1,5,.200,0,0,,1,4,5,1,0,0,4,2,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
48,48,1974-01-20,26-054,DET,,KCO,W (+26),,,4,8,.500,3,4,.750,0,3,3,4,2,,3,11,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
49,49,1974-01-23,26-057,DET,,POR,W (+26),1,23:00,5,7,.714,4,5,.800,0,0,0,3,3,0,3,14,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
50,50,1974-01-25,26-059,DET,,HOU,W (+4),,,2,,,0,0,,,,,,,,,4,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
51,51,1974-02-12,26-077,DET,,KCO,W (+7),,,0,0,,1,2,.500,,,1,2,,,0,1,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
52,52,1974-02-14,26-079,DET,,MIL,L (-3),0,6:00,0,2,.000,0,0,,0,0,0,0,,0,2,0,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
53,53,1974-02-15,26-080,DET,@,BUF,L (-2),,,2,,,0,0,,,,,,,,,4,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
54,54,1974-02-17,26-082,DET,@,PHI,W (+11),,26:00,3,7,.429,2,4,.500,,,6,3,,,2,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
55,55,1974-02-19,26-084,DET,@,BOS,L (-10),,26:00,1,4,.250,0,0,,,,4,0,,,3,2,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
56,56,1974-02-20,26-085,DET,,LAL,W (+2),1,27:00,0,6,.000,0,2,.000,0,6,6,2,1,,6,0,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
57,57,1974-02-22,26-087,DET,,CAP,W (+1),,19:00,4,9,.444,2,2,1.000,,,7,1,,,1,10,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
58,58,1974-02-23,26-088,DET,,PHO,W (+12),0,23:00,2,9,.222,4,5,.800,3,3,6,1,1,0,3,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
59,59,1974-02-24,26-089,DET,@,CAP,L (-10),,24:00,3,5,.600,0,0,,,,4,1,,,2,6,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
60,60,1974-02-26,26-091,DET,,BOS,L (-3),,24:00,2,8,.250,0,2,.000,,,8,0,,,3,4,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
61,61,1974-02-28,26-093,DET,@,MIL,L (-23),0,20:00,5,6,.833,2,2,1.000,,,3,0,0,0,2,12,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
62,62,1974-03-01,26-094,DET,,SEA,L (-2),,13:00,0,1,.000,0,0,,0,0,0,0,,,3,0,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
63,63,1974-03-03,26-096,DET,@,POR,W (+4),1,38:00,3,7,.429,1,1,1.000,1,5,6,1,1,0,3,7,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
64,64,1974-03-05,26-098,DET,@,GSW,W (+2),1,43:00,7,13,.538,4,4,1.000,1,6,7,1,3,0,3,18,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
65,65,1974-03-08,26-101,DET,@,LAL,L (-16),1,24:00,5,9,.556,2,3,.667,2,3,5,0,0,,4,12,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
66,66,1974-03-10,26-103,DET,@,ATL,W (+5),,41:00,4,13,.308,1,1,1.000,,,7,3,,,4,9,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
67,67,1974-03-11,26-104,DET,,GSW,L (-12),1,14:00,0,3,.000,3,4,.750,0,1,1,2,0,0,2,3,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
68,68,1974-03-12,26-105,DET,,GSW,W (+5),1,38:00,4,9,.444,0,0,,1,6,7,1,1,2,4,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
69,69,1974-03-15,26-108,DET,,MIL,W (+4),1,44:00,7,18,.389,7,8,.875,,,10,3,,,4,21,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
70,70,1974-03-17,26-110,DET,,BUF,W (+7),,,8,,,4,4,1.000,,,,,,,,20,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
71,71,1974-03-20,26-113,DET,,HOU,W (+4),,,0,,,0,0,,,,,,,,,0,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
72,72,1974-03-22,26-115,DET,@,KCO,L (-2),,,4,9,.444,0,2,.000,,,8,4,,,1,8,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
73,73,1974-03-23,26-116,DET,,PHI,L (-8),,,2,,,3,4,.750,,,,,,,,7,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
74,74,1974-03-26,26-119,DET,,ATL,W (+1),,,2,,,2,2,1.000,,,,,,,,6,1974,adamsdo01,https://www.basketball-reference.com/players/a/adamsdo01/gamelog/1974
