Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1955-11-05,28-236,STL,,MNL,W (+12),,,6,,,4,7,.571,,,6,16,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
2,2,1955-11-12,28-243,STL,,SYR,L (-10),,17:00,2,11,.182,1,2,.500,5,0,5,5,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
3,3,1955-11-15,28-246,STL,,NYK,W (+26),,,3,8,.375,9,11,.818,,,5,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
4,4,1955-11-19,28-250,STL,@,NYK,W (+13),,,3,,,7,7,1.000,,,5,13,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
5,5,1955-11-20,28-251,STL,@,SYR,L (-4),,37:00,6,17,.353,8,14,.571,16,4,3,20,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
6,6,1955-11-23,28-254,STL,,ROC,W (+2),,,5,,,10,17,.588,,,5,20,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
7,7,1955-11-24,28-255,STL,@,MNL,L (-8),,,4,11,.364,4,6,.667,,,6,12,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
8,8,1955-11-26,28-257,STL,,MNL,W (+9),,,8,,,0,1,.000,,,6,16,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
9,9,1955-11-27,28-258,STL,@,FTW,L (-8),,,6,,,5,7,.714,,,5,17,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
10,10,1955-11-29,28-260,STL,,PHW,W (+13),,,7,12,.583,5,7,.714,,,4,19,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
11,11,1955-11-30,28-261,STL,,MNL,W (+2),,,6,,,5,6,.833,,,6,17,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
12,12,1955-12-01,28-262,STL,@,PHW,L (-17),,,4,10,.400,7,10,.700,10,1,4,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
13,13,1955-12-02,28-263,STL,@,BOS,L (-13),,35:00,6,11,.545,7,11,.636,16,1,2,19,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
14,14,1955-12-03,28-264,STL,@,ROC,W (+11),,,3,,,6,7,.857,16,,5,12,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
15,15,1955-12-06,28-267,STL,,BOS,L (-23),,,5,11,.455,6,8,.750,,,3,16,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
16,16,1955-12-10,28-271,STL,,NYK,L (-19),,,0,8,.000,1,6,.167,,,3,1,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
17,17,1955-12-11,28-272,STL,@,ROC,L (-2),,,4,,,0,0,,,,4,8,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
18,18,1955-12-14,28-275,STL,,ROC,L (-8),,,8,,,6,6,1.000,,,1,22,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
19,19,1955-12-16,28-277,STL,,ROC,W (+3),,,1,,,3,4,.750,,,3,5,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
20,20,1955-12-18,28-279,STL,,ROC,W (+1),,,4,13,.308,8,8,1.000,,,4,16,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
21,21,1955-12-26,28-287,STL,,FTW,L (-16),,,1,,,3,6,.500,,,3,5,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
22,22,1955-12-27,28-288,STL,,BOS,L (-3),,,3,8,.375,4,6,.667,,,3,10,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
23,23,1955-12-28,28-289,STL,@,MNL,W (+21),,,9,17,.529,12,17,.706,,,5,30,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
24,24,1955-12-29,28-290,STL,,MNL,L (-3),,,6,12,.500,7,9,.778,,,5,19,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
25,25,1955-12-30,28-291,STL,,FTW,L (-1),,,6,,,3,4,.750,,,3,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
26,26,1956-01-01,28-293,STL,@,FTW,L (-17),,,0,,,1,1,1.000,,,3,1,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
27,27,1956-01-02,28-294,STL,,SYR,L (-2),,37:00,7,9,.778,6,9,.667,17,5,5,20,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
28,28,1956-01-04,28-296,STL,@,MNL,L (-18),,,8,16,.500,5,6,.833,,,4,21,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
29,29,1956-01-07,28-299,STL,,FTW,L (-11),,,1,3,.333,3,3,1.000,,,6,5,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
30,30,1956-01-08,28-300,STL,@,FTW,W (+5),,,4,,,7,7,1.000,,,5,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
31,31,1956-01-10,28-302,STL,@,PHW,L (-2),,,3,4,.750,3,4,.750,3,0,1,9,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
32,32,1956-01-12,28-304,STL,@,SYR,L (-15),,38:00,4,13,.308,5,9,.556,16,1,4,13,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
33,33,1956-01-13,28-305,STL,,ROC,L (-8),,,0,,,2,2,1.000,,,1,2,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
34,34,1956-01-14,28-306,STL,@,NYK,W (+3),,,5,,,5,6,.833,,,6,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
35,35,1956-01-15,28-307,STL,,PHW,L (-12),,,5,10,.500,5,5,1.000,10,5,6,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
36,36,1956-01-17,28-309,STL,,MNL,L (-11),,,3,,,15,21,.714,,,6,21,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
37,37,1956-01-19,28-311,STL,,FTW,L (-7),,,0,,,0,0,,,,4,0,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
38,38,1956-01-20,28-312,STL,@,BOS,L (-21),,25:00,1,5,.200,11,17,.647,,1,5,13,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
39,39,1956-01-21,28-313,STL,,ROC,L (-7),,,1,,,1,2,.500,,,3,3,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
40,40,1956-01-22,28-314,STL,@,SYR,W (+4),,21:00,4,11,.364,5,8,.625,11,3,6,13,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
41,41,1956-01-25,28-317,STL,,ROC,W (+8),,,3,9,.333,5,6,.833,,,6,11,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
42,42,1956-01-28,28-320,STL,,SYR,W (+8),,25:00,4,10,.400,2,2,1.000,15,3,5,10,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
43,43,1956-01-29,28-321,STL,@,MNL,W (+7),,,0,3,.000,1,1,1.000,,,4,1,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
44,44,1956-01-31,28-323,STL,,BOS,W (+23),,,6,12,.500,4,4,1.000,,,4,16,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
45,45,1956-02-02,28-325,STL,,FTW,W (+8),,,4,10,.400,4,5,.800,,,5,12,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
46,46,1956-02-04,28-327,STL,,FTW,W (+4),,,4,,,7,10,.700,,,5,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
47,47,1956-02-05,28-328,STL,,PHW,W (+12),,,6,11,.545,6,8,.750,16,2,3,18,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
48,48,1956-02-08,28-331,STL,,BOS,W (+1),,,6,,,3,4,.750,,,4,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
49,49,1956-02-09,28-332,STL,@,PHW,L (-11),,,3,10,.300,2,3,.667,8,0,6,8,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
50,50,1956-02-10,28-333,STL,@,BOS,L (-24),,32:00,5,11,.455,4,4,1.000,21,1,3,14,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
51,51,1956-02-11,28-334,STL,@,NYK,L (-16),,,4,,,7,11,.636,,,5,15,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
52,52,1956-02-12,28-335,STL,,PHW,L (-8),,,3,12,.250,6,10,.600,15,1,5,12,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
53,53,1956-02-14,28-337,STL,,NYK,L (-4),,,3,6,.500,5,6,.833,,,5,11,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
54,54,1956-02-19,28-342,STL,,FTW,L (-6),,,5,8,.625,2,6,.333,,,5,12,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
55,55,1956-02-20,28-343,STL,,FTW,W (+2),,,2,,,3,6,.500,,,6,7,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
56,56,1956-02-21,28-344,STL,,BOS,W (+4),,,9,14,.643,9,15,.600,,,4,27,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
57,57,1956-02-22,28-345,STL,,ROC,L (-1),,,0,4,.000,6,8,.750,4,1,5,6,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
58,58,1956-02-24,28-347,STL,,SYR,W (+13),,29:00,11,20,.550,3,4,.750,17,3,2,25,1956,sharech01,https://www.basketball-reference.com/players/s/sharech01/gamelog/1956
