Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1978-10-13,22-204,BOS,,CLE,L (-14),0,2:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
2,2,1978-10-18,22-209,BOS,@,ATL,W (+17),0,1:00,1,1,1.000,0,0,,0,0,0,0,2,0,0,1,2,3.3,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
3,3,1978-10-19,22-210,BOS,@,NOJ,L (-5),0,13:00,7,10,.700,1,3,.333,0,3,3,1,5,1,0,1,15,16.9,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
4,4,1978-10-21,22-212,BOS,@,HOU,L (-17),0,8:00,2,4,.500,2,2,1.000,0,3,3,1,1,0,1,2,6,4.8,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
5,5,1978-10-24,22-215,BOS,@,SAS,L (-23),0,7:00,1,4,.250,1,2,.500,1,2,3,0,0,0,0,1,3,1.1,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
6,6,1978-10-28,22-219,BOS,@,NJN,L (-2),0,19:00,5,8,.625,0,0,,2,2,4,1,1,0,1,1,10,8.7,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
7,7,1978-11-01,22-223,BOS,,CHI,W (+6),0,11:00,3,4,.750,0,0,,0,1,1,1,1,1,2,5,6,3.1,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
8,8,1978-11-03,22-225,BOS,,SAS,L (-7),0,20:00,5,9,.556,3,5,.600,3,2,5,2,1,0,2,2,13,10.2,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
9,9,1978-11-07,22-229,BOS,@,MIL,L (-17),0,11:00,1,2,.500,2,2,1.000,0,1,1,2,0,0,1,0,4,3.7,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
10,10,1978-11-08,22-230,BOS,,POR,L (-3),0,16:00,1,7,.143,2,2,1.000,0,1,1,1,0,0,1,4,4,-2.1,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
11,11,1978-11-10,22-232,BOS,,ATL,L (-12),0,17:00,2,6,.333,2,2,1.000,2,1,3,2,0,0,1,2,6,3.9,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
12,12,1978-11-11,22-233,BOS,@,NYK,L (-13),0,28:00,4,9,.444,0,0,,0,3,3,2,1,0,2,5,8,2.6,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
13,13,1978-11-12,22-234,BOS,,DET,L (-5),0,30:00,5,12,.417,6,8,.750,1,3,4,2,1,0,4,5,16,6.8,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
14,14,1978-11-17,22-239,BOS,,DEN,W (+2),0,13:00,4,5,.800,0,0,,0,2,2,1,1,0,0,3,8,7.2,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
15,15,1978-11-18,22-240,BOS,@,CLE,W (+2),0,12:00,5,5,1.000,0,0,,0,1,1,1,0,0,0,5,10,7.5,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
16,16,1978-11-22,22-244,BOS,,WSB,L (-16),0,27:00,10,17,.588,0,0,,1,1,2,3,3,0,2,4,20,14.6,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
17,17,1978-11-24,22-246,BOS,,NYK,W (+11),0,15:00,1,4,.250,4,4,1.000,0,1,1,1,0,0,0,1,6,4.2,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
18,18,1978-11-26,22-248,BOS,@,SDC,L (-2),0,5:00,0,2,.000,0,0,,0,0,0,0,1,0,2,2,0,-3.2,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
19,19,1978-11-28,22-250,BOS,@,POR,L (-5),0,14:00,2,6,.333,0,0,,0,1,1,0,1,0,0,2,4,1.1,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
20,20,1978-11-30,22-252,BOS,@,KCK,L (-14),0,18:00,4,5,.800,6,10,.600,3,1,4,1,2,0,2,1,14,13.2,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
21,21,1978-12-01,22-253,BOS,,SEA,W (+7),0,16:00,4,8,.500,0,0,,2,1,3,3,1,0,,3,8,,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
22,22,1978-12-02,22-254,BOS,@,IND,W (+7),0,14:00,5,6,.833,0,2,.000,0,1,1,1,2,0,1,2,10,8.2,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
23,23,1978-12-05,22-257,BOS,@,DET,W (+2),0,17:00,1,3,.333,6,7,.857,1,0,1,1,2,1,1,1,8,8.6,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
24,24,1978-12-06,22-258,BOS,,SDC,W (+6),0,17:00,2,5,.400,2,2,1.000,0,1,1,0,1,0,1,2,6,2.8,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
25,25,1978-12-08,22-260,BOS,,PHO,L (-20),0,15:00,4,7,.571,1,2,.500,0,0,0,1,0,0,3,1,9,2.6,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
26,26,1978-12-12,22-264,BOS,@,HOU,L (-7),0,14:00,5,8,.625,2,2,1.000,1,2,3,1,0,0,2,3,12,7.2,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
27,27,1978-12-13,22-265,BOS,,NOJ,W (+6),1,26:00,6,13,.462,0,0,,3,3,6,2,1,0,3,6,12,5.3,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
28,28,1978-12-15,22-267,BOS,,KCK,L (-4),1,20:00,1,4,.250,2,2,1.000,0,0,0,3,0,0,0,2,4,2.9,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
29,29,1978-12-16,22-268,BOS,@,WSB,L (-8),0,3:00,1,2,.500,0,0,,0,0,0,0,1,0,0,0,2,2.0,1979,judkije01,https://www.basketball-reference.com/players/j/judkije01/gamelog/1979
