Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1993-11-05,27-175,IND,@,ATL,L (-6),1,41:00,8,15,.533,0,1,.000,0,0,,0,3,3,15,0,0,3,1,16,16.7,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
2,2,1993-11-06,27-176,IND,,DET,L (-6),1,35:00,5,13,.385,0,0,,0,0,,0,5,5,6,0,0,3,5,10,3.6,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
3,3,1993-11-09,27-179,IND,@,ORL,L (-6),1,28:00,0,3,.000,0,0,,2,2,1.000,0,5,5,7,1,0,5,3,2,1.1,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
4,4,1993-11-11,27-181,IND,@,NJN,W (+3),1,34:00,8,11,.727,0,0,,1,2,.500,0,4,4,5,0,0,3,2,17,13.0,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
5,5,1993-11-12,27-182,IND,,NYK,L (-19),1,33:00,4,7,.571,0,0,,2,4,.500,1,0,1,8,0,0,4,1,10,7.8,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
6,6,1993-11-16,27-186,IND,,CHH,L (-9),1,38:00,9,18,.500,0,0,,0,0,,2,1,3,11,2,1,2,2,18,18.3,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
7,7,1993-11-18,27-188,IND,,HOU,L (-16),1,42:00,8,15,.533,0,0,,2,7,.286,2,5,7,6,3,0,2,1,18,16.4,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
8,8,1993-11-20,27-190,IND,,BOS,W (+6),1,43:00,11,18,.611,0,0,,2,2,1.000,2,2,4,11,3,0,2,5,24,24.5,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
9,9,1993-11-22,27-192,IND,@,BOS,W (+31),1,33:00,7,10,.700,1,1,1.000,0,0,,0,2,2,11,2,1,1,0,15,20.8,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
10,10,1993-11-24,27-194,IND,,PHI,L (-11),1,37:00,8,13,.615,0,1,.000,0,0,,0,1,1,10,0,0,4,4,16,11.8,1994,richapo01,https://www.basketball-reference.com/players/r/richapo01/gamelog/1994
