Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1951-11-04,26-289,INO,@,BOS,L (-32),,1:00,0,0,,0,0,,0,0,0,0,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
2,2,1951-11-09,26-294,INO,,FTW,W (+15),,,0,,,1,1,1.000,,0,0,1,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
3,3,1951-11-11,26-296,INO,@,SYR,L (-14),,,2,,,1,2,.500,,0,2,5,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
4,4,1951-11-13,26-298,INO,,MNL,L (-6),,,0,,,0,0,,,0,1,0,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
5,5,1951-11-16,26-301,INO,,MLH,L (-10),,,0,,,0,0,,,0,1,0,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
6,6,1951-11-23,26-308,INO,,SYR,W (+14),,,0,,,3,3,1.000,,0,0,3,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
7,7,1952-01-11,26-357,MLH,,MNL,L (-12),,,0,,,4,6,.667,,,3,4,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
8,8,1952-01-12,26-358,MLH,,MNL,L (-12),,,1,,,0,0,,,,1,2,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
9,9,1952-01-15,26-361,MLH,,FTW,W (+13),,,3,,,0,2,.000,,,5,6,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
10,10,1952-01-16,26-362,MLH,,BLB,W (+6),,,0,,,0,0,,,,0,0,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
11,11,1952-01-17,26-363,MLH,,BLB,W (+11),,,0,,,0,0,,,,2,0,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
12,12,1952-01-20,27-001,MLH,@,FTW,L (-7),,,1,,,2,3,.667,,,2,4,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
13,13,1952-01-21,27-002,MLH,,ROC,L (-2),,,0,,,1,1,1.000,,,3,1,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
14,14,1952-01-22,27-003,MLH,,SYR,L (-11),,,1,,,0,2,.000,,,4,2,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
15,15,1952-01-27,27-008,MLH,@,MNL,L (-29),,,0,5,.000,4,6,.667,,,2,4,1952,crockdi01,https://www.basketball-reference.com/players/c/crockdi01/gamelog/1952
