Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,session,player,gamelog_url
1,1,1959-10-24,27-148,NYK,,PHW,L (-9),,,3,13,.231,6,7,.857,9,5,5,12,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
2,2,1959-10-31,27-155,NYK,,BOS,L (-14),,,7,,,11,11,1.000,12,,4,25,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
3,3,1959-11-03,27-158,NYK,,MNL,W (+6),,,15,25,.600,5,6,.833,9,3,3,35,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
4,4,1959-11-04,27-159,NYK,@,DET,W (+6),,,11,,,5,7,.714,,,4,27,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
5,5,1959-11-07,27-162,NYK,@,STL,L (-4),,,8,,,10,12,.833,,,5,26,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
6,6,1959-11-10,27-165,NYK,@,PHW,L (-1),,,3,10,.300,6,8,.750,4,5,2,12,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
7,7,1959-11-12,27-167,NYK,,SYR,L (-9),,,5,,,12,14,.857,,,2,22,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
8,8,1959-11-14,27-169,NYK,@,SYR,L (-8),,,5,,,3,5,.600,,,6,13,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
9,9,1959-11-15,27-170,NYK,,DET,L (-9),,,0,,,1,2,.500,,,1,1,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
10,10,1959-11-17,27-172,NYK,,STL,W (+8),,,4,,,11,12,.917,,,5,19,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
11,11,1959-11-18,27-173,NYK,@,MNL,W (+1),,,8,,,4,5,.800,,,4,20,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
12,12,1959-11-19,27-174,NYK,@,CIN,W (+21),,,8,,,9,12,.750,5,,3,25,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
13,13,1959-11-21,27-176,NYK,,BOS,L (-1),,,7,,,9,11,.818,,,5,23,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
14,14,1959-11-22,27-177,NYK,@,DET,L (-11),,,6,,,5,8,.625,,,2,17,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
15,15,1959-11-24,27-179,NYK,,SYR,L (-13),,,2,,,5,7,.714,,,2,9,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
16,16,1959-11-28,27-183,NYK,,PHW,L (-1),,,1,9,.111,1,2,.500,6,12,3,3,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
17,17,1959-11-29,27-184,NYK,@,PHW,W (+1),,,6,17,.353,11,12,.917,6,8,2,23,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
18,18,1959-12-01,27-186,NYK,,MNL,L (-3),,,2,,,4,7,.571,,,3,8,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
19,19,1959-12-02,27-187,NYK,,CIN,L (-17),,,11,,,7,11,.636,4,,5,29,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
20,20,1959-12-04,27-189,NYK,@,BOS,L (-15),,37:00,6,16,.375,3,6,.500,9,6,4,15,1960,gueriri01,https://www.basketball-reference.com/players/g/gueriri01/gamelog/1960
