Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,session,player,gamelog_url
1,1,1974-10-19,30-025,MIL,@,CHI,L (-17),0,18:00,1,6,.167,0,0,,1,1,2,4,0,0,1,2,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
2,2,1974-10-26,30-032,MIL,@,WSB,L (-6),0,16:00,4,4,1.000,0,0,,,,1,1,1,,1,8,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
3,3,1974-11-01,30-038,MIL,@,LAL,L (-23),0,18:00,1,6,.167,4,4,1.000,,,1,0,1,0,4,6,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
4,4,1974-11-02,30-039,MIL,@,GSW,L (-9),0,12:00,3,6,.500,0,0,,0,1,1,1,0,0,0,6,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
5,5,1974-11-03,30-040,MIL,@,SEA,L (-12),0,9:00,1,2,.500,0,0,,,,2,2,1,0,0,2,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
6,6,1974-11-12,30-049,MIL,,BOS,L (-8),0,4:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
7,7,1974-11-29,30-066,MIL,,KCO,W (+3),0,5:00,0,3,.000,0,0,,0,0,0,1,,0,1,0,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
8,8,1974-11-30,30-067,MIL,,CHI,W (+2),0,2:00,0,0,,0,0,,0,0,0,0,0,0,0,0,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
9,9,1974-12-13,30-080,MIL,@,PHI,L (-4),0,13:00,3,6,.500,0,0,,,,1,0,,0,4,6,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
10,10,1974-12-17,30-084,MIL,@,POR,L (-16),0,15:00,0,0,,2,2,1.000,0,0,0,5,0,0,2,2,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
11,11,1974-12-29,30-096,MIL,,NYK,W (+26),0,6:00,0,1,.000,0,0,,0,0,0,0,0,0,0,0,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
12,12,1975-01-05,30-103,MIL,,CHI,W (+1),0,39:00,4,11,.364,1,1,1.000,,,6,8,0,2,6,9,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
13,13,1975-01-07,30-105,MIL,@,KCO,L (-9),0,23:00,2,4,.500,0,0,,0,0,0,1,2,0,5,4,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
14,14,1975-01-08,30-106,MIL,@,DET,W (+10),0,5:00,0,2,.000,0,0,,0,0,0,2,0,0,1,0,1975,williro01,https://www.basketball-reference.com/players/w/williro01/gamelog/1975
